day,slot,timestamp,violation_type,asset,phase,value,limit,Vmax_pu,Vmin_pu,rho_AC,current_A,rating_A,gV_high,gV_low,gI
2025-01-20,77,2025-01-20T19:30:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.050728576713143,1.05,1.0507286069215893,0.9853441468688741,0.7547124360813504,,,0.0007285767131428589,0.0,0.0
2025-01-21,74,2025-01-21T18:45:00+10:00,VOLTAGE_HIGH,83.2,B,1.051048407720896,1.05,1.051048407720896,0.9806401747758166,0.7814333553138437,,,0.001048407720895872,0.0,0.0
2025-01-21,74,2025-01-21T18:45:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.0510483775032553,1.05,1.051048407720896,0.9806401747758166,0.7814333553138437,,,0.00104837750325526,0.0,0.0
2025-01-21,77,2025-01-21T19:30:00+10:00,VOLTAGE_HIGH,82.2,B,1.0501421486007159,1.05,1.0512862169435642,0.9859091357682264,0.7457807928076393,,,0.00014214860071581903,0.0,0.0
2025-01-21,77,2025-01-21T19:30:00+10:00,VOLTAGE_HIGH,83.2,B,1.0512862169435642,1.05,1.0512862169435642,0.9859091357682264,0.7457807928076393,,,0.0012862169435641224,0.0,0.0
2025-01-21,77,2025-01-21T19:30:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.0512861867190864,1.05,1.0512862169435642,0.9859091357682264,0.7457807928076393,,,0.001286186719086313,0.0,0.0
2025-01-27,73,2025-01-27T18:30:00+10:00,VOLTAGE_HIGH,82.2,B,1.0501823760386144,1.05,1.0513263841438871,0.9812435913681552,0.7722405477747474,,,0.00018237603861437357,0.0,0.0
2025-01-27,73,2025-01-27T18:30:00+10:00,VOLTAGE_HIGH,83.2,B,1.0513263841438871,1.05,1.0513263841438871,0.9812435913681552,0.7722405477747474,,,0.0013263841438870827,0.0,0.0
2025-01-27,73,2025-01-27T18:30:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.0513263539182545,1.05,1.0513263841438871,0.9812435913681552,0.7722405477747474,,,0.0013263539182544193,0.0,0.0
2025-01-27,76,2025-01-27T19:15:00+10:00,VOLTAGE_HIGH,83.2,B,1.0510794155114502,1.05,1.0510794155114502,0.9886875944586773,0.7091380233709781,,,0.001079415511450188,0.0,0.0
2025-01-27,76,2025-01-27T19:15:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.0510793852929183,1.05,1.0510794155114502,0.9886875944586773,0.7091380233709781,,,0.001079385292918289,0.0,0.0
2025-02-02,71,2025-02-02T18:00:00+10:00,VOLTAGE_HIGH,82.2,B,1.0508731886515905,1.05,1.0520229923302837,0.9729262195578566,0.8872888249449417,,,0.000873188651590473,0.0,0.0
2025-02-02,71,2025-02-02T18:00:00+10:00,VOLTAGE_HIGH,83.2,B,1.0520229923302837,1.05,1.0520229923302837,0.9729262195578566,0.8872888249449417,,,0.0020229923302836905,0.0,0.0
2025-02-02,71,2025-02-02T18:00:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.0520229620846235,1.05,1.0520229923302837,0.9729262195578566,0.8872888249449417,,,0.002022962084623492,0.0,0.0
2025-02-02,75,2025-02-02T19:00:00+10:00,VOLTAGE_HIGH,82.2,B,1.0503998877477418,1.05,1.0515445725389374,0.9781171762686951,0.869382685438446,,,0.0003998877477418006,0.0,0.0
2025-02-02,75,2025-02-02T19:00:00+10:00,VOLTAGE_HIGH,83.2,B,1.0515445725389374,1.05,1.0515445725389374,0.9781171762686951,0.869382685438446,,,0.001544572538937361,0.0,0.0
2025-02-02,75,2025-02-02T19:00:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.0515445423070318,1.05,1.0515445725389374,0.9781171762686951,0.869382685438446,,,0.0015445423070317155,0.0,0.0
2025-02-02,80,2025-02-02T20:15:00+10:00,VOLTAGE_HIGH,83.2,B,1.0509393456871488,1.05,1.0509393456871488,0.9872194678594359,0.7834845954098256,,,0.0009393456871487071,0.0,0.0
2025-02-02,80,2025-02-02T20:15:00+10:00,VOLTAGE_HIGH,mess_sta12_pcc.2,B,1.0509393154726436,1.05,1.0509393456871488,0.9872194678594359,0.7834845954098256,,,0.0009393154726435871,0.0,0.0
2025-02-03,54,2025-02-03T13:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.0189850401732503,1.0,1.0499801413221261,0.9796870833839814,0.85244715179399,707.1049125531583,693.9306120067617,0.0,0.0,0.01898504017325031
2025-02-03,55,2025-02-03T14:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.021255289050941,1.0,1.0499800346998407,0.9782759005742644,0.8543463626304127,708.6803077462619,693.9306120067617,0.0,0.0,0.021255289050940984
2025-02-03,56,2025-02-03T14:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.0657409961604933,1.0,1.0499790286936335,0.9747425874745558,0.8915615447680881,739.5503017063471,693.9306120067617,0.0,0.0,0.06574099616049334
2025-02-03,57,2025-02-03T14:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.0639564101565497,1.0,1.049979013615637,0.9754541921808155,0.8900686230339834,738.3119228484518,693.9306120067617,0.0,0.0,0.06395641015654974
2025-02-03,58,2025-02-03T14:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1124163174351962,1.0,1.0499779364210882,0.971657625055539,0.9306084826408196,771.9397359641139,693.9306120067617,0.0,0.0,0.1124163174351962
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562225471124052,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006222547112405108,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562277763522812,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006227776352281111,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,149.3,C,1.056226564357984,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006226564357983966,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562227959951334,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006222795995133312,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562279707747346,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006227970774734581,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,150r.3,C,1.056226782075821,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006226782075821058,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0559456208588989,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.005945620858898826,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.055950851471046,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.005950851471046015,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.0559496391592016,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.005949639159201547,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.056222516746008,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006222516746007933,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562277459857334,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.0062277459857333906,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562265339914712,1.05,1.0562279707747346,0.9759708376042399,0.9346990754617257,,,0.006226533991471106,0.0,0.0
2025-02-03,59,2025-02-03T15:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1239566983565692,1.0,1.0562279707747346,0.9759708376042399,0.9346990754617257,779.9479595596733,693.9306120067617,0.0,0.0,0.1239566983565692
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562216824972293,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006221682497229208,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562270625523769,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006227062552376816,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562258140506986,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006225814050698553,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562219390562073,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006221939056207271,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562272626354976,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006227262635497555,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562260383062723,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006226038306272219,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0559447560223107,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.005944756022310704,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0559501374877522,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.005950137487752194,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.055948888659005,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.005948888659004892,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562216521308567,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006221652130856681,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.05622703218585,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006227032185849968,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562257836842075,1.05,1.0562272626354976,0.9732856954265231,0.9637402677826482,,,0.006225783684207453,0.0,0.0
2025-02-03,60,2025-02-03T15:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.158878144554979,1.0,1.0562272626354976,0.9732856954265231,0.9637402677826482,804.1810200922971,693.9306120067617,0.0,0.0,0.15887814455497895
2025-02-03,60,2025-02-03T15:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.0265599916306074,1.0,1.0562272626354976,0.9732856954265231,0.9637402677826482,804.1810200922971,KVA_AUTHORITY,0.0,0.0,0.026559991630607405
2025-02-03,60,2025-02-03T15:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,1.0265599916306074,1.0,1.0562272626354976,0.9732856954265231,0.9637402677826482,635.7335570286626,KVA_AUTHORITY,0.0,0.0,0.026559991630607405
2025-02-03,60,2025-02-03T15:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.0049329024312528,1.0,1.0562272626354976,0.9732856954265231,0.9637402677826482,697.3537040098506,693.9306120067617,0.0,0.0,0.0049329024312527725
2025-02-03,60,2025-02-03T15:15:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.0265599916306074,1.0,1.0562272626354976,0.9732856954265231,0.9637402677826482,697.3537040098506,KVA_AUTHORITY,0.0,0.0,0.026559991630607405
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562217571239498,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006221757123949789,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,149.2,B,1.056226533744231,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006226533744230878,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562256929687135,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006225692968713448,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562220128015523,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.0062220128015522125,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562267369962854,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006226736996285398,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562259173657913,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006225917365791256,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0559448306652093,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.005944830665209233,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0559496085422215,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.005949608542221485,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.055948767544284,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.005948767544283973,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562217267575753,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006221726757575263,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562265033777192,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006226503377719128,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562256626022257,1.05,1.0562267369962854,0.9726519549837004,0.9688460998275633,,,0.006225662602225679,0.0,0.0
2025-02-03,61,2025-02-03T15:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.155220984142087,1.0,1.0562267369962854,0.9726519549837004,0.9688460998275633,801.6432045287721,693.9306120067617,0.0,0.0,0.15522098414208707
2025-02-03,61,2025-02-03T15:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.031686639869621,1.0,1.0562267369962854,0.9726519549837004,0.9688460998275633,801.6432045287721,KVA_AUTHORITY,0.0,0.0,0.03168663986962095
2025-02-03,61,2025-02-03T15:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,1.031686639869621,1.0,1.0562267369962854,0.9726519549837004,0.9688460998275633,647.4896123402659,KVA_AUTHORITY,0.0,0.0,0.03168663986962095
2025-02-03,61,2025-02-03T15:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.0070589269160204,1.0,1.0562267369962854,0.9726519549837004,0.9688460998275633,698.8290174817068,693.9306120067619,0.0,0.0,0.007058926916020392
2025-02-03,61,2025-02-03T15:30:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.031686639869621,1.0,1.0562267369962854,0.9726519549837004,0.9688460998275633,698.8290174817068,KVA_AUTHORITY,0.0,0.0,0.03168663986962095
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,149.1,A,1.056221733788878,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.0062217337888779145,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562265259701316,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.006226525970131513,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,149.3,C,1.056225679872428,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.006225679872428058,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,150r.1,A,1.0562219916315758,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.006221991631575774,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562267306466535,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.006226730646653467,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562259060070354,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.00622590600703532,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0559448073279551,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.005944807327955104,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0559496007639781,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.005949600763978102,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.0559487544460078,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.005948754446007731,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562217034225039,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.006221703422503833,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.05622649560362,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.006226495603619986,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562256495059408,1.05,1.0562267306466535,0.9723084029536934,0.9745265439292058,,,0.0062256495059407335,0.0,0.0
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1619237646062708,1.0,1.0562267306466535,0.9723084029536934,0.9745265439292058,806.2944690784301,693.9306120067617,0.0,0.0,0.16192376460627078
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.0371084940353317,1.0,1.0562267306466535,0.9723084029536934,0.9745265439292058,806.2944690784301,KVA_AUTHORITY,0.0,0.0,0.037108494035331674
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,1.0371084940353317,1.0,1.0562267306466535,0.9723084029536934,0.9745265439292058,650.429972369033,KVA_AUTHORITY,0.0,0.0,0.037108494035331674
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.0123900839881352,1.0,1.0562267306466535,0.9723084029536934,0.9745265439292058,702.5284705714637,693.9306120067619,0.0,0.0,0.012390083988135236
2025-02-03,62,2025-02-03T15:45:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.0371084940353317,1.0,1.0562267306466535,0.9723084029536934,0.9745265439292058,702.5284705714637,KVA_AUTHORITY,0.0,0.0,0.037108494035331674
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562214332565156,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.006221433256515585,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562267998968715,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.006226799896871471,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562256970669037,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.006225697066903679,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,150r.1,A,1.056221692523337,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.00622169252333693,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,150r.2,B,1.056227002945129,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.006227002945129012,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,150r.3,C,1.0562259231570126,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.006225923157012536,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.1,A,1.0559445067147837,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.005944506714783637,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.2,B,1.0559498747576754,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.0059498747576753885,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,idc_idc01_pcc.3,C,1.055948771642198,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.005948771642197981,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.1,A,1.0562214028901504,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.006221402890150385,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.2,B,1.0562267695303518,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.006226769530351728,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,VOLTAGE_HIGH,mess_idc01_pcc.3,C,1.0562256667004157,1.05,1.056227002945129,0.9699600299258877,0.9871570260274262,,,0.0062256667004156885,0.0,0.0
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.1704001327642488,1.0,1.056227002945129,0.9699600299258877,0.9871570260274262,812.1764804218903,693.9306120067617,0.0,0.0,0.1704001327642488
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,A,1.0369098408785682,1.0,1.056227002945129,0.9699600299258877,0.9871570260274262,812.1764804218903,KVA_AUTHORITY,0.0,0.0,0.03690984087856819
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,B,1.0369098408785682,1.0,1.056227002945129,0.9699600299258877,0.9871570260274262,644.3697543632571,KVA_AUTHORITY,0.0,0.0,0.03690984087856819
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.012016541127384,1.0,1.056227002945129,0.9699600299258877,0.9871570260274262,702.2692577454918,693.9306120067617,0.0,0.0,0.01201654112738404
2025-02-03,63,2025-02-03T16:00:00+10:00,TRANSFORMER_OVERLOAD,transformer.reg1a,C,1.0369098408785682,1.0,1.056227002945129,0.9699600299258877,0.9871570260274262,702.2692577454918,KVA_AUTHORITY,0.0,0.0,0.03690984087856819
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,149.1,A,1.0562217501038416,1.05,1.0562272884914041,0.970526883456288,0.9841874226086988,,,0.006221750103841517,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,149.2,B,1.0562270855020075,1.05,1.0562272884914041,0.970526883456288,0.9841874226086988,,,0.006227085502007457,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,149.3,C,1.0562259844841935,1.05,1.0562272884914041,0.970526883456288,0.9841874226086988,,,0.006225984484193425,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,150r.1,A,1.05622200972396,1.05,1.0562272884914041,0.970526883456288,0.9841874226086988,,,0.006222009723960031,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,150r.2,B,1.0562272884914041,1.05,1.0562272884914041,0.970526883456288,0.9841874226086988,,,0.006227288491404082,0.0,0.0
2025-02-03,64,2025-02-03T16:15:00+10:00,VOLTAGE_HIGH,150r.3,C,1.056226210702542,1.05,1.0562272884914041,0.970526883456288,0.9841874226086988,,,0.006226210702541923,0.0,0.0
