day,rack_id,rack_owner_AIDC,slot,physical_frozen_capacity_gpu,physical_capacity_nodeh,residual_occupancy_gpu,authorized_flexible_capacity_nodeh,flexible_scheduled_occupancy_nodeh,realized_flexible_occupancy_nodeh,free_headroom_nodeh,rejected_service_nodeh,capacity_constraint_active,LP_dual_shadow_price,cohort_mix
2025-04-04,AIDC03_LP01,AIDC03,2,13.570712143194038,0.8481695089496274,12.645350641561217,0.05783509385205132,0.0,0.0,0.05783509385205132,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC03_LP02,AIDC03,2,14.298396959349395,0.8936498099593372,13.323415989918,0.06093631058946214,0.0,0.0,0.06093631058946214,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC03_LP03,AIDC03,2,16.110675994213036,1.0069172496383147,15.012119103976325,0.06865980563979446,0.0,0.0,0.06865980563979446,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC03_LP04,AIDC03,2,21.278641869535672,1.3299151168459795,19.82769104357068,0.09068442662281195,0.0,0.0,0.09068442662281195,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC04_LP01,AIDC04,2,5.962888668979198,0.37268054181119986,5.5562904334132615,0.02541238972287102,0.2707703234094643,0.02541238972287102,0.0,0.24535793368659325,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC04_LP02,AIDC04,2,6.282628966986854,0.3926643104366784,5.854228237994272,0.02677504556203636,0.2852894916691314,0.02677504556203636,0.0,0.25851444610709506,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC04_LP03,AIDC04,2,7.078933391396637,0.4424333369622898,6.596234151747174,0.030168702478091447,0.0,0.0,0.030168702478091447,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC04_LP04,AIDC04,2,9.3497062760081,0.5843566422505062,8.71216727672045,0.03984618745547808,0.4245631828258847,0.03984618745547808,0.0,0.3847169953704066,True,NOT_AVAILABLE_FIXED_REPLAY,N01_R02
2025-04-04,AIDC05_LP01,AIDC05,2,9.25275827945048,0.578297392465655,8.621829982882648,0.03943301853548953,0.0,0.0,0.03943301853548953,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC05_LP02,AIDC05,2,9.748907017738222,0.6093066886086389,9.084147265853181,0.04154748449281509,0.0,0.0,0.04154748449281509,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC05_LP03,AIDC05,2,10.984551814236163,0.6865344883897602,10.235535752711131,0.046813503845314464,0.0,0.0,0.046813503845314464,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC05_LP04,AIDC05,2,14.508164911047048,0.9067603069404405,13.518880256980008,0.06183029087919001,0.0,0.0,0.06183029087919001,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC06_LP01,AIDC06,2,11.925777337958396,0.7453610836223997,11.112580866826523,0.05082477944574204,0.0,0.0,0.05082477944574204,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC06_LP02,AIDC06,2,12.565257933973708,0.7853286208733568,11.708456475988545,0.05355009112407272,0.0,0.0,0.05355009112407272,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC06_LP03,AIDC06,2,14.157866782793274,0.8848666739245796,13.192468303494348,0.060337404956182894,0.0,0.0,0.060337404956182894,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
2025-04-04,AIDC06_LP04,AIDC06,2,18.6994125520162,1.1687132845010124,17.4243345534409,0.07969237491095615,0.0,0.0,0.07969237491095615,0.0,False,NOT_AVAILABLE_FIXED_REPLAY,
