split,model,policy,cadence,variant,effect,metric,delta,CI95_low,CI95_high,block_days,draws,N_days
MAY_HISTORICAL,LGBM,fixed,28,raw,vs_PR63_current,Q90_pinball,11.11192553472847,-11.152070178504701,34.82713824960702,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,vs_PR63_current,Q90_coverage,-0.09946236559139798,-0.12499999999999978,-0.07526881720430112,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,vs_PR63_current,requirement_ratio,-1.6354412341392999,-2.4299439648871886,-1.1472993193910832,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,vs_PR63_current,Q90_pinball,11.11192553472847,-16.137750583175567,36.20156751394037,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,vs_PR63_current,Q90_coverage,-0.09946236559139798,-0.12768817204301042,-0.06854838709677424,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,vs_PR63_current,requirement_ratio,-1.6354412341392999,-2.3018558068675263,-1.297669728657066,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,temporal_vs_fixed_raw,Q90_pinball,0.0,0.0,0.0,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,temporal_vs_fixed_raw,Q90_coverage,0.0,0.0,0.0,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,temporal_vs_fixed_raw,requirement_ratio,0.0,0.0,0.0,1,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,temporal_vs_fixed_raw,Q90_pinball,0.0,0.0,0.0,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,temporal_vs_fixed_raw,Q90_coverage,0.0,0.0,0.0,7,2000,31
MAY_HISTORICAL,LGBM,fixed,28,raw,temporal_vs_fixed_raw,requirement_ratio,0.0,0.0,0.0,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,vs_PR63_current,Q90_pinball,-9.226808289291569,-22.188212265439393,6.182496303269305,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.013440860215053752,-0.0013440860215055972,0.0282258064516131,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.33791790263968746,-0.5802338245806049,-0.18074210968859342,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,vs_PR63_current,Q90_pinball,-9.226808289291569,-19.745484898371895,1.3638073781734026,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.013440860215053752,0.0013440860215053752,0.02553763440860224,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.33791790263968746,-0.7674207285188643,-0.10597066399114698,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-5.024461447800093,-16.43684165437261,6.248635422175065,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.03897849462365599,0.026848118279569445,0.051075268817204256,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.7797037845352568,0.5451294261682876,1.1616515921478765,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-5.024461447800093,-17.774439040120416,7.248947630336467,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.03897849462365599,0.02419354838709653,0.053763440860214895,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.7797037845352568,0.6161656245457979,1.1048491313303628,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,vs_PR63_current,Q90_pinball,-4.202346841491476,-25.42289496178442,19.79889660659553,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,vs_PR63_current,Q90_coverage,-0.02553763440860224,-0.04435483870967716,-0.006720430107526654,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,vs_PR63_current,requirement_ratio,-1.1176216871749443,-1.7078219496551126,-0.7537784661653568,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,vs_PR63_current,Q90_pinball,-4.202346841491476,-23.997608325019925,16.833081647708852,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,vs_PR63_current,Q90_coverage,-0.02553763440860224,-0.0443548387096776,-0.005376344086021501,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,vs_PR63_current,requirement_ratio,-1.1176216871749443,-1.8808693253599595,-0.7643561426179661,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,temporal_vs_fixed_raw,Q90_pinball,-15.314272376219947,-23.578017937756776,-7.532885373291639,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.07392473118279574,0.05107526881720448,0.09946236559139754,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.5178195469643555,0.32705785184451297,0.809871289292702,1,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,temporal_vs_fixed_raw,Q90_pinball,-15.314272376219947,-28.705795439767535,-3.7049600188215583,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.07392473118279574,0.03763440860215039,0.10887096774193517,7,2000,31
MAY_HISTORICAL,LGBM,rolling180,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.5178195469643555,0.329328463329484,0.6944619545243941,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,vs_PR63_current,Q90_pinball,-8.672106733031058,-21.088752618734237,6.446154793936742,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.017473118279569877,0.0040322580645162365,0.03091397849462363,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.19251628964828202,-0.3348859125940183,-0.09213392870447258,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,vs_PR63_current,Q90_pinball,-8.672106733031058,-18.856667286698308,1.3284640301930963,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.017473118279569877,0.009408602150537515,0.02553763440860224,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.19251628964828202,-0.34607538064193205,-0.10138974931119091,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-4.286687564225758,-16.142123291038462,6.9012510971142715,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.040322580645161366,0.028192204301074927,0.052419354838709964,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.8343938807281225,0.5839585721306454,1.242115703875425,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-4.286687564225758,-15.522127776744789,7.592222710039896,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.040322580645161366,0.022849462365591378,0.05648521505376353,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.8343938807281225,0.6654309898761731,1.1766435005422748,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,vs_PR63_current,Q90_pinball,-4.385419168805299,-24.096462502158488,20.295721523423076,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,vs_PR63_current,Q90_coverage,-0.02284946236559149,-0.04166666666666641,-0.0053763440860212786,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,vs_PR63_current,requirement_ratio,-1.0269101703764045,-1.5338834510917823,-0.7126323967314209,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,vs_PR63_current,Q90_pinball,-4.385419168805299,-21.907557645242346,14.474745399449459,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,vs_PR63_current,Q90_coverage,-0.02284946236559149,-0.037634408602150615,-0.004032258064516345,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,vs_PR63_current,requirement_ratio,-1.0269101703764045,-1.5116924826922955,-0.779129123896723,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,Q90_pinball,-15.49734470353377,-25.334176491580195,-5.883002991670632,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.0766129032258065,0.056451612903225756,0.09946236559139743,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.6085310637628953,0.40854791990922,0.9427952318348285,1,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,Q90_pinball,-15.49734470353377,-28.438800710561527,-1.8470308884696933,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.0766129032258065,0.048387096774193505,0.10349462365591378,7,2000,31
MAY_HISTORICAL,LGBM,rolling90,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.6085310637628953,0.49904455582529317,0.8058927838276086,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-8.756685238662953,-21.210722072662712,6.531916468702687,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.018817204301075363,0.005376344086021612,0.03360215053763427,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.29368902405111996,-0.45256106424545833,-0.19066438795144847,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-8.756685238662953,-17.617681399075686,1.0034734670366139,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.018817204301075363,0.0026881720430110834,0.03360215053763427,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,-0.29368902405111996,-0.49374223527567934,-0.1792782713189757,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-5.852583396714465,-17.43067709316036,5.0112011612764285,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.03629032258064535,0.025537634408602017,0.04704301075268846,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.7534638921656662,0.5263105186405507,1.1227640027014993,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,-5.852583396714465,-18.69768835413638,7.084777027230743,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.03629032258064535,0.02419354838709664,0.048387096774193394,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.7534638921656662,0.5959654984029106,1.0640370510541526,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,vs_PR63_current,Q90_pinball,-2.9041018419484885,-23.219976866779636,21.3952214058148,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.017473118279569988,-0.034946236559139865,2.7755575615477452e-18,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,vs_PR63_current,requirement_ratio,-1.047152916216786,-1.5447852568674079,-0.7439816479991506,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,vs_PR63_current,Q90_pinball,-2.9041018419484885,-21.4622196348903,18.256060320341597,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,vs_PR63_current,Q90_coverage,-0.017473118279569988,-0.03629032258064502,2.7755575615477452e-18,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,vs_PR63_current,requirement_ratio,-1.047152916216786,-1.550122652611757,-0.8062564144919764,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_pinball,-14.01602737667696,-22.074956030633693,-5.996967444265315,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.081989247311828,0.0617943548387092,0.10483870967741926,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.5882883179225137,0.38462685428135457,0.9156264758858024,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_pinball,-14.01602737667696,-24.539480985652446,-3.077976149383172,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,temporal_vs_fixed_raw,Q90_coverage,0.081989247311828,0.04969758064516092,0.11424731182795678,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,temporal_vs_fixed_raw,requirement_ratio,0.5882883179225137,0.44679752917242577,0.7869495868541238,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,0.0,0.0,0.0,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.0,0.0,0.0,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.0,0.0,0.0,1,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,0.0,0.0,0.0,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.0,0.0,0.0,7,2000,31
MAY_HISTORICAL,LGBM,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.0,0.0,0.0,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-3.8608266648187737,-15.626624082092574,10.270757476642274,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.039874551971326055,0.0228494623655916,0.05779569892473124,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,0.1668924805672063,0.04655074261510076,0.3419128783236954,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_pinball,-3.8608266648187737,-12.628307042292084,3.9996029257513337,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,vs_PR63_current,Q90_coverage,0.039874551971326055,0.030465949820788537,0.051523297491039344,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,vs_PR63_current,requirement_ratio,0.1668924805672063,0.04492237378083905,0.2745703360127543,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,2.3091064810454327,-2.932795860757899,7.59814707040647,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.014336917562723928,0.007168458781362186,0.021505376344086002,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.3949127863512191,0.27418727125133824,0.5869342540094885,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_pinball,2.3091064810454327,-2.3422979291056536,7.704286570170308,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,Q90_coverage,0.014336917562723928,0.006720430107527098,0.021505376344086228,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,causal_calibrated,calibration_vs_same_raw,requirement_ratio,0.3949127863512191,0.3120480781228562,0.555860655252354,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,vs_PR63_current,Q90_pinball,-6.169933145864206,-20.295918552922743,10.852325029554377,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,vs_PR63_current,Q90_coverage,0.025537634408602128,0.008064516129032473,0.04391801075268821,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,vs_PR63_current,requirement_ratio,-0.22802030578401283,-0.39567114230807243,-0.11237292173959036,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,vs_PR63_current,Q90_pinball,-6.169933145864206,-18.533421793145763,3.996236716688627,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,vs_PR63_current,Q90_coverage,0.025537634408602128,0.014325716845877837,0.03853046594982057,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,vs_PR63_current,requirement_ratio,-0.22802030578401283,-0.45083872812376974,-0.09815083411202448,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,-3.265831303915718,-14.646150854917767,7.7513412477620856,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.043010752688172116,0.028673835125447855,0.05869175627240142,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.8191326104327733,0.5561644742071282,1.2403378087570667,1,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_pinball,-3.265831303915718,-16.226109851390426,9.041924399083133,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,architecture_vs_mono_raw,Q90_coverage,0.043010752688172116,0.031810035842293805,0.05555555555555558,7,2000,31
MAY_HISTORICAL,TFT,weighted,1,raw,architecture_vs_mono_raw,requirement_ratio,0.8191326104327733,0.6515159386636977,1.1452087380645306,7,2000,31
