case,mess_id,candidate_id,origin,destination,departure_slot,connection_ready_slot,travel_slots,q50_eta_seconds,safe_eta_seconds,safe_energy_kwh,route_link_ids,is_stay,objective,rho,binding_asset,binding_slot,Vmin_pu,Vmax_pu,post_arrival_sum_abs_p_kw_slots,post_arrival_sum_abs_q_kvar_slots,terminal_energy_kwh,exact_optimality_certificate,runtime_seconds
B3,MESS03,MESS03:MOVE:STA08:STA03:75,STA08,STA03,75,78.0,3,1891.3658447265625,2061.393572998047,27.216441755235536,RL_47_20_01>RL_20_04_01>RL_04_39_02>RL_39_35_01,False,0.4933009822861076,0.4933017066921079,line.l55::C,57,0.9499999999999492,1.050000000000039,1.1164188253573106e-09,3.3685093925346444e-08,760.0,True,1.383390299975872
B3,MESS03,MESS03:MOVE:STA08:STA03:76,STA08,STA03,76,79.0,3,1849.645278930664,2019.6730072021487,27.648133503505964,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_13_02>RL_13_10_01>RL_10_35_01,False,0.4933009866030802,0.4933017066921079,line.l55::C,57,0.9499999999999492,1.050000000000039,3.133377812000084e-10,3.368509392534645e-08,760.0,True,1.4069848998915404
B3,MESS03,MESS03:MOVE:STA08:STA03:77,STA08,STA03,77,80.0,3,1900.2254180908203,2070.253146362305,27.17900315766048,RL_47_20_01>RL_20_04_01>RL_04_39_02>RL_39_35_01,False,0.4933009819117266,0.4933017066920026,line.l55::C,57,0.9499999999999492,1.050000000000039,3.310761104677005e-10,1.0807249156606508e-08,760.0,True,1.341170199913904
B3,MESS03,MESS03:MOVE:STA08:STA03:78,STA08,STA03,78,81.0,3,1875.9849853515625,2046.0127136230471,27.28309203312517,RL_47_20_01>RL_20_04_01>RL_04_39_02>RL_39_35_01,False,0.4933009829527816,0.4933017066921135,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,3.4588586239278834e-08,760.0,True,1.338949600001797
B3,MESS03,MESS03:MOVE:STA08:STA03:79,STA08,STA03,79,82.0,3,1901.1819458007808,2071.209674072266,26.913198313432822,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01,False,0.4933009792538996,0.4933017066921135,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,3.4588586239278834e-08,760.0,True,1.2543951000552624
B3,MESS03,MESS03:MOVE:STA08:STA03:80,STA08,STA03,80,83.0,3,1845.1214599609373,2015.149188232422,27.09507062291713,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01,False,0.4933009810726779,0.4933017066921135,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,3.4588586239278834e-08,760.0,True,1.3392016999423504
B3,MESS03,MESS03:MOVE:STA08:STA03:81,STA08,STA03,81,84.0,3,1904.1170959472656,2074.1448242187503,27.389462058437573,RL_47_20_01>RL_20_39_01>RL_39_35_01,False,0.4933009840166422,0.4933017066921083,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,3.1020524860659634e-08,760.0,True,1.3198316001798958
B3,MESS03,MESS03:MOVE:STA08:STA03:82,STA08,STA03,82,85.0,3,1703.304443359375,1873.33217163086,28.42599875744664,RL_47_20_01>RL_20_39_01>RL_39_35_01,False,0.4933009943820312,0.493301706692075,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,2.3513754981386007e-08,760.0,True,1.32990700006485
B3,MESS03,MESS03:MOVE:STA08:STA03:83,STA08,STA03,83,86.0,3,1700.1121520996094,1870.139880371094,28.44626150601659,RL_47_20_01>RL_20_39_01>RL_39_35_01,False,0.4933009945845701,0.4933017066919313,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,4.4145941964985195e-09,760.0,True,1.2272282000631094
B3,MESS03,MESS03:MOVE:STA08:STA03:84,STA08,STA03,84,87.0,3,1740.4219665527344,1910.449694824219,28.200191308489824,RL_47_20_01>RL_20_39_01>RL_39_35_01,False,0.4933009921239563,0.4933017066919642,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,4.424286857065821e-09,760.0,True,1.401666000019759
B3,MESS03,MESS03:MOVE:STA08:STA03:85,STA08,STA03,85,88.0,3,1728.5307998657229,1898.5585281372075,28.04297096796924,RL_47_20_01>RL_20_04_01>RL_04_39_02>RL_39_35_01,False,0.4933009905518081,0.4933017066919642,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,4.424286857065821e-09,760.0,True,1.3892926999833437
B3,MESS03,MESS03:MOVE:STA08:STA03:86,STA08,STA03,86,89.0,3,1727.395118713379,1897.422846984864,28.049782675230755,RL_47_20_01>RL_20_04_01>RL_04_39_02>RL_39_35_01,False,0.4933009906199803,0.4933017066919642,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,4.424286857065821e-09,760.0,True,1.3274594000540674
B3,MESS03,MESS03:MOVE:STA08:STA03:87,STA08,STA03,87,90.0,3,1713.4777526855469,1883.5054809570315,27.6235210908651,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01,False,0.4933009863575278,0.4933017066920724,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,1.3311498617282841e-08,760.0,True,1.3988565001636744
B3,MESS03,MESS03:MOVE:STA08:STA03:88,STA08,STA03,88,91.0,3,1694.4755249023438,1864.5032531738284,27.71348842412431,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01,False,0.4933009872572563,0.4933017066920724,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,1.1155637501576616e-08,760.0,True,1.345790300052613
B3,MESS03,MESS03:MOVE:STA08:STA03:89,STA08,STA03,89,92.0,3,1691.3609466552734,1861.388674926758,28.34205330763289,RL_47_20_01>RL_20_36_01>RL_36_09_01>RL_09_13_02>RL_13_35_01,False,0.4933009935429604,0.4933017066920724,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,6.676195649105499e-09,760.0,True,1.387410000199452
B3,MESS03,MESS03:MOVE:STA08:STA03:90,STA08,STA03,90,93.0,3,1672.2962341308594,1842.323962402344,27.82347396754517,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01,False,0.4933009883570823,0.4933017066919325,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,2.3312206482965112e-09,760.0,True,1.3596405999269336
B3,MESS03,MESS03:MOVE:STA08:STA03:91,STA08,STA03,91,94.0,3,1704.9234924316406,1874.9512207031253,27.663547189207343,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01,False,0.4933009867578729,0.4933017066919357,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,2.2788756778455867e-09,760.0,True,1.4391111999284476
B3,MESS03,MESS03:MOVE:STA08:STA03:92,STA08,STA03,92,95.0,3,1729.2601623535156,1899.2878906250005,28.266241472775008,RL_47_20_01>RL_20_39_01>RL_39_35_01,False,0.4933009927850491,0.4933017066921141,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,2.289157527495192e-09,760.0,True,1.3257706000003964
B3,MESS03,MESS03:MOVE:STA08:STA03:93,STA08,STA03,93,96.0,3,1767.7515335083008,1937.7792617797852,27.817466513731787,RL_47_20_01>RL_20_04_01>RL_04_39_02>RL_39_35_01,False,0.493300988297343,0.4933017066921141,line.l55::C,57,0.9499999999999492,1.050000000000039,0.0,0.0,760.0,True,1.3794091001618654
B3,MESS03,MESS03:MOVE:STA08:STA04:00,STA08,STA04,0,3.0,2,1245.2063293457031,1342.7477188110352,29.414671874494168,RL_47_25_01>RL_25_16_01>RL_16_28_01,False,0.4891114365813967,0.4891111856605181,line.l55::C,46,0.9499999999999492,1.0500000000000074,5363.408838835825,8983.127624233119,760.0,True,2.0090725000482053
B3,MESS03,MESS03:MOVE:STA08:STA04:01,STA08,STA04,1,4.0,2,1370.5262451171875,1468.0676345825195,26.187807271407877,RL_47_25_01>RL_25_28_01,False,0.493300971995157,0.4933017073630227,line.l55::C,57,0.9499999999999492,1.050000000000044,77.82508884488813,1.3356889501945445e-07,760.0,True,1.4976671000476929
B3,MESS03,MESS03:MOVE:STA08:STA04:02,STA08,STA04,2,5.0,2,1333.7865295410156,1431.3279190063477,26.38665089750453,RL_47_25_01>RL_25_28_01,False,0.4933009739836809,0.493301707363055,line.l55::C,57,0.9499999999999492,1.0500000000000436,77.82508884260758,1.221012866029577e-07,760.0,True,1.3644820998888465
B3,MESS03,MESS03:MOVE:STA08:STA04:03,STA08,STA04,3,6.0,2,1399.7700805664062,1497.3114700317385,27.88732304654637,RL_47_25_01>RL_25_48_01>RL_48_28_01,False,0.4933009889904576,0.493301707363055,line.l55::C,57,0.9499999999999492,1.0500000000000436,77.82508884260757,1.221012866029577e-07,760.0,True,1.3645250000990927
B3,MESS03,MESS03:MOVE:STA08:STA04:04,STA08,STA04,4,7.0,2,1339.8429870605469,1437.384376525879,26.352462612192017,RL_47_25_01>RL_25_28_01,False,0.4933009736419085,0.493301707363055,line.l55::C,57,0.9499999999999492,1.0500000000000436,77.82508884260758,1.221012866029577e-07,760.0,True,1.3872244998347014
B3,MESS03,MESS03:MOVE:STA08:STA04:05,STA08,STA04,5,8.0,2,1276.9812927246094,1374.5226821899414,29.145015581759782,RL_47_25_01>RL_25_16_01>RL_16_28_01,False,0.4891114338851097,0.4891111856605181,line.l55::C,46,0.9499999999999492,1.05,3689.45678423301,8245.707317882605,760.0,True,2.006530300015584
B3,MESS03,MESS03:MOVE:STA08:STA04:06,STA08,STA04,6,9.0,2,1338.4540405273438,1435.9954299926758,28.26266507319492,RL_47_25_01>RL_25_48_01>RL_48_28_01,False,0.4891114250616599,0.4891111856605181,line.l55::C,46,0.9499999999999492,1.05,4067.049129022871,8255.749172909096,760.0,True,1.937758499989286
B3,MESS03,MESS03:MOVE:STA08:STA04:07,STA08,STA04,7,10.0,2,1329.126708984375,1426.668098449707,28.750185545291348,RL_47_25_01>RL_25_16_01>RL_16_28_01,False,0.489091132748731,0.4890908451466554,line.sw2::A,1,0.9499999999999492,1.05,1795.6378511452626,2137.960858749898,760.0,True,1.386861199978739
B3,MESS03,MESS03:MOVE:STA08:STA04:08,STA08,STA04,8,11.0,2,1277.7346801757812,1375.2760696411133,26.732041430230744,RL_47_25_01>RL_25_28_01,False,0.4891114097555338,0.4891111856605181,line.l55::C,46,0.9499999999999492,1.05,3832.022834823822,8122.154557586724,760.0,True,1.987516900058836
B3,MESS03,MESS03:MOVE:STA08:STA04:09,STA08,STA04,9,12.0,2,1229.7025756835938,1327.2439651489258,29.555104510581664,RL_47_25_01>RL_25_16_01>RL_16_28_01,False,0.4891114379862198,0.4891111856605181,line.l55::C,46,0.9499999999999492,1.05,3907.67113087241,8062.608014318678,760.0,True,2.155403200071305
B3,MESS03,MESS03:MOVE:STA08:STA04:10,STA08,STA04,10,13.0,2,1339.2003173828125,1436.7417068481443,28.25771621901629,RL_47_25_01>RL_25_48_01>RL_48_28_01,False,0.4933009926952066,0.4933017073634859,line.l55::C,57,0.9499999999999492,1.050000000000037,77.82508882477855,2.7270770335360642e-08,760.0,True,1.47241250006482
B3,MESS03,MESS03:MOVE:STA08:STA04:11,STA08,STA04,11,14.0,2,1322.7565002441406,1420.2978897094729,26.45041150439817,RL_47_25_01>RL_25_28_01,False,0.4933009746222146,0.4933017073634859,line.l55::C,57,0.9499999999999492,1.050000000000037,77.82508882477856,2.7270770335360642e-08,760.0,True,1.3597734000068158
B3,MESS03,MESS03:MOVE:STA08:STA04:12,STA08,STA04,12,15.0,2,1289.1646118164062,1386.7060012817385,26.657139782706672,RL_47_25_01>RL_25_28_01,False,0.4933009766895526,0.4933017073634859,line.l55::C,57,0.9499999999999492,1.050000000000037,77.82508882477855,2.7270770335360642e-08,760.0,True,1.398007099982351
B3,MESS03,MESS03:MOVE:STA08:STA04:13,STA08,STA04,13,16.0,2,1310.9512939453125,1408.4926834106443,26.52086004555981,RL_47_25_01>RL_25_28_01,False,0.4933009753267581,0.4933017073634336,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882325328,1.3849002165131933e-08,760.0,True,1.4835514000151306
B3,MESS03,MESS03:MOVE:STA08:STA04:14,STA08,STA04,14,17.0,2,1386.2467651367188,1483.7881546020508,27.9649092440234,RL_47_25_01>RL_25_48_01>RL_48_28_01,False,0.4933009897673053,0.4933017073634336,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882325328,1.3849002165131933e-08,760.0,True,1.405433299951255
B3,MESS03,MESS03:MOVE:STA08:STA04:15,STA08,STA04,15,18.0,2,1303.5244140625,1401.065803527832,26.566385133331448,RL_47_25_01>RL_25_28_01,False,0.4933009757821194,0.4933017073634336,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882325328,1.3849002165131933e-08,760.0,True,1.358875999925658
B3,MESS03,MESS03:MOVE:STA08:STA04:16,STA08,STA04,16,19.0,2,1366.6475524902344,1464.1889419555664,26.20785839974108,RL_47_25_01>RL_25_28_01,False,0.4933009721967538,0.4933017073632801,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882533799,3.6780711542033735e-08,760.0,True,1.404272799845785
B3,MESS03,MESS03:MOVE:STA08:STA04:17,STA08,STA04,17,20.0,2,1353.1480102539062,1450.6893997192385,26.27934438945252,RL_47_25_01>RL_25_28_01,False,0.4933009729118076,0.4933017073634188,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882273072,1.170768639220128e-08,760.0,True,1.4763594001997262
B3,MESS03,MESS03:MOVE:STA08:STA04:18,STA08,STA04,18,21.0,2,1278.4661254882812,1376.0075149536133,26.727176017419,RL_47_25_01>RL_25_28_01,False,0.493300977390179,0.4933017073634188,line.l55::C,57,0.9499999999999492,1.050000000000039,77.8250888227307,1.170768639220128e-08,760.0,True,1.430458900053054
B3,MESS03,MESS03:MOVE:STA08:STA04:19,STA08,STA04,19,22.0,2,1363.200439453125,1460.741828918457,26.225859658193077,RL_47_25_01>RL_25_28_01,False,0.4933009723770979,0.493301707363446,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882319983,1.5884306116502007e-08,760.0,True,1.466675299918279
B3,MESS03,MESS03:MOVE:STA08:STA04:20,STA08,STA04,20,23.0,2,1537.5035705566406,1635.0449600219729,23.881496200218614,RL_47_20_01>RL_20_16_01>RL_16_28_01,False,0.4933009489335185,0.493301707363446,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882319985,1.5884306116502007e-08,760.0,True,1.4665494000073522
B3,MESS03,MESS03:MOVE:STA08:STA04:21,STA08,STA04,21,24.0,2,1645.3270874023438,1742.8684768676758,25.196209469460563,RL_47_25_01>RL_25_28_01,False,0.4933009620807064,0.493301707363446,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882319985,1.5884306116502007e-08,760.0,True,1.4828195001464335
B3,MESS03,MESS03:MOVE:STA08:STA04:22,STA08,STA04,22,25.0,2,1639.7931213378906,1737.3345108032229,25.209630988651483,RL_47_25_01>RL_25_28_01,False,0.4933009622149309,0.4933017073634002,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882299207,1.1267152145040532e-08,760.0,True,1.3732614999171346
B3,MESS03,MESS03:MOVE:STA08:STA04:23,STA08,STA04,23,26.0,2,1658.1815490722656,1755.7229385375977,25.165835528404667,RL_47_25_01>RL_25_28_01,False,0.4933009617770315,0.4933017073634002,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882299207,1.1267152145040532e-08,760.0,True,1.3959559998475015
B3,MESS03,MESS03:MOVE:STA08:STA04:24,STA08,STA04,24,27.0,3,1641.6676025390625,1830.504119873047,25.32492397593725,RL_47_25_01>RL_25_28_01,False,0.4933009633680173,0.4933017073634462,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882267987,1.5901791791169442e-08,760.0,True,1.4641086999326944
B3,MESS03,MESS03:MOVE:STA08:STA04:25,STA08,STA04,25,28.0,3,1672.4015502929688,1861.2380676269531,25.245595643856667,RL_47_25_01>RL_25_28_01,False,0.4933009625747891,0.4933017073634462,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882267987,1.5901791791169442e-08,760.0,True,1.550178200006485
B3,MESS03,MESS03:MOVE:STA08:STA04:26,STA08,STA04,26,29.0,3,1654.2058715820312,1843.042388916016,25.2917575092218,RL_47_25_01>RL_25_28_01,False,0.493300963036463,0.4933017073634462,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882267987,1.5901791791169442e-08,760.0,True,1.3412619000300765
B3,MESS03,MESS03:MOVE:STA08:STA04:27,STA08,STA04,27,30.0,3,1629.5718994140625,1818.408416748047,25.35800700417823,RL_47_25_01>RL_25_28_01,False,0.4933009636990409,0.4933017073634739,line.l55::C,57,0.9499999999999492,1.050000000000037,77.82508882339545,2.445001850903135e-08,760.0,True,1.2650824000593277
B3,MESS03,MESS03:MOVE:STA08:STA04:28,STA08,STA04,28,31.0,3,1659.2398681640625,1848.076385498047,23.710220322040875,RL_47_20_01>RL_20_16_01>RL_16_28_01,False,0.4933009472212293,0.4933017073634739,line.l55::C,57,0.9499999999999492,1.050000000000037,77.82508882339545,2.4450018509031348e-08,760.0,True,1.4367618998512626
B3,MESS03,MESS03:MOVE:STA08:STA04:29,STA08,STA04,29,32.0,3,1696.115264892578,1884.9517822265627,25.188787901674704,RL_47_25_01>RL_25_28_01,False,0.4933009620069937,0.4933017073635075,line.l55::C,57,0.9499999999999492,1.0500000000000365,77.82508882439322,3.4624591445660124e-08,760.0,True,1.450334400171414
B3,MESS03,MESS03:MOVE:STA08:STA04:30,STA08,STA04,30,33.0,3,1692.1773986816406,1881.0139160156248,25.19796661957799,RL_47_25_01>RL_25_28_01,False,0.4933009620988361,0.4933017073635075,line.l55::C,57,0.9499999999999492,1.0500000000000365,77.82508882439322,3.4624591445660124e-08,760.0,True,1.3999504998791965
B3,MESS03,MESS03:MOVE:STA08:STA04:31,STA08,STA04,31,34.0,3,1687.8502197265625,1876.686737060547,25.208168148488166,RL_47_25_01>RL_25_28_01,False,0.4933009622009066,0.4933017073635075,line.l55::C,57,0.9499999999999492,1.0500000000000365,77.82508882439322,3.4624591445660124e-08,760.0,True,1.4701262000016868
B3,MESS03,MESS03:MOVE:STA08:STA04:32,STA08,STA04,32,35.0,3,1680.0028076171875,1868.839324951172,25.2269817843554,RL_47_25_01>RL_25_28_01,False,0.4933009623890186,0.4933017073634279,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882239571,1.346695472220421e-08,760.0,True,1.4843544999603182
B3,MESS03,MESS03:MOVE:STA08:STA04:33,STA08,STA04,33,36.0,3,1721.3739318847656,1910.2104492187505,25.132236343897237,RL_47_25_01>RL_25_28_01,False,0.4933009614415997,0.4933017073634081,line.l55::C,57,0.9499999999999492,1.050000000000039,77.82508882221512,1.0946013846155424e-08,760.0,True,3.4124169999267906
B3,MESS03,MESS03:MOVE:STA08:STA04:34,STA08,STA04,34,37.0,3,1632.4335021972656,1821.2700195312505,25.350082043158626,RL_47_25_01>RL_25_28_01,False,0.4891809914138739,0.4891807787733878,line.l55::C,46,0.9499999999999492,1.05,2472.932888120257,4387.129173249236,760.0,True,1.9179863999597728
B3,MESS03,MESS03:MOVE:STA08:STA04:35,STA08,STA04,35,38.0,3,1684.5847778320312,1873.421295166016,25.215947618334525,RL_47_25_01>RL_25_28_01,False,0.489059067182254,0.4890588600238503,line.l55::C,46,0.9499999999999492,1.05,3655.7269152187264,4648.279413966384,760.0,True,2.061378600075841
B3,MESS03,MESS03:MOVE:STA08:STA04:36,STA08,STA04,36,39.0,3,1725.3544311523438,1914.1909484863284,25.123681355876737,RL_47_25_01>RL_25_28_01,False,0.4890913062920016,0.4890910549533671,line.sw2::A,1,0.9499999999999492,1.05,1013.0232913877472,996.0139800978536,760.0,True,4.857143000001088
B3,MESS03,MESS03:MOVE:STA08:STA04:37,STA08,STA04,37,40.0,3,1692.1978759765625,1881.034393310547,25.197918417457608,RL_47_25_01>RL_25_28_01,False,0.4891068405031791,0.4891066319024545,line.l55::C,46,0.9499999999999492,1.05,3456.1546826106824,4535.009496281347,760.0,True,6.11770400009118
B3,MESS03,MESS03:MOVE:STA08:STA04:38,STA08,STA04,38,41.0,3,1654.1613159179688,1842.9978332519531,23.72031784726441,RL_47_20_01>RL_20_16_01>RL_16_28_01,False,0.4890904761667848,0.4890902388616751,line.sw2::A,1,0.9499999999999492,1.05,655.5207396977889,245.3008377406792,760.0,True,1.6901066000573337
B3,MESS03,MESS03:MOVE:STA08:STA04:39,STA08,STA04,39,42.0,3,1696.7660217285156,1885.6025390625,25.187280472402403,RL_47_25_01>RL_25_28_01,False,0.4890839407173342,0.4890836887423772,line.sw2::A,59,0.9499999999999492,1.0500000000000074,656.42044010597,245.69370861497464,760.0,True,5.137731899973005
B3,MESS03,MESS03:MOVE:STA08:STA04:40,STA08,STA04,40,43.0,3,1673.7233581542969,1862.5598754882812,25.24233112804551,RL_47_25_01>RL_25_28_01,False,0.4890928861195995,0.4890926335940808,line.sw2::A,59,0.9499999999999492,1.0500000000000074,655.1918079900236,245.1572036081634,760.0,True,4.678978899959475
B3,MESS03,MESS03:MOVE:STA08:STA04:41,STA08,STA04,41,44.0,3,1674.6888732910156,1863.525390625,25.23995372501856,RL_47_25_01>RL_25_28_01,False,0.4890958272861854,0.4890955747843855,line.sw2::A,59,0.9499999999999492,1.0500000000000074,654.7878168465915,244.98079338061623,760.0,True,4.747884300071746
B3,MESS03,MESS03:MOVE:STA08:STA04:42,STA08,STA04,42,45.0,2,1570.9097595214844,1759.746276855469,25.53467460142796,RL_47_25_01>RL_25_28_01,False,0.4890899249020468,0.489089669452983,line.sw2::A,59,0.9499999999999492,1.0500000000000074,655.5989515704495,245.33499040581677,760.0,True,1.9352529998868704
B3,MESS03,MESS03:MOVE:STA08:STA04:43,STA08,STA04,43,46.0,2,1593.0345458984375,1781.871063232422,25.46475491791509,RL_47_25_01>RL_25_28_01,False,0.4890837906043975,0.4890835358544753,line.sw2::A,59,0.9499999999999492,1.0500000000000074,653.5006464483502,253.27442803359517,760.0,True,5.06494259997271
B3,MESS03,MESS03:MOVE:STA08:STA04:44,STA08,STA04,44,47.0,2,1607.0559997558594,1795.892517089844,23.82160423816864,RL_47_20_01>RL_20_16_01>RL_16_28_01,False,0.4890827449461501,0.4890825066276795,line.sw2::A,59,0.9499999999999492,1.0500000301875,634.3813498242454,245.7646109032372,760.0,True,4.8403268998954445
B3,MESS03,MESS03:MOVE:STA08:STA04:45,STA08,STA04,45,48.0,2,1482.4222412109375,1671.258758544922,25.859501653550456,RL_47_25_01>RL_25_28_01,False,0.4890797484561398,0.4890794897586398,line.sw2::A,59,0.9499999999999492,1.0500000301875,632.8509527949043,251.0207219305683,760.0,True,4.66242210008204
B3,MESS03,MESS03:MOVE:STA08:STA04:46,STA08,STA04,46,49.0,3,1624.251220703125,1813.0877380371096,27.461352066994284,RL_47_25_01>RL_25_16_01>RL_16_28_01,False,0.4890783277835828,0.4890780530675234,line.sw2::A,59,0.9499999999999492,1.0500000301875,635.0060138194964,246.0317318573934,760.0,True,2.281310899881646
B3,MESS03,MESS03:MOVE:STA08:STA04:47,STA08,STA04,47,50.0,2,1602.4212036132812,1791.257720947266,25.43632141012504,RL_47_25_01>RL_25_28_01,False,0.4933009644831454,0.4933017073633305,line.l55::C,57,0.9499999999999492,1.050000000000039,43.368166907839246,1.2236463857244776e-08,760.0,True,0.7882248000241816
B3,MESS03,MESS03:MOVE:STA08:STA04:48,STA08,STA04,48,51.0,2,1545.7839660644531,1734.0944389343265,25.672585539323357,RL_47_25_01>RL_25_28_01,False,0.493300966846049,0.4933017073635375,line.l55::C,57,0.9499999999999492,1.050000000000039,43.36816690900272,4.135057792377467e-08,760.0,True,5.162616899935529
B3,MESS03,MESS03:MOVE:STA08:STA04:49,STA08,STA04,49,52.0,2,1605.8878784179688,1794.198351287842,25.47321250750641,RL_47_25_01>RL_25_28_01,False,0.4933009648523739,0.4933017073635375,line.l55::C,57,0.9499999999999492,1.050000000000039,43.36816690838601,4.135057792377467e-08,760.0,True,4.729298999998719
B3,MESS03,MESS03:MOVE:STA08:STA04:50,STA08,STA04,50,53.0,2,1602.9100952148438,1791.220568084717,23.868338209262756,RL_47_20_01>RL_20_16_01>RL_16_28_01,False,0.4933009488036861,0.4933017073635375,line.l55::C,57,0.9499999999999492,1.050000000000039,43.36816690838601,4.135057792377467e-08,760.0,True,4.495764099992812
B3,MESS03,MESS03:MOVE:STA08:STA04:51,STA08,STA04,51,54.0,3,1654.7898559570312,1843.1003288269044,25.33290151819628,RL_47_25_01>RL_25_28_01,False,0.493300963449169,0.4933017073633322,line.l55::C,57,0.9499999999999492,1.050000000000039,43.36816690688538,1.2112184735496084e-08,760.0,True,3.918173700105399
B3,MESS03,MESS03:MOVE:STA08:STA04:52,STA08,STA04,52,55.0,2,1574.2033386230469,1762.51381149292,25.5743610998041,RL_47_25_01>RL_25_28_01,False,0.4890776142684012,0.4890773584219203,line.sw2::A,59,0.9499999999999492,1.0500000000000074,594.9437932774678,246.07339614166025,760.0,True,4.976773999864236
B3,MESS03,MESS03:MOVE:STA08:STA04:53,STA08,STA04,53,56.0,2,1494.5968322753906,1682.9073051452638,25.869193282982824,RL_47_25_01>RL_25_28_01,False,0.4890764034653026,0.4890761446704447,line.sw2::A,59,0.9499999999999492,1.0500000000000074,595.102494637722,246.14619597839203,760.0,True,4.801096000010148
B3,MESS03,MESS03:MOVE:STA08:STA04:54,STA08,STA04,54,57.0,2,1568.773681640625,1757.084154510498,25.59256204881179,RL_47_25_01>RL_25_28_01,False,0.4890763957065924,0.4890761396779917,line.sw2::A,59,0.9499999999999492,1.0500000000000074,595.1031474147618,246.14649542171887,760.0,True,4.537315599853173
B3,MESS03,MESS03:MOVE:STA08:STA04:55,STA08,STA04,55,58.0,3,1621.8734741210938,1810.183946990967,25.42531899280362,RL_47_25_01>RL_25_28_01,False,0.4890727993942051,0.4890725800250349,line.l55::C,46,0.9499999999999492,1.05,519.4021811103663,595.7322835344282,760.0,True,5.310059200040996
B3,MESS03,MESS03:MOVE:STA08:STA04:56,STA08,STA04,56,59.0,3,1632.6820068359375,1820.9924797058104,23.799435611188123,RL_47_20_01>RL_20_16_01>RL_16_28_01,False,0.4933009481150028,0.4933007100175157,line.sw2::A,60,0.9499999999999492,1.050000000000039,9.18750005405672e-10,0.0,760.0,True,4.81873739999719
B3,MESS03,MESS03:MOVE:STA08:STA04:57,STA08,STA04,57,60.0,2,1601.710906982422,1790.021379852295,25.48606589555465,RL_47_25_01>RL_25_28_01,False,0.4933009649813608,0.4933007100175157,line.sw2::A,60,0.9499999999999492,1.050000000000039,9.18750005405672e-10,0.0,760.0,True,4.518514099996537
B3,MESS03,MESS03:MOVE:STA08:STA04:58,STA08,STA04,58,61.0,2,1550.5368347167969,1738.84730758667,25.655641332254856,RL_47_25_01>RL_25_28_01,False,0.4933009666771704,0.4933017066921132,line.l55::C,57,0.9499999999999492,1.050000000000039,4.041851109472913e-09,4.370403534222934e-08,760.0,True,4.773628100054339
B3,MESS03,MESS03:MOVE:STA08:STA04:59,STA08,STA04,59,62.0,2,1599.7779541015625,1788.0884269714356,25.49206269422895,RL_47_25_01>RL_25_28_01,False,0.4933009650413222,0.4933017066919963,line.l55::C,57,0.9499999999999492,1.050000000000039,2.3130279691274743e-09,1.3034639995787435e-08,760.0,True,4.446088899858296
B3,MESS03,MESS03:MOVE:STA08:STA04:60,STA08,STA04,60,63.0,3,1629.504364013672,1817.814836883545,25.403165261173218,RL_47_25_01>RL_25_28_01,False,0.4933009641524031,0.4933017066919963,line.l55::C,57,0.9499999999999492,1.050000000000039,2.3130279691274743e-09,1.3034639995787435e-08,760.0,True,4.885967999929562
