case,mess_id,candidate_id,origin,destination,departure_slot,connection_ready_slot,travel_slots,q50_eta_seconds,safe_eta_seconds,safe_energy_kwh,route_link_ids,is_stay,objective,rho,binding_asset,binding_slot,Vmin_pu,Vmax_pu,post_arrival_sum_abs_p_kw_slots,post_arrival_sum_abs_q_kvar_slots,terminal_energy_kwh,exact_optimality_certificate,runtime_seconds,solve_id,selected_K,cheap_rank_move,fallback_level
B3,MESS03,MESS03:MOVE:STA08:STA11:03,STA08,STA11,3,5,2,1067.0555572509766,1164.5969467163086,19.596445818316827,RL_47_20_01>RL_20_04_01>RL_04_30_02>RL_30_44_01,False,0.4866902654075443,0.48669006934287473,line.l10::A,25,0.9500000000000041,1.05,2986.768152996384,2652.0047470952736,760.0,True,1.4049215998966247,B3/MESS03,800,245.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC10:03,STA08,IDC10,3,6,2,1410.1337890625,1507.675178527832,24.19247910092407,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_10_01,False,0.48669031136787594,0.4866900693428747,line.l116::A,20,0.9500000000000041,1.05,5421.480842576455,10019.000022685717,760.0,True,1.7059593999292701,B3/MESS03,800,246.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA04:03,STA08,STA04,3,6,2,1399.7700805664062,1497.3114700317383,27.88732304654637,RL_47_25_01>RL_25_48_01>RL_48_28_01,False,0.48669034831631597,0.48669006934287473,line.l10::A,25,0.9499999999999502,1.05,3101.662285256484,1545.214246135142,760.0,True,1.3340197999496013,B3/MESS03,800,247.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA03:03,STA08,STA03,3,6,2,1555.3903503417969,1652.931739807129,28.211714402601416,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01,False,0.48669035156022944,0.48669006934287473,line.l53::B,39,0.9500000000000292,1.05,3036.1592071260884,2621.090587337968,760.0,True,1.3743024000432342,B3/MESS03,800,248.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA07:03,STA08,STA07,3,6,2,1151.6158752441406,1249.1572647094727,30.06637597429197,RL_47_20_01>RL_20_07_01>RL_07_32_01,False,0.48669037010684557,0.48669006934287473,line.l53::B,45,0.9500000000000292,1.05,3108.1779106208787,2384.9951543797742,760.0,True,1.4496353999711573,B3/MESS03,800,249.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC05:03,STA08,IDC05,3,6,2,1612.6792755126953,1710.2206649780273,31.54654136033486,RL_47_20_01>RL_20_04_01>RL_04_05_01,False,0.48669038490849803,0.48669006934287473,line.l10::A,25,0.9499999999999502,1.05,3115.620694942348,1545.5760676025377,760.0,True,1.3114479000214487,B3/MESS03,800,250.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA09:03,STA08,STA09,3,6,2,1395.0513000488281,1492.5926895141602,32.224363171696105,RL_47_20_01>RL_20_07_01>RL_07_42_01,False,0.4866903916867176,0.48669006934287473,line.sw1::A,24,0.9501301819559866,1.05,5016.4928734262085,10156.569921809718,760.0,True,1.7229162999428809,B3/MESS03,800,251.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC12:03,STA08,IDC12,3,6,3,1890.1315002441406,1987.6728897094727,32.762957662755284,RL_47_20_01>RL_20_36_01>RL_36_13_01>RL_13_35_01>RL_35_12_01,False,0.48669039707266176,0.48669006934287473,line.sw1::A,23,0.9500000000000041,1.05,3115.7081462816186,2418.6632909727446,760.0,True,1.4156429001595825,B3/MESS03,800,252.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC11:03,STA08,IDC11,3,6,2,1340.8025360107422,1438.3439254760742,33.051447605849965,RL_47_20_01>RL_20_04_01>RL_04_22_01>RL_22_11_01,False,0.4866903999575611,0.48669006934287473,line.l53::B,39,0.9503901263986059,1.05,5984.549381553837,10236.169905050518,760.0,True,1.8276745001785457,B3/MESS03,800,253.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA06:03,STA08,STA06,3,6,3,1879.7259826660156,1977.2673721313477,39.60335030264668,RL_47_20_01>RL_20_07_01>RL_07_45_01>RL_45_41_01,False,0.48669046547658873,0.4866900693428747,line.sw2::A,17,0.9500000000000292,1.05,3200.7910926688733,2351.969360080761,760.0,True,1.2542394001502544,B3/MESS03,800,254.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA12:03,STA08,STA12,3,6,2,1608.3454132080078,1705.8868026733398,44.40593018551696,RL_47_20_01>RL_20_04_01>RL_04_17_01,False,0.48669051350238807,0.48669006934287473,line.l10::A,25,0.95,1.05,4545.921614936836,15146.502775537778,760.0,True,1.7569313999265432,B3/MESS03,800,255.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:13,STA08,STA02,13,16,3,1833.9706726074219,1931.512062072754,31.092021145300823,RL_47_20_01>RL_20_16_01>RL_16_21_01>RL_21_14_01,False,0.4928606718054882,0.4928603607845142,line.l10::A,25,0.95,1.05,3984.2600233223434,9734.903548248101,760.0,True,1.916194299934432,B3/MESS03,800,256.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:04,STA08,STA02,4,7,3,1901.2138366699219,1998.755226135254,33.18687761244329,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4928606927535561,0.4928603607845142,line.l10::A,25,0.95,1.05,3511.6509906208807,16446.934422716797,760.0,True,2.1099886000156403,B3/MESS03,800,257.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:06,STA08,STA02,6,9,3,1888.7246704101562,1986.2660598754883,33.25291768262336,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4928606934140672,0.4928603607845142,line.l10::A,25,0.95,1.05,3511.4000383541975,14627.984219637421,760.0,True,1.7962925001047552,B3/MESS03,800,258.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:12,STA08,STA02,12,15,3,1873.4944458007812,1971.0358352661133,33.33570049199613,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4928606942422265,0.4928603607845142,line.l10::A,25,0.95,1.05,3511.08546367858,10990.55252372068,760.0,True,1.936829200014472,B3/MESS03,800,259.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:10,STA08,STA02,10,13,3,1862.21923828125,1959.760627746582,33.398623049409544,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.49286069487134165,0.4928603607845142,line.l10::A,25,0.95,1.05,3371.515198708762,12062.324461574755,760.0,True,2.1140936000738293,B3/MESS03,800,260.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:08,STA08,STA02,8,11,3,1827.9963989257812,1925.5377883911133,33.59851277134301,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.49286069687012846,0.4928603607845142,line.l10::A,25,0.95,1.05,3510.0867770170626,14024.914591580857,760.0,True,2.045717499917373,B3/MESS03,800,261.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:11,STA08,STA02,11,14,3,1815.7761535644531,1913.3175430297852,33.67327460672909,RL_47_25_01>RL_25_37_01>RL_37_14_01,False,0.4928606976179124,0.4928603607845142,line.l10::A,25,0.95,1.05,3373.0827941387824,11386.506236720332,760.0,True,1.9221222000196576,B3/MESS03,800,262.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:07,STA08,STA02,7,10,3,1824.1723937988281,1921.7137832641602,35.9831406092486,RL_47_25_01>RL_25_16_01>RL_16_37_01>RL_37_14_01,False,0.4928607207163517,0.4928603607845142,line.l10::A,25,0.95,1.05,3965.6737693593423,13988.678786178927,760.0,True,2.0187758000101894,B3/MESS03,800,263.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:05,STA08,STA02,5,8,3,1780.0064392089844,1877.5478286743164,36.307878662471055,RL_47_25_01>RL_25_16_01>RL_16_37_01>RL_37_14_01,False,0.4928607239636218,0.4928603607845142,line.l10::A,25,0.95,1.05,3363.0712987269635,15630.036053361468,760.0,True,1.962574299890548,B3/MESS03,800,264.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:03,STA08,STA02,3,6,3,1940.2372589111328,2037.7786483764648,36.419020753998645,RL_47_20_01>RL_20_04_01>RL_04_14_01,False,0.4928607250749323,0.4928603607845142,line.l10::A,25,0.95,1.05,3342.039488926772,16421.59223661778,760.0,True,1.9657782998401672,B3/MESS03,800,265.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:STA02:09,STA08,STA02,9,12,3,1736.5732116699219,1834.114601135254,36.65615553793304,RL_47_25_01>RL_25_16_01>RL_16_37_01>RL_37_14_01,False,0.49286072744661136,0.4928603607845142,line.l10::A,25,0.95,1.05,3395.9570136442017,13032.410959907595,760.0,True,1.9996750999707729,B3/MESS03,800,266.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:47,STA08,IDC02,47,50,2,1542.5859680175781,1731.4224853515627,30.4234239283987,RL_47_20_01>RL_20_02_01,False,0.4941345847914311,0.4941342804546079,line.sw2::A,51,0.9499999999999502,1.05,2382.6974893411643,12106.096137613993,760.0,True,1.0423084001522511,B3/MESS03,800,267.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:41,STA08,IDC02,41,44,2,1518.0159606933594,1706.852478027344,30.484086157243006,RL_47_20_01>RL_20_02_01,False,0.49413458539772215,0.494134280454607,line.sw2::A,91,0.9499999999999502,1.05,1598.9918983239438,9884.20631598901,760.0,True,1.4085277998819947,B3/MESS03,800,268.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:43,STA08,IDC02,43,46,2,1476.4171447753906,1665.2536621093752,30.597466244546595,RL_47_20_01>RL_20_02_01,False,0.49413458653163345,0.4941342804546079,line.sw2::A,51,0.9499999999999502,1.05,1599.4692881652222,9884.20631606954,760.0,True,1.4452224001288414,B3/MESS03,800,269.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:45,STA08,IDC02,45,48,2,1435.0070190429688,1623.8435363769534,30.72501284682931,RL_47_20_01>RL_20_02_01,False,0.49413458780720987,0.4941342804546079,line.sw2::A,51,0.9499999999999502,1.05,1125.6059254835322,9884.206315855423,760.0,True,1.3938380000181496,B3/MESS03,800,270.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:05,STA08,IDC02,5,8,2,1254.9356994628906,1352.4770889282227,31.309094162532883,RL_47_20_01>RL_20_02_01,False,0.494134593645815,0.49413428045455354,line.l10::A,31,0.9499999999999502,1.0500000000000247,6760.088404432938,24337.71293411075,760.0,True,2.128924800083041,B3/MESS03,800,271.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:40,STA08,IDC02,40,43,2,1568.3646850585938,1757.2012023925784,36.04337490388854,RL_47_20_01>RL_20_02_02,False,0.49413464099055443,0.494134280454607,line.sw2::A,91,0.9499999999999502,1.05,1582.5011780853802,9884.206315923726,760.0,True,1.4372284000273794,B3/MESS03,800,272.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:46,STA08,IDC02,46,49,2,1512.3116149902344,1701.148132324219,36.305840663635315,RL_47_20_01>RL_20_02_02,False,0.4941346436155432,0.4941342804546079,line.sw2::A,51,0.9499999999999502,1.05,1623.5045488771746,9884.206315848796,760.0,True,1.4143259001430124,B3/MESS03,800,273.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:42,STA08,IDC02,42,45,2,1512.1764831542969,1701.0130004882815,36.30651858170513,RL_47_20_01>RL_20_02_02,False,0.4941346436221016,0.49413428045460495,line.sw2::A,57,0.9499999999999502,1.05,1623.5074032547684,9884.206315940512,760.0,True,1.6334396000020206,B3/MESS03,800,274.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:44,STA08,IDC02,44,47,2,1500.3865661621094,1689.223083496094,36.366572084581456,RL_47_20_01>RL_20_02_02,False,0.49413464422274705,0.4941342804546079,line.sw2::A,51,0.9499999999999502,1.05,1328.0442731099174,9884.206315804704,760.0,True,1.4671972999349236,B3/MESS03,800,275.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:48,STA08,IDC02,48,51,2,1482.8712158203125,1671.1816886901856,36.538357050559085,RL_47_20_01>RL_20_02_02,False,0.4941346459408175,0.49413428045460495,line.sw2::A,57,0.9499999999999502,1.05,776.8185321190017,9884.206315881245,760.0,True,1.4304064998868853,B3/MESS03,800,276.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:54,STA08,IDC02,54,57,2,1471.053466796875,1659.3639396667481,36.604873740424686,RL_47_20_01>RL_20_02_02,False,0.49413464660631556,0.49413428045460495,line.sw2::A,57,0.9499999999999502,1.05,776.8185321122279,8926.42197026963,760.0,True,1.4263271000236273,B3/MESS03,800,277.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:12,STA08,IDC02,12,15,2,1264.6118774414062,1362.1532669067383,37.707285980356254,RL_47_20_01>RL_20_02_02,False,0.4941346576281196,0.4941342804545536,line.sw1::A,23,0.9499999999999502,1.0500000000000247,6815.860927473863,20699.68835161232,760.0,True,2.0928698000498116,B3/MESS03,800,278.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:13,STA08,IDC02,13,16,2,1260.22119140625,1357.762580871582,37.746459689536756,RL_47_20_01>RL_20_02_02,False,0.4941346580199119,0.49413428045455365,line.l10::A,25,0.9499999999999502,1.0500000000000247,6104.227049176283,20645.799342034632,760.0,True,1.9426796999759972,B3/MESS03,800,279.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:08,STA08,IDC02,8,11,2,1248.18798828125,1345.729377746582,37.85626626449748,RL_47_20_01>RL_20_02_02,False,0.49413465911770166,0.4941342804545536,line.l10::A,25,0.9499999999999502,1.0500000000000247,5618.325512683048,22865.338531043133,760.0,True,2.5513925999403,B3/MESS03,800,280.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:11,STA08,IDC02,11,14,2,1240.4569091796875,1337.9982986450195,37.928756024052724,RL_47_20_01>RL_20_02_02,False,0.49413465984276483,0.4941342804545536,line.sw1::A,23,0.95,1.0500000000000247,6327.323775079995,22236.54026441368,760.0,True,2.053647599881515,B3/MESS03,800,281.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:03,STA08,IDC02,3,6,2,1238.4353942871094,1335.9767837524414,37.947965907379185,RL_47_20_01>RL_20_02_02,False,0.4941346600344221,0.4941342804545536,line.sw1::A,23,0.9499999999999502,1.0500000000000247,8998.454923995554,24466.006936327718,760.0,True,2.1395129999145865,B3/MESS03,800,282.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:10,STA08,IDC02,10,13,2,1237.5166015625,1335.057991027832,37.95673347296782,RL_47_20_01>RL_20_02_02,False,0.49413466012248414,0.4941342804545536,line.sw1::A,23,0.9499999999999502,1.0500000000000247,6935.7910119271455,21580.907676119976,760.0,True,2.6319349999539554,B3/MESS03,800,283.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:09,STA08,IDC02,9,12,2,1227.0187072753906,1324.5600967407227,38.058500406182965,RL_47_20_01>RL_20_02_02,False,0.49413466114009824,0.49413428045455354,line.l10::A,31,0.9499999999999502,1.0500000000000247,5487.005408829108,22445.486675826778,760.0,True,2.476770299952477,B3/MESS03,800,284.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:07,STA08,IDC02,7,10,2,1222.9296569824219,1320.471046447754,38.09894961258302,RL_47_20_01>RL_20_02_02,False,0.49413466154447994,0.49413428045455354,line.l10::A,15,0.9499999999999502,1.0500000000000247,7184.184771977705,23448.121113550747,760.0,True,2.4430643999949098,B3/MESS03,800,285.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:04,STA08,IDC02,4,7,2,1216.5072937011719,1314.048683166504,38.16341706224355,RL_47_20_01>RL_20_02_02,False,0.4941346621889888,0.49413428045455354,line.l10::A,15,0.9499999999999502,1.0500000000000247,6764.84972947401,24971.783209205143,760.0,True,2.594253399875015,B3/MESS03,800,286.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC02:06,STA08,IDC02,6,9,2,1212.9621276855469,1310.503517150879,38.19950159164416,RL_47_20_01>RL_20_02_02,False,0.4941346625499445,0.4941342804545536,line.l10::A,25,0.9499999999999502,1.0500000000000247,6675.119115498377,22604.768022572767,760.0,True,2.2327011998277158,B3/MESS03,800,287.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:44,STA08,IDC09,44,47,2,1123.0575256347656,1311.8940429687502,12.473909129979702,RL_47_20_01>RL_20_04_01>RL_04_09_01,False,0.4941649083907569,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1493.5097058499184,1760.312139547943,760.0,True,0.9006888000294566,B3/MESS03,800,288.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:46,STA08,IDC09,46,49,2,1113.602310180664,1302.4388275146487,12.489461670667529,RL_47_20_01>RL_20_04_01>RL_04_09_01,False,0.49416490854639267,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1789.4714960790573,1760.312139547943,760.0,True,1.574912200216204,B3/MESS03,800,289.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:54,STA08,IDC09,54,57,2,1121.8153381347656,1310.1258110046388,12.520208489367592,RL_47_20_01>RL_20_36_01>RL_36_09_01,False,0.4941649088543025,0.4941647835491923,line.sw2::A,73,0.9499999999999502,1.05,847.2878005674987,1760.0705526526276,760.0,True,1.4541497000027448,B3/MESS03,800,290.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:45,STA08,IDC09,45,48,2,1075.8895416259766,1264.7260589599612,12.57767589746183,RL_47_20_01>RL_20_36_01>RL_36_09_01,False,0.49416490942847974,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1315.1700994080281,1760.312139547943,760.0,True,1.4703021999448538,B3/MESS03,800,291.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:03,STA08,IDC09,3,5,2,980.6728820800781,1078.2142715454102,12.717961561547803,RL_47_20_01>RL_20_36_01>RL_36_09_01,False,0.494164910829018,0.4941647835491923,line.sw2::A,5,0.95,1.05,2835.259206000793,18086.55952255643,760.0,True,1.9866204001009464,B3/MESS03,800,292.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:12,STA08,IDC09,12,14,2,941.1862030029297,1038.7275924682617,12.826809262177814,RL_47_20_01>RL_20_36_01>RL_36_09_01,False,0.49416491191799183,0.4941647835491923,line.l10::A,25,0.9499999999999502,1.05,1881.9279656934739,3175.577894367984,760.0,True,1.5114478999748826,B3/MESS03,800,293.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:41,STA08,IDC09,41,44,2,1175.5421447753906,1364.3786621093752,12.924363287910346,RL_47_25_01>RL_25_09_02,False,0.49416491289513287,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1791.302660783237,1760.312139547943,760.0,True,1.441203200025484,B3/MESS03,800,294.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:43,STA08,IDC09,43,46,2,1159.344482421875,1348.1809997558596,12.950291671516172,RL_47_25_01>RL_25_09_02,False,0.4941649131545271,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1791.411832924736,1760.3121395479432,760.0,True,1.6144407000392675,B3/MESS03,800,295.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:42,STA08,IDC09,42,45,2,1138.5489807128906,1327.3854980468752,12.986547369100323,RL_47_25_01>RL_25_09_02,False,0.4941649135170289,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1791.5644884935107,1760.312139547943,760.0,True,1.6441511998418719,B3/MESS03,800,296.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:47,STA08,IDC09,47,50,2,1135.1385498046875,1323.975067138672,12.992826897377649,RL_47_25_01>RL_25_09_02,False,0.4941649135801002,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1367.092555625299,1760.312139547943,760.0,True,1.5082302000373602,B3/MESS03,800,297.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:40,STA08,IDC09,40,43,2,1157.6070861816406,1346.4436035156252,13.004558103874688,RL_47_25_01>RL_25_09_01,False,0.4941649136970258,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,1791.6403231662453,1760.3121395479427,760.0,True,1.5139634001534432,B3/MESS03,800,298.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:48,STA08,IDC09,48,51,2,1112.7969055175781,1301.1073783874513,13.05910913403924,RL_47_25_01>RL_25_09_02,False,0.4941649142429777,0.4941647835491923,line.sw2::A,51,0.9499999999999502,1.05,848.502339904894,1760.3121395479427,760.0,True,1.4569669999182224,B3/MESS03,800,299.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:10,STA08,IDC09,10,12,2,966.4924926757812,1064.0338821411133,13.38645593220965,RL_47_25_01>RL_25_09_01,False,0.4941649175143481,0.4941647835491923,line.l10::A,25,0.9500000000000001,1.05,2975.746919650936,13726.841203526254,760.0,True,2.0421395001467317,B3/MESS03,800,300.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:14,STA08,IDC09,14,16,2,962.4327697753906,1059.9741592407227,13.400193862762004,RL_47_25_01>RL_25_09_01,False,0.4941649176519482,0.4941647835491923,line.l10::A,25,0.9500000000000001,1.05,3811.9221301104853,12214.494373842454,760.0,True,1.835462599992752,B3/MESS03,800,301.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:11,STA08,IDC09,11,13,2,941.4727478027344,1039.0141372680664,13.475101426093058,RL_47_25_01>RL_25_09_01,False,0.49416491840085824,0.4941647835491923,line.l10::A,25,0.9499999999999502,1.05,2416.4945322512526,12601.551249355762,760.0,True,1.823473900090903,B3/MESS03,800,305.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:08,STA08,IDC09,8,10,2,925.5476684570312,1023.0890579223634,13.536737097258904,RL_47_25_01>RL_25_09_01,False,0.49416491901704934,0.4941647835491923,line.l10::A,25,0.95,1.05,1731.0966250209874,14341.367905346091,760.0,True,2.237809200072661,B3/MESS03,800,306.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:07,STA08,IDC09,7,9,2,954.8645935058594,1052.4059829711914,14.811702551448697,RL_47_25_01>RL_25_16_01>RL_16_09_01,False,0.4941649317666487,0.4941647835491923,line.l10::A,25,0.95,1.05,2124.782524516961,15772.30353957203,760.0,True,1.9910469998139888,B3/MESS03,800,307.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:05,STA08,IDC09,5,7,2,889.0799560546875,986.6213455200196,15.15124503903824,RL_47_25_01>RL_25_16_01>RL_16_09_01,False,0.4941649351619632,0.4941647835491923,line.l10::A,25,0.95,1.05,2685.211057661227,16505.06671586163,760.0,True,1.9256922001950443,B3/MESS03,800,308.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:09,STA08,IDC09,9,11,2,833.7834625244141,931.3248519897462,15.51768868580482,RL_47_25_01>RL_25_16_01>RL_16_09_01,False,0.49416493882662044,0.4941647835491923,line.sw2::A,73,0.95,1.05,2961.180715728301,15937.818727847034,760.0,True,1.868605799973011,B3/MESS03,800,309.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:06,STA08,IDC09,6,8,2,947.5336303710938,1045.0750198364258,13.421552647533705,RL_47_25_01>RL_25_09_02,False,0.4941687037827345,0.49416856946683235,line.l10::A,73,0.95,1.05,3123.9458148588965,14686.278823356804,760.0,True,2.0411707998719066,B3/MESS03,800,303.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:04,STA08,IDC09,4,6,2,960.4991149902344,1058.0405044555664,13.406823053753861,RL_47_25_01>RL_25_09_01,False,0.49417010078659673,0.494169966618101,line.sw2::A,88,0.95,1.05,1658.616871699102,15316.743062329562,760.0,True,1.9337420999072492,B3/MESS03,800,302.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
B3,MESS03,MESS03:MOVE:STA08:IDC09:13,STA08,IDC09,13,15,2,948.2020263671875,1045.7434158325195,13.450306852653958,RL_47_25_01>RL_25_09_01,False,0.4941702932822576,0.4941701586784271,line.l10::A,30,0.9511992455680847,1.05,1651.7210967640206,11074.696157944121,760.0,True,1.9911723001860082,B3/MESS03,800,304.0,K800_EXPLICIT_APR01_CERTIFICATION_FAILURE
