day,policy,job_uid,requested_GPU,migration_executed,interruption_seconds,interruption_GPUh,WAN_queue_seconds,restart_GPU_queue_seconds,migration_clock_shift_seconds,remaining_GPU_hours_at_H,source
2025-05-16,B1,8992103,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json
2025-05-16,B1,8992104,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json
2025-05-16,B1,8992250,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json
2025-05-16,B1,8993109,3.0,True,58500.0,48.75,56700.0,0.0,0.0,10.275,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B1/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8772824,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8930159,1.0,True,2700.0,0.75,900.0,0.0,0.0,153.6225,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8931586,4.0,True,4500.0,5.0,2700.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8931594,8.0,True,5400.0,12.0,3600.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8935551,4.0,True,6300.0,7.0,4500.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8937564,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8992103,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8992104,1.0,True,2700.0,0.75,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8992250,1.0,True,3600.0,1.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-16,B3,8993109,3.0,True,58500.0,48.75,56700.0,0.0,0.0,10.275,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-16/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,8979346,4.0,True,2700.0,3.0,900.0,0.0,0.0,407.7322222222222,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,8997139,4.0,True,3600.0,4.0,1800.0,0.0,0.0,488.97,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,9004414,2.0,True,4500.0,2.5,2700.0,0.0,0.0,11.283888888888889,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,9004432,4.0,True,4500.0,5.0,2700.0,0.0,0.0,47.01,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,9004433,4.0,True,6300.0,7.0,4500.0,0.0,0.0,49.62555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,9004453,2.0,True,7200.0,4.0,5400.0,0.0,0.0,12.125555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,9004932,4.0,True,7200.0,8.0,5400.0,0.0,0.0,51.644444444444446,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,9010604,2.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B1,9010950,1.0,True,9000.0,2.5,7200.0,0.0,-900.0,64.64861111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B1/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,8979346,4.0,True,2700.0,3.0,900.0,0.0,0.0,407.7322222222222,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,8997139,4.0,True,3600.0,4.0,1800.0,0.0,0.0,488.97,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,9004414,2.0,True,4500.0,2.5,2700.0,0.0,0.0,11.283888888888889,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,9004432,4.0,True,4500.0,5.0,2700.0,0.0,0.0,47.01,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,9004433,4.0,True,6300.0,7.0,4500.0,0.0,0.0,49.62555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,9004453,2.0,True,7200.0,4.0,5400.0,0.0,0.0,12.125555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,9004932,4.0,True,7200.0,8.0,5400.0,0.0,0.0,51.644444444444446,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,9010604,2.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-17,B3,9010950,1.0,True,9000.0,2.5,7200.0,0.0,-900.0,64.64861111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-17/B3/ACTUAL_JOB_REPLAY.json
2025-05-18,B1,8772829,1.0,True,1800.0,0.5,0.0,0.0,0.0,22.259166666666665,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B1/ACTUAL_JOB_REPLAY.json
2025-05-18,B1,9017714,8.0,True,81900.0,182.0,80100.0,0.0,0.0,209.4911111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B1/ACTUAL_JOB_REPLAY.json
2025-05-18,B1,9017728,8.0,True,82800.0,184.0,81000.0,0.0,0.0,227.83777777777777,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B1/ACTUAL_JOB_REPLAY.json
2025-05-18,B1,9017735,8.0,True,83700.0,186.0,81900.0,0.0,0.0,261.97777777777776,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B1/ACTUAL_JOB_REPLAY.json
2025-05-18,B1,9018442,4.0,True,18444.000000000007,20.493333333333343,3600.0,13044.0,13044.0,0.6722222222222223,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B1/ACTUAL_JOB_REPLAY.json
2025-05-18,B3,8772829,1.0,True,1800.0,0.5,0.0,0.0,0.0,22.259166666666665,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B3/ACTUAL_JOB_REPLAY.json
2025-05-18,B3,9017714,8.0,True,81900.0,182.0,80100.0,0.0,0.0,209.4911111111111,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B3/ACTUAL_JOB_REPLAY.json
2025-05-18,B3,9017728,8.0,True,82800.0,184.0,81000.0,0.0,0.0,227.83777777777777,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B3/ACTUAL_JOB_REPLAY.json
2025-05-18,B3,9017735,8.0,True,83700.0,186.0,81900.0,0.0,0.0,261.97777777777776,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B3/ACTUAL_JOB_REPLAY.json
2025-05-18,B3,9018442,4.0,True,18444.000000000007,20.493333333333343,3600.0,13044.0,13044.0,0.6722222222222223,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-18/B3/ACTUAL_JOB_REPLAY.json
2025-05-20,B1,9017744,8.0,True,1800.0,4.0,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json
2025-05-20,B1,9017772,8.0,True,2700.0,6.0,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json
2025-05-20,B1,9017775,8.0,True,3600.0,8.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json
2025-05-20,B1,9017778,8.0,True,5400.0,12.0,3600.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json
2025-05-20,B1,9017779,8.0,True,6300.0,14.0,4500.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json
2025-05-20,B1,9020872,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json
2025-05-20,B1,9046665,8.0,True,56700.0,126.0,54900.0,0.0,0.0,164.10222222222222,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B1/ACTUAL_JOB_REPLAY.json
2025-05-20,B3,9017744,8.0,True,1800.0,4.0,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json
2025-05-20,B3,9017772,8.0,True,2700.0,6.0,900.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json
2025-05-20,B3,9017775,8.0,True,3600.0,8.0,1800.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json
2025-05-20,B3,9017778,8.0,True,5400.0,12.0,3600.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json
2025-05-20,B3,9017779,8.0,True,6300.0,14.0,4500.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json
2025-05-20,B3,9020872,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json
2025-05-20,B3,9046665,8.0,True,56700.0,126.0,54900.0,0.0,0.0,164.10222222222222,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-20/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062154,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062155,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062159,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062160,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062161,32.0,True,5400.0,48.0,1800.0,0.0,-17100.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062162,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062163,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B1,9062165,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B1/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062154,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062155,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062158,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062160,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062161,32.0,True,5400.0,48.0,1800.0,0.0,-17100.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062162,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062163,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-21,B3,9062165,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-21/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9020881,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9020882,1.0,True,2700.0,0.75,900.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9033115,4.0,True,2700.0,3.0,900.0,0.0,-900.0,212.72555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9047155,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9047182,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9062206,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9062207,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9062212,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9062215,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9062216,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9062218,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B1,9076050,4.0,True,20700.0,23.0,18900.0,0.0,-22500.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B1/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9020881,1.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9020882,1.0,True,2700.0,0.75,900.0,0.0,-900.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9033115,4.0,True,2700.0,3.0,900.0,0.0,-900.0,212.72555555555556,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9047155,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9047182,1.0,True,1800.0,0.5,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9062206,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9062207,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9062212,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9062215,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9062216,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9062217,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-22,B3,9076050,4.0,True,20700.0,23.0,18900.0,0.0,-22500.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-22/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9047175,1.0,True,3600.0,1.0,1800.0,0.0,0.0,22.006944444444443,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062262,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062263,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062264,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062268,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062269,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062271,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062272,32.0,True,6300.0,56.0,2700.0,0.0,-22500.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062273,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B1,9062274,32.0,True,3600.0,32.0,0.0,0.0,0.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B1/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9047175,1.0,True,3600.0,1.0,1800.0,0.0,0.0,22.006944444444443,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062262,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062263,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062264,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062268,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062269,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062271,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062272,32.0,True,6300.0,56.0,2700.0,0.0,-22500.0,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
2025-05-23,B3,9062273,32.0,False,0.0,0.0,0.0,0.0,NOT_AVAILABLE,0.0,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-23/B3/ACTUAL_JOB_REPLAY.json
