day,policy,cc4_miss_windows,cc4_mean_positive_part_GPUh,cc4_max_miss_GPUh,planned_xi_positive_windows,mean_planned_xi_GPUh,max_planned_xi_GPUh,realized_H_exceeds_A_windows,incoming_jobs,incoming_replay_ID_overlap,jobs,delayed_jobs,delayed_fraction,total_delay_seconds,mean_delay_seconds,P95_delay_seconds,max_delay_seconds,GPU_weighted_delay_GPU_seconds,GPU_weighted_mean_delay_seconds,remaining_GPUh,unfinished_selected_jobs,delayed_jobs_waiting_during_any_miss_window,contention_added_completion_lateness_seconds,planned_migration_extra_postH_GPUh,planned_migration_extra_postH_jobs,unselected_jobs,unselected_backlog_GPUh,score_headroom_max_difference_from_final_DA,joint_source,replay_source,h4_score_source,planning_source,contributors_source
2025-05-08,B2,16,238.44441811335986,2117.6772931423097,81,2236.4752090988172,3120.0,60,3627.0,0.0,4842,1,0.00020652622883106156,7.0,0.0014456836018174309,0.0,7.0,28.0,0.002701659590891548,13690.994722222222,4324,0,0.0,0.0,0,63,1301.2475000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-08,B3,16,238.44441811335986,2117.6772931423097,81,2199.163480703756,3056.0,58,3627.0,0.0,4842,1,0.00020652622883106156,7.0,0.0014456836018174309,0.0,7.0,28.0,0.002701659590891548,13691.494722222222,4324,0,0.0,222.0,14,63,1301.2475000000002,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-08/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-08/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-09,B0,1,1.5741484717855903,127.50602621463281,81,2042.6892459063054,3120.0,81,1239.0,0.0,3381,182,0.053830227743271224,80657.0,23.855959775214433,31.0,1165.0,166680.0,26.962148172112585,7839.7725,1783,0,0.0,0.0,0,2,5.546944444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-09,B1,1,1.5741484717855903,127.50602621463281,81,2027.571961955688,3072.0,81,1239.0,0.0,3381,223,0.06595681750961255,346544.0,102.4974859509021,755.0,23567.0,823494.0,133.20834681332903,7874.2725,1783,0,0.0,100.5,8,2,5.546944444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-09,B2,1,1.5741484717855903,127.50602621463281,81,2042.6892459063054,3120.0,81,1239.0,0.0,3381,182,0.053830227743271224,80657.0,23.855959775214433,31.0,1165.0,166680.0,26.962148172112585,7839.7725,1783,0,0.0,0.0,0,2,5.546944444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-09,B3,1,1.5741484717855903,127.50602621463281,81,2027.571961955688,3072.0,81,1239.0,0.0,3381,223,0.06595681750961255,346544.0,102.4974859509021,755.0,23567.0,823494.0,133.20834681332903,7874.2725,1783,0,0.0,100.5,8,2,5.546944444444445,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-09/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-09/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-10,B0,16,2019.6395944472183,10662.272186123255,81,2180.2773462496393,3119.5,81,3180.0,0.0,3492,7,0.002004581901489118,18747.0,5.368556701030927,0.0,3630.0,146088.0,22.327372764786794,6671.648888888888,120,5,0.0,0.0,0,2,22.71111111111111,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-10,B1,16,2019.6395944472183,10662.272186123255,81,2169.4378400767996,3103.5,81,3180.0,0.0,3492,7,0.002004581901489118,18747.0,5.368556701030927,0.0,3630.0,146088.0,22.327372764786794,6740.466666666666,120,5,0.0,72.0,3,2,22.71111111111111,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-10,B2,16,2019.6395944472183,10662.272186123255,81,2180.2773462496393,3119.5,81,3180.0,0.0,3492,7,0.002004581901489118,18747.0,5.368556701030927,0.0,3630.0,146088.0,22.327372764786794,6671.648888888888,120,5,0.0,0.0,0,2,22.71111111111111,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-10,B3,16,2019.6395944472183,10662.272186123255,81,2169.4378400767996,3103.5,81,3180.0,0.0,3492,7,0.002004581901489118,18747.0,5.368556701030927,0.0,3630.0,146088.0,22.327372764786794,6740.466666666666,120,5,0.0,72.0,3,2,22.71111111111111,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-10/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-10/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-11,B0,0,0.0,0.0,81,2143.484564050337,3120.0,81,1589.0,0.0,3469,261,0.07523782069760739,3765981.0,1085.6099740559239,6531.999999999999,47718.0,4033579.0,832.8678505058848,17958.401944444446,1591,0,0.0,0.0,0,56,48.147222222222226,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-11,B1,0,0.0,0.0,81,2127.444440593547,3105.0,61,1589.0,0.0,3469,266,0.07667915825886423,3760578.0,1084.0524646872298,6531.999999999999,47718.0,4028176.0,831.752219698534,17959.651944444446,1591,0,0.0,95.25,3,56,48.147222222222226,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-11,B2,0,0.0,0.0,81,2143.484564050337,3120.0,81,1589.0,0.0,3469,261,0.07523782069760739,3765981.0,1085.6099740559239,6531.999999999999,47718.0,4033579.0,832.8678505058848,17958.401944444446,1591,0,0.0,0.0,0,56,48.147222222222226,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-11,B3,0,0.0,0.0,81,2127.444440593547,3105.0,61,1589.0,0.0,3469,266,0.07667915825886423,3760578.0,1084.0524646872298,6531.999999999999,47718.0,4028176.0,831.752219698534,17959.651944444446,1591,0,0.0,95.25,3,56,48.147222222222226,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-11/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-11/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-12,B0,14,173.2012448559671,1490.673333333334,81,2545.0816754402576,3120.0,81,708.0,0.0,1937,131,0.06763035622096025,435807.0,224.99070727929788,3575.1999999999925,7238.0,435807.0,203.93401965372016,9674.026666666667,1081,41,0.0,0.0,0,0,0.0,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-12,B1,14,173.2012448559671,1490.673333333334,81,2527.3255026007514,3104.0,76,708.0,0.0,1937,130,0.06711409395973154,413815.0,213.63706763035623,3502.399999999986,7238.0,413815.0,193.64295741693962,9769.4725,1084,41,0.0,106.0,13,0,0.0,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-12,B2,14,173.2012448559671,1490.673333333334,81,2545.0816754402576,3120.0,81,708.0,0.0,1937,131,0.06763035622096025,435807.0,224.99070727929788,3575.1999999999925,7238.0,435807.0,203.93401965372016,9674.026666666667,1081,41,0.0,0.0,0,0,0.0,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-12,B3,14,173.2012448559671,1490.673333333334,81,2527.3255026007514,3104.0,76,708.0,0.0,1937,130,0.06711409395973154,413815.0,213.63706763035623,3502.399999999986,7238.0,413815.0,193.64295741693962,9769.4725,1084,41,0.0,106.0,13,0,0.0,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-12/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-12/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-13,B0,25,2462.576112820735,13185.031944444474,81,2385.2675880348675,3120.0,54,3014.0,0.0,1529,36,0.02354480052321779,55763.0,36.4702419882276,0.0,4517.0,55763.0,32.84040047114252,2805.5883333333336,167,11,0.0,0.0,0,5,271.43055555555554,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-13,B1,25,2462.576112820735,13185.031944444474,81,2306.3910448249912,2986.75,53,3014.0,0.0,1529,18,0.011772400261608895,20234.0,13.233485938521909,0.0,4517.0,20234.0,11.916372202591283,3086.279444444445,174,4,0.0,415.5,9,5,271.43055555555554,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-13,B2,25,2462.576112820735,13185.031944444474,81,2385.2675880348675,3120.0,54,3014.0,0.0,1529,36,0.02354480052321779,55763.0,36.4702419882276,0.0,4517.0,55763.0,32.84040047114252,2805.5883333333336,167,11,0.0,0.0,0,5,271.43055555555554,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-13,B3,25,2462.576112820735,13185.031944444474,81,2306.3354892694356,2989.75,53,3014.0,0.0,1529,19,0.012426422498364944,21534.0,14.083714846304774,0.0,4517.0,21534.0,12.681978798586572,3086.279444444445,174,5,0.0,415.5,9,5,271.43055555555554,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-13/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-13/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-14,B0,26,535.818405796138,3257.432536356385,81,2194.7387595531927,3120.0,81,2730.0,0.0,2004,54,0.02694610778443114,42401.0,21.15818363273453,0.0,5917.0,42401.0,19.476802939825447,14091.93277777778,635,0,0.0,0.0,0,14,111.88166666666666,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-14,B1,26,535.818405796138,3257.432536356385,81,2153.615302763069,3073.0,79,2730.0,0.0,2004,54,0.02694610778443114,42401.0,21.15818363273453,0.0,5917.0,42401.0,19.476802939825447,14238.43277777778,635,0,0.0,229.25,6,14,111.88166666666666,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-14,B2,26,535.818405796138,3257.432536356385,81,2194.7387595531927,3120.0,81,2730.0,0.0,2004,54,0.02694610778443114,42401.0,21.15818363273453,0.0,5917.0,42401.0,19.476802939825447,14091.93277777778,635,0,0.0,0.0,0,14,111.88166666666666,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-14,B3,26,535.818405796138,3257.432536356385,81,2153.615302763069,3073.0,79,2730.0,0.0,2004,54,0.02694610778443114,42401.0,21.15818363273453,0.0,5917.0,42401.0,19.476802939825447,14238.43277777778,635,0,0.0,229.25,6,14,111.88166666666666,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B3/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-14/B3/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B3/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-14/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-15,B0,7,29.80601029308129,763.6938354410386,79,2094.62159533113,3120.0,70,2032.0,0.0,1680,172,0.10238095238095238,129695.0,77.19940476190476,133.0,1823.0,146681.0,73.74610356963298,11558.828611111112,105,139,0.0,0.0,0,167,1039.7411111111112,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B0/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B0/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B0/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B0/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-15,B1,7,29.80601029308129,763.6938354410386,75,1812.4410911945174,2800.0,58,2032.0,0.0,1680,154,0.09166666666666666,114057.0,67.89107142857142,133.0,1823.0,131043.0,65.88386123680242,12815.256666666666,106,122,0.0,1579.25,12,167,1039.7411111111112,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B1/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B1/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B1/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
2025-05-15,B2,7,29.80601029308129,763.6938354410386,79,2094.62159533113,3120.0,70,2032.0,0.0,1680,172,0.10238095238095238,129695.0,77.19940476190476,133.0,1823.0,146681.0,73.74610356963298,11558.828611111112,105,139,0.0,0.0,0,167,1039.7411111111112,0.0,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B2/dayahead/FROZEN_JOINT_DECISION.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B2/ACTUAL_JOB_REPLAY.json,frozen_artifacts/v41r4_actual_eta95_qsafe_robust_v2_perf1/common_inputs/2025-05-15/B2/H4_SCORE.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B2/dayahead/PLANNING_RESULT.json,frozen_artifacts/v41r4_may/loop_wall_v4/2025-05-15/B0/actual/authority/ACTUAL_WORKLOAD_CONTRIBUTORS.parquet
