N,coverage,GPU_coverage,underprediction_rate,positive_residual_mean_sec,positive_residual_P95_sec,positive_residual_max_sec,MAE_sec,WAPE,log_MAE,completion_slot_MAE,positive_error_sec,GPU_underprediction_sec,overreservation_GPU_hours,overreservation_P95_sec,track,role,u_hours,body,group,Q50_MAE_sec,Q50_WAPE,Q50_pinball,raw_Q90_MAE_sec,overconservative_warning,coverage_gate,GPU_gate,coverage_min,coverage_max
497,0.8853118712273642,0.903921568627451,0.11468812877263582,445.53194557972836,5701.572265625,9228.2421875,14311.092783262073,2.2820601046670874,2.3393725347530467,15.66599597585513,221429.376953125,417868.53515625,4591.388921983507,21260.193359375,PW,EXPOSED_EVALUATION,8,B2,2025-04-13,9915.29821507168,1.5811026331236038,4957.64910753584,14311.092783262073,False,PASS,PASS,0.88,1.0
199,0.7537688442211056,0.7768817204301075,0.24623115577889448,960.3684535961055,5719.072265625,6185.5966796875,8702.368021749371,0.8850278863172176,2.095337764958879,9.56281407035176,191113.322265625,358425.876953125,1064.854794921875,16808.048828125,PW,EXPOSED_EVALUATION,8,B2,2025-04-14,7604.751484473147,0.7734006554825094,3802.3757422365734,8702.368021749371,False,FAIL,FAIL,0.88,1.0
5,0.4,0.07339449541284404,0.6,2771.6611328125,7784.340624999999,8598.8310546875,8636.3681640625,0.49598383722491185,0.6305356423461831,9.2,13858.3056640625,97081.5341796875,32.581705729166664,19703.567578124996,PW,EXPOSED_EVALUATION,8,B2,2025-04-16,12937.090087890625,0.7429729097257518,6468.5450439453125,8636.3681640625,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
6,0.3333333333333333,0.019801980198019802,0.6666666666666666,3652.60107421875,8091.833251953125,8598.8310546875,8983.98779296875,0.6033571385472632,1.095673318007648,9.833333333333334,21915.6064453125,91559.6982421875,8.88564453125,16004.66015625,PW,EXPOSED_EVALUATION,8,B2,2025-04-17,12433.322672526041,0.8350115965430518,6216.6613362630205,8983.98779296875,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
564,0.6613475177304965,0.6619343389529725,0.33865248226950356,1261.7202131122563,7033.096679687508,13079.5966796875,3367.6819834607713,0.23084542840369132,0.2438261018339029,3.8368794326241136,711610.2001953125,1414621.5693359375,659.868021375868,6189.503320312501,PW,EXPOSED_EVALUATION,8,B2,2025-04-18,7185.265545351285,0.49253038474445415,3592.6327726756426,3367.6819834607713,False,FAIL,FAIL,0.88,1.0
516,0.6647286821705426,0.6793743890518084,0.33527131782945735,1257.810914032219,7139.710693359375,13079.5966796875,3636.7580982770105,0.2514617395478859,0.30652983068863016,4.135658914728682,649030.431640625,1220116.9169921875,819.335833875868,9415.129150390625,PW,EXPOSED_EVALUATION,8,B2,2025-04-19,6932.718543710635,0.47935920335842336,3466.3592718553173,3636.7580982770105,False,FAIL,FAIL,0.88,1.0
86,0.8372093023255814,0.9248366013071896,0.16279069767441862,535.0637945130813,3799.20263671875,8598.8310546875,7203.829192405523,0.7169241769033755,1.0061420429879167,8.151162790697674,46015.486328125,61228.8564453125,1252.1246359592014,21167.51708984375,PW,EXPOSED_EVALUATION,8,B2,2025-04-20,5668.452301735102,0.5641236614857146,2834.226150867551,7203.829192405523,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
131,0.3893129770992366,0.3893129770992366,0.6106870229007634,3043.3241442032445,9700.0712890625,11783.0712890625,5787.445014312977,0.3488498122095431,0.5051593518068317,6.2748091603053435,398675.462890625,398675.462890625,99.85550944010417,14600.4287109375,PW,EXPOSED_EVALUATION,8,B2,2025-04-21,5923.352598699905,0.3570419134172399,2961.6762993499524,5787.445014312977,False,FAIL,FAIL,0.88,1.0
1,0.0,0.0,1.0,8598.8310546875,8598.8310546875,8598.8310546875,8598.8310546875,0.37256633685821056,0.46611732967324215,9.0,8598.8310546875,8598.8310546875,0.0,0.0,PW,EXPOSED_EVALUATION,8,B2,2025-04-22,15341.115234375,0.6646930344183276,7670.5576171875,8598.8310546875,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1,0.0,0.0,1.0,8598.8310546875,8598.8310546875,8598.8310546875,8598.8310546875,0.37256633685821056,0.46611732967324215,9.0,8598.8310546875,8598.8310546875,0.0,0.0,PW,EXPOSED_EVALUATION,8,B2,2025-04-23,15341.115234375,0.6646930344183276,7670.5576171875,8598.8310546875,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
511,0.7240704500978473,0.7240704500978473,0.2759295499021526,1197.2413829348093,8598.8310546875,11783.0712890625,7580.374994266756,0.6603983187935831,1.55575953291373,8.25440313111546,611790.3466796875,611790.3466796875,906.0503542751736,16807.048828125,PW,EXPOSED_EVALUATION,8,B2,GPU_1,6470.43401992111,0.5637008395828098,3235.217009960555,7580.374994266756,False,FAIL,FAIL,0.88,1.0
1877,0.7160362280234417,0.7180823345492444,0.2839637719765583,1122.9236335408898,5718.572265625,13079.5966796875,8554.49148824587,0.76059511701575,1.2698326311514452,9.554075652637186,2107727.66015625,4259500.41796875,8023.709177517361,21602.671875,PW,EXPOSED_EVALUATION,8,B2,GPU_2_4,8721.301951746262,0.7754265332583007,4360.650975873131,8554.49148824587,False,FAIL,FAIL,0.88,1.0
16,0.875,0.7176470588235294,0.125,91.636962890625,733.095703125,733.095703125,19156.946044921875,7.005648581064865,4.782094233302251,21.25,1466.19140625,140754.375,2874.308598090278,23563.556640625,PW,EXPOSED_EVALUATION,8,B2,GPU_5_PLUS,5846.448181152344,2.1380318819353974,2923.224090576172,19156.946044921875,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2404,0.8639767054908486,0.8791012129648041,0.1360232945091514,294.27886855241223,1751.399999999985,7983.199999999997,9879.72712146423,0.8790081684460355,1.4364459624897605,10.72379367720466,707446.399999999,1275895.5999999982,14340.883000000003,20490.800000000003,PW,EXPOSED_EVALUATION,8,B3,OVERALL,6412.396006655574,0.5705166144634995,3206.198003327787,9879.72712146423,False,FAIL,FAIL,0.9,0.95
31,0.5483870967741935,0.46534653465346537,0.45161290322580644,1370.1870967741922,4747.699999999997,5374.199999999997,8658.270967741932,0.5925086092715229,1.620687296256562,9.516129032258064,42475.79999999996,161282.79999999984,144.8876666666667,20525.300000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-10,9183.935483870968,0.6284812362030905,4591.967741935484,8658.270967741932,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
6,0.8333333333333334,0.8947368421052632,0.16666666666666666,718.3666666666662,3232.649999999998,4310.199999999997,11253.866666666669,1.0504215799135064,2.410360275230217,12.166666666666666,4310.199999999997,8620.399999999994,65.64683333333335,20500.550000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-11,8175.666666666667,0.7631063128091845,4087.8333333333335,11253.866666666669,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
361,0.7479224376731302,0.7465181058495822,0.2520775623268698,305.0310249307472,1099.199999999997,6549.199999999997,14274.513019390579,2.078908741172977,3.10513097325756,15.67590027700831,110116.19999999974,220232.39999999947,2805.768277777778,20495.800000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-12,10457.806094182826,1.5230519229031383,5228.903047091413,14274.513019390579,False,FAIL,FAIL,0.88,1.0
497,0.9235412474849095,0.9284313725490196,0.07645875251509054,126.49416498993942,1073.3999999999971,7544.199999999997,14512.659557344066,2.31420212907608,2.35380132152285,15.83702213279678,62867.59999999989,122466.59999999979,4463.8829444444455,20494.4,PW,EXPOSED_EVALUATION,8,B3,2025-04-13,8817.760563380281,1.4060882630662508,4408.880281690141,14512.659557344066,False,PASS,PASS,0.88,1.0
199,0.8492462311557789,0.8467741935483871,0.1507537688442211,162.60301507537645,1088.299999999997,1100.199999999997,11023.131658291459,1.12104876371029,2.22142126758481,11.964824120603016,32357.999999999913,61447.399999999834,1254.966666666667,20519.800000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-14,7659.959798994975,0.7790153224083707,3829.9798994974876,11023.131658291459,False,FAIL,FAIL,0.88,1.0
5,0.6,0.9541284403669725,0.4,1201.0799999999988,3274.799999999997,3456.199999999997,5520.360000000001,0.31703249371145037,0.4814154963101277,5.8,6005.399999999994,16373.999999999985,109.83200000000008,14689.2,PW,EXPOSED_EVALUATION,8,B3,2025-04-16,8823.0,0.5067020433479205,4411.5,5520.360000000001,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
6,0.5,0.9702970297029703,0.5,1386.2666666666653,3023.699999999997,3163.199999999997,8413.333333333334,0.5650324602641594,1.0599965763477093,9.166666666666666,8317.599999999991,8317.599999999991,100.34677777777785,19412.300000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-17,10034.0,0.673875083948959,5017.0,8413.333333333334,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
564,0.9166666666666666,0.9174800354924578,0.08333333333333333,236.1957446808508,1936.700000000005,7983.199999999997,6414.719858156031,0.43971157639533226,0.4107989451567149,6.859929078014185,133214.39999999985,263879.59999999974,1935.9375555555564,11285.900000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-18,3447.517730496454,0.23631795143790066,1723.758865248227,6414.719858156031,False,PASS,PASS,0.88,1.0
516,0.9050387596899225,0.9149560117302052,0.09496124031007752,273.8775193798447,2508.699999999997,7983.199999999997,6616.084108527134,0.4574656806878537,0.46967404516939215,7.093023255813954,141320.79999999987,246814.39999999976,1971.5485555555563,13344.300000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-19,3808.5406976744184,0.26333955767634354,1904.2703488372092,6616.084108527134,False,PASS,PASS,0.88,1.0
86,0.9534883720930233,0.9869281045751634,0.046511627906976744,91.24186046511615,0.0,2885.199999999997,10665.039534883726,1.0613833956875498,1.199308379492043,11.534883720930232,7846.799999999988,7846.799999999988,1302.024055555556,19943.550000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-20,4975.7558139534885,0.4951865939785847,2487.8779069767443,10665.039534883726,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
131,0.648854961832061,0.648854961832061,0.3511450381679389,1171.8717557251898,5470.199999999997,7553.199999999997,6284.46717557252,0.37880881608613637,0.5303372912830786,6.793893129770993,153515.19999999987,153515.19999999987,186.04166666666677,18830.300000000003,PW,EXPOSED_EVALUATION,8,B3,2025-04-21,7146.839694656489,0.43079004279206734,3573.4198473282445,6284.46717557252,False,FAIL,FAIL,0.88,1.0
1,0.0,0.0,1.0,2549.199999999997,2549.199999999997,2549.199999999997,2549.199999999997,0.11045060658578844,0.11704024400343371,3.0,2549.199999999997,2549.199999999997,0.0,0.0,PW,EXPOSED_EVALUATION,8,B3,2025-04-22,10770.0,0.4666377816291161,5385.0,2549.199999999997,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1,0.0,0.0,1.0,2549.199999999997,2549.199999999997,2549.199999999997,2549.199999999997,0.11045060658578844,0.11704024400343371,3.0,2549.199999999997,2549.199999999997,0.0,0.0,PW,EXPOSED_EVALUATION,8,B3,2025-04-23,10770.0,0.4666377816291161,5385.0,2549.199999999997,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
511,0.8551859099804305,0.8551859099804305,0.14481409001956946,434.9135029354203,3934.699999999997,7553.199999999997,9922.137769080236,0.864411471265575,1.6826094451297364,10.690802348336595,222240.79999999978,222240.79999999978,1346.658777777778,20516.800000000003,PW,EXPOSED_EVALUATION,8,B3,GPU_1,7148.583170254403,0.6227808401250156,3574.2915851272014,9922.137769080236,False,FAIL,FAIL,0.88,1.0
1877,0.865210442194992,0.8608650338718082,0.13478955780500798,258.50058604155527,1100.199999999997,7983.199999999997,9800.698348428341,0.8713975947490792,1.3413696306614515,10.661161427810336,485205.5999999993,1053654.7999999984,10145.346444444445,20398.800000000003,PW,EXPOSED_EVALUATION,8,B3,GPU_2_4,6174.6499733617475,0.548999157398588,3087.3249866808737,9800.698348428341,False,FAIL,FAIL,0.88,1.0
16,1.0,1.0,0.0,0.0,0.0,0.0,17796.300000000003,6.508063631376852,4.728241913284009,19.125,0.0,0.0,2848.877777777778,20516.800000000003,PW,EXPOSED_EVALUATION,8,B3,GPU_5_PLUS,10791.0,3.946242457487658,5395.5,17796.300000000003,True,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2651,0.35118823085628065,0.40014847809948034,0.6488117691437193,5146.78082484904,16823.388671875,31109.82568359375,7453.5246247363875,0.5553547507301493,1.169006295910572,8.394945303658996,13644115.966674805,23241102.85583496,3410.337386142413,8520.93603515625,PW,EXPOSED_EVALUATION,12,B0,OVERALL,9827.74890859583,0.7322558548016826,4913.874454297915,7453.5246247363875,False,FAIL,FAIL,0.9,0.95
88,0.17045454545454544,0.167420814479638,0.8295454545454546,10653.477483575994,18968.674462890624,22317.9052734375,13858.766124378551,0.49388058020799375,0.9091909104107831,15.409090909090908,937506.0185546875,2156094.09765625,133.19216200086805,28503.585644531053,PW,EXPOSED_EVALUATION,12,B0,2025-04-10,17956.41963334517,0.6399073963283577,8978.209816672585,13858.766124378551,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
42,0.14285714285714285,0.34545454545454546,0.8571428571428571,12650.23790922619,18323.538671874994,18901.388671875,15990.976399739584,0.4950438263634747,0.808890668903511,17.666666666666668,531309.9921875,531309.9921875,99.44270128038194,14654.229052734356,PW,EXPOSED_EVALUATION,12,B0,2025-04-11,20184.465471540178,0.624864596779432,10092.232735770089,15990.976399739584,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
397,0.6599496221662469,0.6870026525198939,0.34005037783375314,4371.871676735674,14795.788671875,18901.388671875,9875.336441155345,1.039602819063278,2.5325702374738603,11.012594458438286,1735633.0556640625,2950126.3203125,1204.6510157606338,8563.13603515625,PW,EXPOSED_EVALUATION,12,B0,2025-04-12,8203.892500024598,0.8636454890563555,4101.946250012299,9875.336441155345,False,FAIL,FAIL,0.88,1.0
541,0.6524953789279113,0.7420856610800745,0.34750462107208874,3400.604066182417,15071.388671875,20232.06396484375,7680.161900299975,0.8994289043122025,1.6855086188939588,8.595194085027726,1839726.7998046875,2703159.5336914062,1262.5355923599668,8363.93603515625,PW,EXPOSED_EVALUATION,12,B0,2025-04-13,6817.869716623133,0.7984452891189934,3408.9348583115666,7680.161900299975,False,FAIL,FAIL,0.88,1.0
215,0.48372093023255813,0.6108247422680413,0.5162790697674419,4982.617889262355,13659.488671874999,18585.388671875,7277.3758098691005,0.6187231639503169,1.7571065173568714,8.297674418604652,1071262.8461914062,1497647.4458007812,232.14442628330656,6777.968066406241,PW,EXPOSED_EVALUATION,12,B0,2025-04-14,8746.89864470016,0.7436621311850277,4373.44932235008,7277.3758098691005,False,FAIL,FAIL,0.88,1.0
6,0.3333333333333333,0.07079646017699115,0.6666666666666666,4820.467041015625,12823.684204101562,13611.61865234375,11137.840087890625,0.5225475656426669,0.6910283356618994,12.333333333333334,28922.80224609375,377864.13671875,42.1158203125,23153.619140625,PW,EXPOSED_EVALUATION,12,B0,2025-04-16,12996.656494140625,0.6097565738882275,6498.3282470703125,11137.840087890625,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
6,0.3333333333333333,0.019801980198019802,0.6666666666666666,4167.565755208333,10216.5458984375,10356.0458984375,8237.217122395834,0.5532046422025408,1.0563170410551332,9.166666666666666,25005.39453125,301732.23046875,6.782752278645833,12219.4541015625,PW,EXPOSED_EVALUATION,12,B0,2025-04-17,10096.033528645834,0.6780412040729237,5048.016764322917,8237.217122395834,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
584,0.11472602739726027,0.11482433590402742,0.8852739726027398,4874.0692489833045,14486.825683593754,31109.82568359375,5124.793014735392,0.33712109045172883,0.3752213501245971,5.873287671232877,2846456.44140625,5690974.494140625,81.34593288845485,1275.7243164062502,PW,EXPOSED_EVALUATION,12,B0,2025-04-18,10257.672614946758,0.6747741357562396,5128.836307473379,5124.793014735392,False,FAIL,FAIL,0.88,1.0
536,0.125,0.16052880075542966,0.875,5071.315558590106,15416.57568359375,26510.82568359375,5539.361907457238,0.36643976484415647,0.4505322375679073,6.3283582089552235,2718225.139404297,4995650.926513672,219.80864758968355,2938.853729248047,PW,EXPOSED_EVALUATION,12,B0,2025-04-19,10457.2215030051,0.6917659204259217,5228.61075150255,5539.361907457238,False,FAIL,FAIL,0.88,1.0
90,0.4222222222222222,0.7064516129032258,0.5777777777777777,2603.137381998698,9844.495898437499,22230.6962890625,4653.435911454095,0.41902335296423326,0.6913462117616452,5.133333333333334,234282.3643798828,360758.56604003906,112.99399996598562,11022.603198242181,PW,EXPOSED_EVALUATION,12,B0,2025-04-20,7006.3007526185775,0.6308894522457695,3503.1503763092887,4653.435911454095,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
140,0.10714285714285714,0.10714285714285714,0.8928571428571429,11503.611070033483,21840.519799804682,24047.919799804688,11897.66540945598,0.6783517937388946,1.1007863178614474,13.32857142857143,1610505.5498046875,1610505.5498046875,15.32433542198605,4155.330200195308,PW,EXPOSED_EVALUATION,12,B0,2025-04-21,16686.005949360984,0.9513616055374051,8343.002974680492,11897.66540945598,False,FAIL,FAIL,0.88,1.0
5,0.0,0.0,1.0,12668.234765625,21245.4962890625,22230.6962890625,12668.234765625,0.3998306642351029,0.4934894094791652,14.0,63341.173828125,63341.173828125,0.0,0.0,PW,EXPOSED_EVALUATION,12,B0,2025-04-22,18244.683984375,0.5758327226478664,9122.3419921875,12668.234765625,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1,0.0,0.0,1.0,1938.388671875,1938.388671875,1938.388671875,1938.388671875,0.08398564436200173,0.08772324233692963,2.0,1938.388671875,1938.388671875,0.0,0.0,PW,EXPOSED_EVALUATION,12,B0,2025-04-23,7514.837890625,0.3255995619854853,3757.4189453125,1938.388671875,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
690,0.3101449275362319,0.3101449275362319,0.6898550724637681,7920.9596727454145,18901.388671875,24047.919799804688,9698.229802352795,0.547718533062965,1.3001483647326184,10.84927536231884,5465462.174194336,5465462.174194336,340.6434415080812,8346.2548828125,PW,EXPOSED_EVALUATION,12,B0,GPU_1,12619.191019470105,0.712683132332945,6309.5955097350525,9698.229802352795,False,FAIL,FAIL,0.88,1.0
1945,0.361439588688946,0.36187157789945246,0.638560411311054,4201.968105067079,13383.673339843745,31109.82568359375,6704.768956986062,0.559251012792573,1.1135627292733554,7.580976863753214,8172827.964355469,17216361.181640625,2841.392605658637,8551.93603515625,PW,EXPOSED_EVALUATION,12,B0,GPU_2_4,8905.478309643115,0.7428142261160032,4452.739154821557,6704.768956986062,False,FAIL,FAIL,0.88,1.0
16,0.875,0.7176470588235294,0.125,364.1142578125,2912.9140625,2912.9140625,1671.2247009277344,0.6111628088965932,2.2533631472964646,1.5,5825.828125,559279.5,228.30133897569445,3786.883544921875,PW,EXPOSED_EVALUATION,12,B0,GPU_5_PLUS,1560.3275623321533,0.5706079950017017,780.1637811660767,1671.2247009277344,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2651,0.7774424745379103,0.7852635486265775,0.2225575254620898,1857.9355126476942,16602.088795844666,22545.088795844666,11750.64707212523,0.8755290958589765,1.4105673106139014,13.029045643153527,4925387.0440290375,7219042.575175428,16576.75735086151,28093.036160734617,PW,EXPOSED_EVALUATION,12,B1,OVERALL,8518.910861263888,0.6347356259008661,4259.455430631944,11750.64707212523,False,FAIL,FAIL,0.9,0.95
88,0.3068181818181818,0.3936651583710407,0.6931818181818182,9832.925694024223,20649.438795844664,22545.088795844666,13862.244028901563,0.4940045212203694,0.9817186533390111,15.261363636363637,865297.4610741317,1456312.9444209808,251.29735903163996,27695.75154169187,PW,EXPOSED_EVALUATION,12,B1,2025-04-10,21579.97419484456,0.7690388942688996,10789.98709742228,13862.244028901563,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
42,0.11904761904761904,0.3090909090909091,0.8809523809523809,15980.877419346876,21967.23879584466,22545.088795844666,18062.69668848121,0.5591795184723193,0.987850222056596,19.952380952380953,671196.8516125688,679910.5065747298,95.08913988947265,21109.494029865386,PW,EXPOSED_EVALUATION,12,B1,2025-04-11,24305.443723256958,0.7524405990880689,12152.721861628479,18062.69668848121,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
397,0.6801007556675063,0.7108753315649867,0.3198992443324937,2190.44526061627,18271.688795844664,22545.088795844666,19609.20399377551,2.0643128335920187,3.094255936974524,21.775818639798487,869606.7684646591,1076730.3402789105,3874.2818893568897,28264.536160734617,PW,EXPOSED_EVALUATION,12,B1,2025-04-12,13375.538103206558,1.4080783172745264,6687.769051603279,19609.20399377551,False,FAIL,FAIL,0.88,1.0
541,0.8521256931608133,0.8854748603351955,0.1478743068391867,1431.0634169308562,16452.088795844666,22545.088795844666,18358.41956736487,2.149966811993084,2.361724160807538,20.384473197781887,774205.3085595932,922883.4149900961,5843.123478261913,28049.536160734617,PW,EXPOSED_EVALUATION,12,B1,2025-04-13,11608.835068849177,1.3595184505040532,5804.417534424589,18358.41956736487,False,FAIL,PASS,0.88,1.0
215,0.7627906976744186,0.7860824742268041,0.2372093023255814,2012.6065901375548,17303.188795844664,22229.088795844666,10121.443133032964,0.8605260306222947,2.031814921646198,11.102325581395348,432710.4168795743,567414.2299552626,1150.9642851678916,17208.113819898925,PW,EXPOSED_EVALUATION,12,B1,2025-04-14,8501.033560611122,0.7227586590122449,4250.516780305561,10121.443133032964,False,FAIL,FAIL,0.88,1.0
6,0.3333333333333333,0.07079646017699115,0.6666666666666666,3048.548731175523,7568.7519995464445,7731.340779068123,10275.435138152816,0.4820866141900028,0.6146377600390004,11.333333333333334,18291.292387053138,288728.63303752796,48.17924271318195,25882.159220931877,PW,EXPOSED_EVALUATION,12,B1,2025-04-16,13671.179875968062,0.6414027950910443,6835.589937984031,10275.435138152816,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
6,0.3333333333333333,0.019801980198019802,0.6666666666666666,2723.610750160934,6216.326246831554,7080.985660981409,9037.828082033606,0.6069730075240837,1.0988544888577256,10.0,16341.664500965604,260870.03346688588,10.523695553121117,18953.15199561801,PW,EXPOSED_EVALUATION,12,B1,2025-04-17,11080.016517769034,0.7441246821873092,5540.008258884517,9037.828082033606,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
584,0.875,0.8757497857754927,0.125,680.2272030015112,4944.343067943074,21434.09306794307,6387.467686359542,0.4201828377183531,0.4016484834425717,7.097602739726027,397252.68655288254,787424.3874447837,1851.682467933939,10951.456932056928,PW,EXPOSED_EVALUATION,12,B1,2025-04-18,3832.490781423064,0.25211037161200395,1916.245390711532,6387.467686359542,False,FAIL,FAIL,0.88,1.0
536,0.8600746268656716,0.8734655335221907,0.13992537313432835,754.6175958756113,5753.257701661132,21470.75162113994,6527.75264975992,0.4318237706618576,0.4552237774271346,7.257462686567164,404475.03138932766,702758.5223979689,1831.4610725065827,12824.428273627414,PW,EXPOSED_EVALUATION,12,B1,2025-04-19,4081.0893813611874,0.26997214809177406,2040.5446906805937,6527.75264975992,False,FAIL,FAIL,0.88,1.0
90,0.9,0.9709677419354839,0.1,843.0444292233439,5771.83034305274,21470.75162113994,10824.40483657444,0.9746945041833373,1.1689325609584627,12.0,75873.99863010095,75873.99863010095,1464.5388093433232,21609.926696940867,PW,EXPOSED_EVALUATION,12,B1,2025-04-20,7012.907617705882,0.631484374108699,3506.453808852941,10824.40483657444,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
140,0.55,0.55,0.45,2340.075615511841,9992.85162113994,21470.75162113994,6341.627615317484,0.36157131000302906,0.5112958517711073,6.9714285714285715,327610.5861716578,327610.5861716578,155.61591110355283,17421.24837886006,PW,EXPOSED_EVALUATION,12,B1,2025-04-21,6689.4216948387375,0.38140097654479455,3344.7108474193687,6341.627615317484,False,FAIL,FAIL,0.88,1.0
5,0.0,0.0,1.0,13088.798429108236,20485.55162113994,21470.75162113994,13088.798429108236,0.4131043564293724,0.5170003806866535,14.4,65443.992145541175,65443.992145541175,0.0,0.0,PW,EXPOSED_EVALUATION,12,B1,2025-04-22,17775.522845108866,0.5610252128869103,8887.761422554433,13088.798429108236,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
1,0.0,0.0,1.0,7080.985660981409,7080.985660981409,7080.985660981409,7080.985660981409,0.30680180506851856,0.36643932510904875,8.0,7080.985660981409,7080.985660981409,0.0,0.0,PW,EXPOSED_EVALUATION,12,B1,2025-04-23,14871.672716071658,0.6443532372648032,7435.836358035829,7080.985660981409,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
690,0.618840579710145,0.618840579710145,0.38115942028985506,5103.063988209965,20197.088795844666,22545.088795844666,10878.630216698797,0.6143829859114283,1.3678843299696457,11.928985507246377,3521114.151864876,3521114.151864876,1106.983527127026,17210.113819898925,PW,EXPOSED_EVALUATION,12,B1,GPU_1,11377.84103097894,0.6425764831226776,5688.92051548947,10878.630216698797,False,FAIL,FAIL,0.88,1.0
1945,0.8329048843187661,0.8252862120457939,0.16709511568123395,719.3444352193936,5121.845995581345,21434.09306794307,11991.014538596924,1.0001816719028727,1.397585792310266,13.34241645244216,1399124.9265017207,3203723.7197162705,12482.694035060866,28140.336160734616,PW,EXPOSED_EVALUATION,12,B1,GPU_2_4,7501.283617987386,0.6256890412655727,3750.641808993693,11991.014538596924,False,FAIL,FAIL,0.88,1.0
16,0.875,0.7176470588235294,0.125,321.7478539025267,2573.9828312202135,2573.9828312202135,20136.703819424707,7.363943616538565,4.829336669683065,22.375,5147.965662440427,494204.703594281,2987.079788673617,24486.124686391384,PW,EXPOSED_EVALUATION,12,B1,GPU_5_PLUS,8932.859053102202,3.2667248319993423,4466.429526551101,20136.703819424707,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
2651,0.7400980761976612,0.776354862657758,0.25990192380233873,1880.9838379090438,16229.638671875,24701.638671875,11485.524418114626,0.8557750690268479,1.3932425719139743,12.62995096190117,4986488.154296875,7250441.6171875,16449.03840060764,27559.251953125,PW,EXPOSED_EVALUATION,12,B2,OVERALL,8427.826269862788,0.6279490030479624,4213.913134931394,11485.524418114626,False,FAIL,FAIL,0.9,0.95
88,0.375,0.502262443438914,0.625,8707.054887251421,19617.01015625,21512.66015625,13750.566761363636,0.49002471283103144,0.9681115181959011,15.136363636363637,766220.830078125,1173401.77734375,352.6484027777778,27506.727148437494,PW,EXPOSED_EVALUATION,12,B2,2025-04-10,21063.239979137074,0.7506241961654363,10531.619989568537,13750.566761363636,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
42,0.11904761904761904,0.3090909090909091,0.8809523809523809,15073.402111235118,20934.810156249994,21512.66015625,17379.435407366072,0.5380273217237357,0.9455602509574325,19.285714285714285,633082.888671875,640850.01171875,104.69210394965278,23006.18017578121,PW,EXPOSED_EVALUATION,12,B2,2025-04-11,25221.473760695684,0.7807987808189186,12610.736880347842,17379.435407366072,False,INSUFFICIENT_SUPPORT,INSUFFICIENT_SUPPORT,0.88,1.0
