split,model,seed,variant,regime,TRAIN_burst_threshold_GPUh,N_days,N_hours,actual_GPUh,Q50_coverage,Q90_coverage,calibration_error,Q90_pinball,Q50_pinball,Q50_MAE,Q50_RMSE,requirement_ratio,excess_reserve_proxy,Q90_sum_GPUh
MAY_HISTORICAL,DEEPAR,20260924,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.4782608695652174,0.4217391304347826,2218.6616662229353,1903.2904972851995,3806.580994570399,8528.416516868758,0.5383178530686304,0.15918103127914288,143397.49429862134
MAY_HISTORICAL,DEEPAR,20260925,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.30434782608695654,0.5956521739130435,2358.46378640929,1898.930454634569,3797.860909269138,8530.456754753455,0.4267306002106659,0.0949651338629404,113672.80215942385
MAY_HISTORICAL,DEEPAR,20260926,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.37681159420289856,0.5231884057971015,2293.8764444665358,1904.46353306838,3808.92706613676,8534.217631909569,0.4513572780965886,0.10039922939665669,120232.87420906915
MAY_HISTORICAL,LGBM,20260924,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.36231884057971014,0.5376811594202899,2331.9283207324397,1905.1737287370104,3810.3474574740208,8536.953748445787,0.45044885402911966,0.10943814004178036,119990.88755695825
MAY_HISTORICAL,LGBM,20260925,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.36231884057971014,0.5376811594202899,2331.9283207324397,1905.1737287370104,3810.3474574740208,8536.953748445787,0.45044885402911966,0.10943814004178036,119990.88755695825
MAY_HISTORICAL,LGBM,20260926,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.36231884057971014,0.5376811594202899,2331.9283207324397,1905.1737287370104,3810.3474574740208,8536.953748445787,0.45044885402911966,0.10943814004178036,119990.88755695825
MAY_HISTORICAL,SEASONAL,0,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.21739130434782608,0.682608695652174,2498.7886759661847,1908.5277576489539,3817.0555152979077,8539.794997398494,0.39501712269435496,0.10277104603372532,105224.94336111112
MAY_HISTORICAL,TFT,20260924,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.2753623188405797,0.6246376811594203,2425.1378429361007,1918.6754711558713,3837.3509423117425,8545.26840505939,0.4019183941569802,0.08990457998450865,107063.3089839003
MAY_HISTORICAL,TFT,20260925,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.3333333333333333,0.5666666666666667,2372.0185670822084,1917.7718061937662,3835.5436123875324,8544.043303401306,0.41970775026998736,0.09215563340304363,111802.05037478977
MAY_HISTORICAL,TFT,20260926,calibrated,burst,860.3532222222221,28,69,266380.71444444463,0.0,0.3188405797101449,0.5811594202898551,2324.5809310459513,1916.1797988400804,3832.3595976801607,8542.576536639986,0.4413569230768071,0.09935222428600998,117568.97249420166
