role,model,stratum,value,major,N,unresolved_N,Q90_coverage,GPU_coverage,pinball,MAE_seconds,long_under,missed_GPU_slots,overreserved_GPUh,requested_overreserved_GPUh,Q90_sum_GPUh
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,wall_bucket,>72h,True,713,0,0.5778401122019635,0.5062611806797853,54113.0655228239,82064.52417985185,0.423943661971831,26021.0,19357.652829861112,37899.08944444444,229958.281241862
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,GPU_bucket,2-4,True,3892,0,0.8846351490236383,0.8355076574021554,13359.678645239339,43869.2214618626,0.1821501014198783,26092.0,90594.28371465048,84487.64166666666,356444.0972777769
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,GPU_bucket,5-8,False,23,0,0.782608695652174,0.782608695652174,6779.0851843626615,27589.31244145269,0.23809523809523808,744.0,1153.2772452714707,927.6666666666666,6035.358521313137
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,GPU_bucket,9-32,False,39,0,0.41025641025641024,0.3542600896860987,60978.74915251121,82915.41981036846,0.7666666666666667,18228.0,3258.6467829301623,30050.304444444446,12792.681090655857
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,GPU_bucket,<=1,True,5247,0,0.8843148465789975,0.8843148465789975,8434.143487642505,32696.90644281888,0.16823725055432373,19733.0,38246.75361641089,111702.85583333333,80634.71609241326
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,GPU_bucket,>32,False,18,0,1.0,1.0,3250.7483990563287,32507.483990563287,0.0,0.0,13097.377535942926,4624.963333333333,15775.097535942925
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,elapsed,<1h,True,325,0,0.9353846153846154,0.9382022471910112,10313.940769118091,38414.88585524339,0.13043478260869565,826.0,4356.464339396159,6014.0327777777775,10262.41399424235
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,elapsed,1-2h,True,351,0,0.9202279202279202,0.8503401360544217,9467.860764584446,37680.93826372195,0.09655172413793103,2450.0,4447.61987874349,7185.840833333334,11840.88868733724
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,elapsed,2-4h,True,318,0,0.8867924528301887,0.8726708074534162,10322.09713910181,36006.40857163915,0.138996138996139,1414.0,5343.5728580729165,5982.260277777777,11950.700577256945
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,elapsed,4-8h,True,442,0,0.8461538461538461,0.8381696428571429,11767.310623320842,33027.10824819712,0.15384615384615385,4073.0,5032.875980902778,5612.815833333333,15667.832715386285
EXPOSED_EVALUATION,MOE_CURRENT_TEMPORAL_GPU_COHORT,elapsed,>8h,True,1331,0,0.6040570999248686,0.6472951258703803,21049.136580373077,40543.39246366689,0.3959429000751315,44056.0,23713.041567925346,35560.17694444444,149259.00587402342
EXPOSED_EVALUATION,MOE_POOLED,hardware,H100,True,9158,0,0.8801048263813059,0.8295805739514349,11307.471267283465,37896.34784890575,0.18091942659416707,67333.0,143243.01763019245,231322.305,457273.08103287115
EXPOSED_EVALUATION,MOE_POOLED,hardware,OTHER,False,61,0,0.819672131147541,0.8110599078341014,6786.416251761013,32567.95042744621,0.18333333333333332,902.0,1716.4482817925348,471.12694444444446,6492.937873806423
EXPOSED_EVALUATION,MOE_POOLED,standby_state,regular_PENDING,True,1163,0,0.7558039552880481,0.7394115024520731,30556.239495569163,57488.158738615995,0.5430210325047801,9500.0,32592.19587447696,50167.11777777778,137931.96179686228
EXPOSED_EVALUATION,MOE_POOLED,standby_state,regular_RUNNING,True,1667,0,0.5896820635872826,0.6246569558792485,26331.58333630027,45911.34875748239,0.4520819563780568,56126.0,27956.621483595107,49149.20777777778,163080.00970457288
EXPOSED_EVALUATION,MOE_POOLED,standby_state,standby_PENDING,True,5289,0,0.9769332577046701,0.9816230717639168,3911.325092566129,32644.540348639715,0.039065001601024656,1730.0,70079.55585765096,121271.1875,133363.31970558962
EXPOSED_EVALUATION,MOE_POOLED,standby_state,standby_RUNNING,True,1100,0,0.9827272727272728,0.972875226039783,3499.2171705433243,29992.25243696733,0.01958762886597938,879.0,14331.092696261936,11205.91888888889,29390.727699652776
EXPOSED_EVALUATION,MOE_POOLED,wall_bucket,1-6h,True,493,0,1.0,1.0,3401.335714749536,34013.35714749536,0.0,0.0,7300.46024198744,907.8411111111111,10742.161908654107
EXPOSED_EVALUATION,MOE_POOLED,wall_bucket,24-72h,True,4119,0,0.8225297402282107,0.8079032258064516,10745.542885038187,32517.490854573094,0.24014454664914586,37244.0,42091.057989230685,141040.1675,126142.54012507969
EXPOSED_EVALUATION,MOE_POOLED,wall_bucket,6-24h,True,3873,0,0.9842499354505552,0.967741935483871,3659.0860929984565,34500.41831754955,0.03080808080808081,2561.0,65819.29682591438,51342.438055555554,92667.81568931526
EXPOSED_EVALUATION,MOE_POOLED,wall_bucket,<=1h,False,21,0,1.0,1.0,3583.0132160186768,35830.13216018677,,0.0,10400.424691929287,603.8958333333334,10537.322191929288
EXPOSED_EVALUATION,MOE_POOLED,wall_bucket,>72h,True,713,0,0.5553997194950911,0.48896839594514013,61406.95636826952,89706.47370745859,0.44647887323943664,28430.0,19348.226162923176,37899.08944444444,223676.1789916992
EXPOSED_EVALUATION,MOE_POOLED,GPU_bucket,2-4,True,3892,0,0.880524152106886,0.8296464359992437,14670.70032219137,45031.591945577624,0.18864097363083165,28886.0,89782.24808838738,84487.64166666666,349182.0501399824
EXPOSED_EVALUATION,MOE_POOLED,GPU_bucket,5-8,False,23,0,0.782608695652174,0.782608695652174,7348.26871385989,26975.876846479332,0.23809523809523808,832.0,1081.6401952870688,927.6666666666666,5923.437796198527
EXPOSED_EVALUATION,MOE_POOLED,GPU_bucket,9-32,False,39,0,0.41025641025641024,0.3542600896860987,60590.62568319271,82871.74270933103,0.7666666666666667,17756.0,3300.1209140608044,30050.304444444446,13030.840041664971
EXPOSED_EVALUATION,MOE_POOLED,GPU_bucket,<=1,True,5247,0,0.8827901658090337,0.8827901658090337,8437.856690196617,32271.905072341448,0.17045454545454544,20185.0,37543.11919085291,111702.85583333333,79846.88673876815
EXPOSED_EVALUATION,MOE_POOLED,GPU_bucket,>32,False,18,0,0.9444444444444444,0.9331476323119777,3552.720424758064,33072.98202535841,0.2,576.0,13252.337523396809,4624.963333333333,15782.804190063476
EXPOSED_EVALUATION,MOE_POOLED,elapsed,<1h,True,325,0,0.9292307692307692,0.9119850187265918,10284.102938645583,37968.140079064004,0.14285714285714285,826.0,4273.827557542589,6014.0327777777775,10152.534248708089
EXPOSED_EVALUATION,MOE_POOLED,elapsed,1-2h,True,351,0,0.9145299145299145,0.826530612244898,9307.615077457265,37176.69267494658,0.10344827586206896,2192.0,4433.348526475695,7185.840833333334,11846.05206665039
EXPOSED_EVALUATION,MOE_POOLED,elapsed,2-4h,True,318,0,0.8962264150943396,0.8773291925465838,10170.184357342028,35454.2554248354,0.1274131274131274,1473.0,5261.30605360243,5982.260277777777,11869.899436306423
EXPOSED_EVALUATION,MOE_POOLED,elapsed,4-8h,True,442,0,0.8438914027149321,0.7310267857142857,11777.355102428592,32699.729085654693,0.15610859728506787,4962.0,4927.146679551866,5612.815833333333,15336.201784261068
