date,slot,predicted_flexible_IT_kW,predicted_flexible_PCC_kW,observed_diagnostic_flexible_IT_kW,scale_label
2025-04-12,61,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,62,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,63,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,64,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,65,0.0,0.0,123.39042450801749,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,66,0.0,0.0,257.7778090788035,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,67,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,68,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,69,0.0,0.0,28.16558528209132,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,70,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,71,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,72,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,73,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,74,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,75,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,76,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,77,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,78,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,79,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,80,0.0,0.0,6.372361915791073,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,81,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,82,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,83,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,84,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,85,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,86,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,87,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,88,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,89,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,90,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,91,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,92,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,93,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,94,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-12,95,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,0,0.0,0.0,189.3279380384485,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,1,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,2,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,3,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,4,0.0,0.0,0.3908532355177234,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,5,0.0,0.0,4.233667745460332,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,6,0.0,0.0,2.9737118207025097,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,7,0.0,0.0,1.0203754405640437,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,8,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,9,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,10,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,11,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,12,0.0,0.0,443.2309105023972,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,13,0.0,0.0,14.733120586547146,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,14,0.0,0.0,19.966119540851796,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,15,0.0,0.0,41.53375907514311,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,16,0.0,0.0,3.088645701633309,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,17,0.0,0.0,1.54216446807617,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,18,0.0,0.0,2.1794269722042166,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,19,0.0,0.0,93.23350085796814,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,20,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,21,0.0,0.0,3.069220256968949,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,22,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,23,0.0,0.0,5.157995154072817,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,24,0.0,0.0,2.6629047060727427,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,25,0.0,0.0,157.72219997384894,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,26,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,27,0.0,0.0,452.7099879029199,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,28,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,29,0.0,0.0,17.952888039664888,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,30,0.0,0.0,2.257128750861658,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,31,0.0,0.0,22.185476593754977,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,32,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,33,0.0,0.0,5.5918300849102,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,34,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,35,0.0,0.0,2.380696162754395,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,36,0.0,0.0,1.5675254652768629,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,37,0.0,0.0,1.593965653847798,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,38,0.0,0.0,1.5966636322734036,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,39,0.0,0.0,2.167016271446431,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,40,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,41,0.0,0.0,2.3628895051453984,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,42,0.0,0.0,3.288835700813246,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,43,0.0,0.0,4.223955023128152,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,44,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,45,0.0,0.0,168.7693424353337,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,46,1.9658736630094553,2.555635761912292,3.9698054554361035,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,47,56.35163365294804,73.25712374883246,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,48,754.7218737992275,981.1384359389958,60.38507393053465,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,49,2219.1083521538817,2884.8408578000463,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,50,1716.393741642552,2231.3118641353176,2.297598427245742,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,51,363.0013955374101,471.90181419863313,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,52,25.963865051024168,33.75302456633142,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,53,0.0,0.0,1.1482596179377502,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,54,0.0,0.0,7.950402824574628,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,55,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,56,0.0,0.0,0.10791913702422462,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,57,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,58,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,59,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,60,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,61,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,62,0.0,0.0,0.6011095932249313,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,63,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,64,0.0,0.0,4.895623618571314,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,65,0.0,0.0,323.30522988854244,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,66,0.0,0.0,397.13702829229555,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,67,0.0,0.0,0.014029487813149201,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,68,0.0,0.0,964.8024809534193,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,69,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,70,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,71,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,72,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,73,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,74,0.0,0.0,6774.38748378562,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,75,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,76,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,77,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,78,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,79,0.0,0.0,518.8147760957385,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,80,0.0,0.0,0.455350412345949,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,81,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,82,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,83,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,84,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,85,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,86,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,87,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,88,0.0,0.0,161.6434418176241,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,89,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,90,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,91,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,92,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,93,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,94,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-13,95,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,0,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,1,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,2,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,3,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,4,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,5,0.0,0.0,5.247977098713367,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,6,0.0,0.0,270.4399614258557,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,7,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,8,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,9,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,10,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,11,0.0,0.0,455.9482187532188,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,12,0.0,0.0,2183.1226630516117,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,13,0.0,0.0,1109.1163894130027,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,14,0.0,0.0,11.541063213490311,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,15,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,16,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,17,0.0,0.0,1.6214850337889752,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,18,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,19,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,20,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,21,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,22,0.0,0.0,224.6156491823534,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,23,0.0,0.0,2.618784987904849,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,24,0.0,0.0,24.362205587533587,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,25,0.0,0.0,38.01343682541289,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,26,0.0,0.0,1.8200562459135485,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,27,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,28,0.0,0.0,1.6290393733806707,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,29,0.0,0.0,1.5891092926817076,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,30,0.0,0.0,153.38439026116023,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,31,0.0,0.0,0.4019294142494968,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,32,0.0,0.0,4.754917177287337,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,33,0.0,0.0,1.5885696969965868,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,34,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,35,0.0,0.0,65.07038326444136,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,36,0.0,0.0,794.4448747093483,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,37,0.0,0.0,12.815937117311798,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,38,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,39,0.0,0.0,3.3821857543391993,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,40,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,41,0.0,0.0,750.9202412635342,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,42,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,43,0.0,0.0,1.6662714756540282,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,44,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,45,0.0,0.0,77.88192580381546,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,46,1.4084249276014895,1.8309524058819364,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,47,36.42586341570023,47.3536224404103,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,48,566.4982950074088,736.4477835096316,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,49,1937.8519538701241,2519.2075400311614,1.6139306941972793,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,50,1734.6926393138997,2255.1004311080696,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,51,429.99654225601336,558.9955049328174,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,52,39.77306138054413,51.70497979470737,187.30147317004437,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,53,1.9887245287610564,2.5853418873893736,1.625262203584823,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,54,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,55,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,56,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,57,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,58,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,59,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,60,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,61,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,62,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,63,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,64,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,65,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,66,0.0,0.0,1.8869661108685676,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,67,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,68,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,69,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,70,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,71,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,72,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,73,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,74,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,75,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,76,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,77,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,78,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,79,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,80,0.0,0.0,284.39866344743155,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,81,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,82,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,83,0.0,0.0,108.47330179284403,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,84,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,85,0.0,0.0,3.1782185853634153,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,86,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,87,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,88,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,89,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,90,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,91,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,92,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,93,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,94,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-15,95,0.0,0.0,0.14892840909343,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,0,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,1,0.0,0.0,15.110297970446812,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,2,0.0,0.0,17.19853327186556,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,3,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,4,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,5,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,6,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,7,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,8,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,9,0.0,0.0,9.1832590193517,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,10,0.0,0.0,319.3872256188779,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,11,0.0,0.0,216.28635815022133,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,12,0.0,0.0,74.75887105040641,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,13,0.0,0.0,1658.1991242046167,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,14,0.0,0.0,31.311658416208537,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,15,0.0,0.0,151.23484561105593,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,16,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,17,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,18,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,19,0.0,0.0,95.92729628162839,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,20,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,21,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,22,0.0,0.0,135.28581138651265,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,23,0.0,0.0,0.6028941213742453,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,24,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,25,0.0,0.0,176.80060898578657,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,26,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,27,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,28,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
2025-04-22,29,0.0,0.0,0.0,PROVISIONAL_LEGACY_SCALE_DIAGNOSTIC
