fold_id,date,model,Q10_total_GPU_h,Q90_total_GPU_h,reference_schedulable_GPU_h,phase,lower_boundary_MAE_GPU_h,upper_boundary_MAE_GPU_h,normalized_boundary_score,hausdorff_boundary_proxy_GPU_h,simultaneous_inner_coverage,nonempty_set,safe_width_GPU_h,reference_width_GPU_h,capture_ratio
1,2024-11-27,FULL_SAFE_FLEX_RAW,0.03693821281116483,3011.9952180017676,2167.6569444444444,RAW,41.24904729228997,55.603941954746105,0.9948605720741239,1091.5900623116368,False,False,0.4792199734760272,39905.74722222223,0.0
1,2024-11-28,BL1_LEGACY_B2_B3,298.48794281478786,4064.1997117965857,6285.8525,RAW,146.0004108543227,192.67225861778587,0.9675595317706387,5131.96608535614,False,False,3895.6454365718046,136356.74666666667,0.0
1,2024-11-28,BL3_DIRECT_QUANTILE_LIGHTGBM,556.7224561705111,4812.123744257988,6285.8525,RAW,146.16517674221444,190.9258340115936,0.9630408649077792,5058.255467617718,False,False,7295.613696659396,136356.74666666667,0.0
1,2024-11-28,FULL_SAFE_FLEX_RAW,308.59687464237817,8260.785816002593,6285.8525,RAW,148.5040636348233,192.50311978715123,0.9742290431539019,5129.0805856605175,False,False,4020.5456827446037,136356.74666666667,0.0
1,2024-11-29,BL1_LEGACY_B2_B3,249.61362081160223,3996.677667720098,4228.811666666667,RAW,106.42505160236728,132.91343303644913,1.0271159630595654,3849.5374839729493,False,False,3256.115158767167,96027.0466666667,0.0
1,2024-11-29,BL3_DIRECT_QUANTILE_LIGHTGBM,238.2398343430788,4691.956125942981,4228.811666666667,RAW,107.69517169650378,132.9037857195982,1.032525254893705,3853.8215973988804,False,False,3105.938484923665,96027.0466666667,0.0
1,2024-11-29,FULL_SAFE_FLEX_RAW,380.88130534527437,6216.239101462512,4228.811666666667,RAW,110.47969984268845,133.0247751078416,1.0449942209484708,3800.093470648284,False,False,4968.148279390223,96027.0466666667,0.0
1,2024-11-30,BL1_LEGACY_B2_B3,0.0,1820.361843525269,51.42777777777778,RAW,37.77304041022801,0.6764660493827162,33.78081990385523,773.8636154972702,False,False,0.0,618.4133333333333,0.0
1,2024-11-30,BL3_DIRECT_QUANTILE_LIGHTGBM,1.173861362397013,2639.5943296994033,51.42777777777778,RAW,54.56750809980937,0.698906817258432,48.55575483150446,1122.1318545501142,False,False,15.23386425822197,618.4133333333333,0.0
1,2024-11-30,FULL_SAFE_FLEX_RAW,0.0,2439.46876856733,51.42777777777778,RAW,50.46488481885523,0.6764660493827162,44.93157188206225,1037.055422717655,False,False,0.0,618.4133333333333,0.0
2,2024-12-01,BL1_LEGACY_B2_B3,0.0,3319.017574776572,4192.514722222222,RAW,116.01786064219348,126.28387355324071,1.0579158242510405,2615.9580555555544,False,False,0.0,67768.9122222222,0.0
