count,total,mean,median,max,top1,top3,top1_share,top3_share,day,slot,hour_AEST,weekday,train,training_tail_exceedances,classification,job_count_percentile,max_severity_percentile,total_severity_percentile,R3_CMABF_Q90,R3_CMABF_miss
1523,22570.464999999975,14.819740643466842,15.148888888888889,36.00861111111111,36.00861111111111,108.02083333333333,0.001595386320623485,0.004785937433426092,2024-12-30,7,3.5,0,False,1462,COUNT_DRIVEN,99.9875249500998,81.85654008438819,100.0,5020.474667968749,True
3,446.02666666666664,148.67555555555555,94.76444444444445,348.81333333333333,348.81333333333333,446.0266666666667,0.7820459165371278,1.0000000000000002,2024-12-30,20,10.0,0,False,2,SEVERITY_DRIVEN,58.919660678642714,99.0506329113924,97.1057884231537,5020.263638916014,False
359,3135.7977777777796,8.734812751470134,2.5744444444444445,19.00722222222222,19.00722222222222,56.60527777777778,0.006061367335903884,0.01805131637598512,2024-12-30,37,18.5,0,False,181,COUNT_DRIVEN,97.61726546906188,75.10548523206751,99.66317365269461,5019.270261230467,False
35,917.9052777777779,26.22586507936508,11.99388888888889,369.32,369.32,589.5741666666667,0.40235088406301905,0.6423039293270093,2024-12-31,5,2.5,1,False,26,SEVERITY_DRIVEN,79.92764471057885,99.11392405063292,98.41566866267465,5019.607648315428,False
86,588.7311111111111,6.845710594315245,6.666805555555555,12.007777777777777,12.007777777777777,36.022777777777776,0.02039603063462286,0.06118714825481544,2024-12-31,24,12.0,1,False,81,UNRESOLVED,85.14221556886227,68.14345991561181,97.67964071856288,5020.172971191405,False
14,545.7730555555555,38.98378968253969,0.04069444444444444,533.3466666666667,533.3466666666667,545.4072222222222,0.9772315823172331,0.9993296969690801,2025-01-01,5,2.5,2,False,3,SEVERITY_DRIVEN,74.92514970059881,99.43037974683544,97.54241516966069,5021.485562744139,False
21,1215.6280555555554,57.88705026455026,84.88,133.09333333333333,133.09333333333333,319.90166666666664,0.10948524322475284,0.26315752191197006,2025-01-01,15,7.5,2,False,16,UNRESOLVED,77.09580838323353,94.21940928270043,98.75249500998004,5020.283475341796,False
20,542.0405555555557,27.102027777777778,17.405,350.05333333333334,350.05333333333334,400.6036111111111,0.6458065355913302,0.73906575256259,2025-01-01,20,10.0,2,False,11,SEVERITY_DRIVEN,76.82135728542914,99.0506329113924,97.52994011976048,5020.435819091796,False
252,2222.013055555555,8.817512125220459,8.640694444444444,17.944444444444443,17.944444444444443,53.733888888888885,0.008075760130922323,0.02418252618027672,2025-01-01,39,19.5,2,False,126,UNRESOLVED,94.92265469061876,74.53586497890295,99.43862275449102,5019.3254522705065,False
3,576.0933333333334,192.03111111111113,99.06666666666666,432.29333333333335,432.29333333333335,576.0933333333334,0.7503876686647997,1.0,2025-01-02,21,10.5,3,False,3,SEVERITY_DRIVEN,58.919660678642714,99.30379746835443,97.62974051896208,5020.41930908203,False
2,775.2133333333334,387.6066666666667,387.6066666666667,405.52,405.52,775.2133333333334,0.5231076176880343,1.0,2025-01-03,0,0.0,4,False,2,SEVERITY_DRIVEN,55.18962075848303,99.30379746835443,98.19111776447106,5020.067792358397,False
66,977.3155555555555,14.807811447811448,9.569444444444445,134.02916666666667,134.02916666666667,401.99666666666667,0.13714011396296433,0.4113274002255612,2025-01-03,12,6.0,4,False,60,UNRESOLVED,83.52045908183632,94.45147679324894,98.47804391217565,5020.607526245116,False
7,515.6402777777778,73.66289682539683,8.007777777777777,432.2,432.2,498.2344444444444,0.8381812256067833,0.9662442324941213,2025-01-03,16,8.0,4,False,6,SEVERITY_DRIVEN,68.27594810379242,99.30379746835443,97.41766467065868,5020.583615722655,False
90,454.60722222222245,5.051191358024691,0.46291666666666664,401.56,401.56,419.09,0.8833119677181641,0.92187272773933,2025-01-03,18,9.0,4,False,3,SEVERITY_DRIVEN,85.47904191616766,99.30379746835443,97.11826347305389,5020.636166992186,False
22,883.8036111111112,40.17289141414141,17.392222222222223,92.88722222222222,92.88722222222222,276.80611111111114,0.10509939205322448,0.3131986649874768,2025-01-03,21,10.5,4,False,14,UNRESOLVED,77.34530938123753,91.58227848101266,98.35329341317366,5020.691388549803,False
2,480.3644444444445,240.18222222222224,240.18222222222224,432.3066666666667,432.3066666666667,480.3644444444445,0.8999555892748098,1.0,2025-01-03,47,23.5,4,False,2,SEVERITY_DRIVEN,55.18962075848303,99.30379746835443,97.19311377245509,5020.010465087889,False
3,865.7766666666666,288.59222222222223,407.7988888888889,432.36,432.36,865.7766666666666,0.4993897579437346,1.0,2025-01-04,0,0.0,5,False,3,SEVERITY_DRIVEN,58.919660678642714,99.30379746835443,98.34081836327346,5020.2363409423815,False
70,609.0672222222229,8.700960317460318,0.0016666666666666668,245.31555555555556,245.31555555555556,581.9333333333334,0.40277254563216386,0.9554500917158377,2025-01-04,10,5.0,5,False,6,SEVERITY_DRIVEN,83.83233532934132,98.69198312236287,97.79191616766467,5020.812741699217,False
225,895.9266666666655,3.9818962962962963,0.0033333333333333335,768.5066666666667,768.5066666666667,849.9044444444444,0.8577785384220445,0.9486317084483613,2025-01-04,14,7.0,5,False,3,SEVERITY_DRIVEN,93.8373253493014,99.62025316455696,98.37824351297405,5021.1430792236315,False
128,545.8983333333332,4.2648307291666665,4.264166666666666,27.964444444444446,27.964444444444446,37.55,0.05122646972319837,0.06878570185535159,2025-01-04,15,7.5,5,False,124,UNRESOLVED,88.22355289421158,79.30379746835443,97.54241516966069,5021.417310180663,False
4,831.3377777777777,207.83444444444444,216.36444444444444,394.6533333333333,394.6533333333333,827.3822222222221,0.47472079807111434,0.9952419393641306,2025-01-05,4,2.0,6,False,4,SEVERITY_DRIVEN,62.08832335329341,99.30379746835443,98.29091816367266,5020.785321655272,False
10,614.1230555555557,61.412305555555555,85.17361111111111,96.00722222222223,96.00722222222223,280.1,0.1563322225956343,0.45609751574399443,2025-01-05,14,7.0,6,False,10,UNRESOLVED,71.9560878243513,91.87763713080169,97.79191616766467,5020.729733886717,False
9,545.1052777777778,60.567253086419754,6.781666666666666,374.3066666666667,374.3066666666667,521.0177777777778,0.686668579311132,0.9558112882373895,2025-01-05,21,10.5,6,False,6,SEVERITY_DRIVEN,70.65868263473054,99.13502109704642,97.54241516966069,5020.563123168944,False
5,456.0066666666666,91.20133333333334,91.36555555555556,92.9811111111111,92.9811111111111,277.01444444444445,0.20390296438161237,0.6074789354931459,2025-01-06,5,2.5,0,False,5,UNRESOLVED,64.35878243512974,91.58227848101266,97.11826347305389,5020.217740478514,False
3,819.6177777777777,273.2059259259259,390.0,429.04,429.04,819.6177777777777,0.5234635114470703,1.0,2025-01-07,2,1.0,1,False,2,SEVERITY_DRIVEN,58.919660678642714,99.30379746835443,98.29091816367266,5019.620328369139,False
456,6788.593055555558,14.887265472709553,15.13486111111111,96.02333333333333,96.02333333333333,275.8088888888889,0.014144806228258304,0.04062828433399408,2025-01-07,4,2.0,1,False,435,COUNT_DRIVEN,98.72754491017965,92.21518987341773,99.9625748502994,5019.708783569335,True
6,2329.321111111111,388.22018518518513,108.81333333333333,1920.0266666666666,1920.0266666666666,2259.6444444444446,0.8242859507467365,0.9700871355459317,2025-01-07,5,2.5,1,False,5,SEVERITY_DRIVEN,66.56686626746507,99.78902953586498,99.47604790419162,5020.1145147705065,False
17,2335.5066666666667,137.3827450980392,2.9405555555555556,960.0066666666667,960.0066666666667,2300.12,0.411048566192632,0.9848483983489663,2025-01-07,6,3.0,1,False,11,SEVERITY_DRIVEN,76.04790419161677,99.64135021097046,99.47604790419162,5020.140439453124,False
10,7680.153333333333,768.0153333333333,960.01,960.0355555555556,960.0355555555556,2880.0733333333333,0.12500213392730297,0.37500206159078425,2025-01-07,7,3.5,1,False,8,SEVERITY_DRIVEN,71.9560878243513,99.64135021097046,99.97504990019961,5019.808774414061,True
395,3520.183888888883,8.911857946554148,7.481111111111111,47.67722222222222,47.67722222222222,134.16722222222222,0.01354395785194936,0.03811369702750699,2025-01-07,19,9.5,1,False,263,COUNT_DRIVEN,97.99151696606786,84.76793248945148,99.7380239520958,5020.082486572264,False
204,2764.6449999999995,13.55218137254902,10.342083333333333,390.7733333333333,390.7733333333333,488.57111111111107,0.14134665873315863,0.1767211020261593,2025-01-07,20,10.0,1,False,169,SEVERITY_DRIVEN,92.67714570858283,99.30379746835443,99.57584830339322,5020.043973388671,False
12,963.1738888888889,80.26449074074074,108.01777777777778,128.02777777777777,128.02777777777777,384.08,0.13292280786958394,0.3987649628283343,2025-01-08,3,1.5,2,False,11,UNRESOLVED,73.75249500998004,93.75527426160338,98.47804391217565,5020.719388427733,False
4,505.5766666666667,126.39416666666668,60.46777777777778,370.36,370.36,491.29555555555555,0.7325496297956788,0.9717528279038896,2025-01-08,4,2.0,2,False,4,SEVERITY_DRIVEN,62.08832335329341,99.11392405063292,97.35528942115768,5018.959226074217,False
90,1242.5738888888889,13.806376543209876,10.761527777777777,47.97944444444445,47.97944444444445,134.86166666666668,0.03861295080596593,0.10853412249573355,2025-01-08,16,8.0,2,False,88,UNRESOLVED,85.47904191616766,84.83122362869199,98.77744510978044,5020.229459228514,False
9,888.0674999999999,98.67416666666666,18.30388888888889,488.26,488.26,782.6977777777778,0.5498005500707999,0.881349421950221,2025-01-08,17,8.5,2,False,7,SEVERITY_DRIVEN,70.65868263473054,99.40928270042194,98.35329341317366,5020.315396728514,False
147,1635.9691666666665,11.129041950113379,15.141388888888889,19.570555555555554,19.570555555555554,58.57805555555555,0.011962667728898042,0.0358063322641404,2025-01-08,25,12.5,2,False,104,UNRESOLVED,89.40868263473054,75.31645569620254,99.21407185628742,5019.996640624999,False
1226,20699.639999999978,16.883882544861336,15.162222222222223,533.35,533.35,665.38,0.025766148590023817,0.032144520387794216,2025-01-08,26,13.0,2,False,1221,MIXED,99.9001996007984,99.43037974683544,100.0,5019.910825195311,True
454,4242.088055555559,9.343806289769947,8.386111111111111,43.123333333333335,43.123333333333335,111.98055555555555,0.010165591276884928,0.026397508512088202,2025-01-09,35,17.5,3,False,395,COUNT_DRIVEN,98.71506986027944,83.69198312236287,99.8003992015968,5019.601682128905,False
45,614.1416666666667,13.647592592592591,11.380277777777778,35.343333333333334,35.343333333333334,96.42611111111111,0.05754915396827551,0.15700955715067552,2025-01-10,5,2.5,4,False,41,UNRESOLVED,81.1501996007984,81.72995780590718,97.79191616766467,5021.493314208983,False
38,1607.169999999999,42.29394736842105,48.003055555555555,68.48,68.48,164.49583333333334,0.04260905815812892,0.10235123436433821,2025-01-10,8,4.0,4,False,33,UNRESOLVED,80.37674650698602,89.30379746835443,99.20159680638723,5020.383099975585,False
21,591.7119444444445,28.176759259259264,0.5583333333333333,384.12444444444446,384.12444444444446,541.3022222222222,0.6491747345156216,0.9148069889487329,2025-01-10,14,7.0,4,False,8,SEVERITY_DRIVEN,77.09580838323353,99.26160337552743,97.70459081836327,5020.69535583496,False
179,966.518611111111,5.399545313469894,0.8469444444444445,545.04,545.04,797.6827777777777,0.5639208533950746,0.8253154865385992,2025-01-10,16,8.0,4,False,2,SEVERITY_DRIVEN,91.19261477045909,99.43037974683544,98.47804391217565,5020.564542236327,False
138,1788.8627777777779,12.962773752012883,16.93472222222222,23.845277777777778,23.845277777777778,71.53555555555556,0.013329852951269785,0.039989403572039714,2025-01-10,31,15.5,4,False,84,UNRESOLVED,88.80988023952096,77.25738396624473,99.25149700598803,5019.988446655272,False
6,579.3866666666667,96.56444444444445,12.039444444444444,384.02222222222224,384.02222222222224,577.9911111111111,0.6628081802979396,0.9975913226246912,2025-01-11,0,0.0,5,False,3,SEVERITY_DRIVEN,66.56686626746507,99.15611814345992,97.64221556886227,5019.887616577147,False
361,3545.3786111111144,9.820993382579255,13.173333333333334,23.826666666666668,23.826666666666668,71.46166666666667,0.006720485815533094,0.020156286395677986,2025-01-11,34,17.0,5,False,213,COUNT_DRIVEN,97.64221556886227,77.25738396624473,99.7380239520958,5020.056119384764,False
2,456.35055555555556,228.17527777777778,228.17527777777778,432.3466666666667,432.3466666666667,456.35055555555556,0.9474003294251131,1.0,2025-01-12,11,5.5,6,False,2,SEVERITY_DRIVEN,55.18962075848303,99.30379746835443,97.11826347305389,5020.602857055663,False
7,1203.4872222222223,171.92674603174603,191.11111111111111,228.02666666666667,228.02666666666667,632.4266666666667,0.18947161420261582,0.5254951236614709,2025-01-12,23,11.5,6,False,7,SEVERITY_DRIVEN,68.27594810379242,98.52320675105486,98.75249500998004,5020.336606445311,False
331,489.97277777777737,1.4802802954011414,0.8736111111111111,12.004166666666666,12.004166666666666,27.70777777777778,0.02449966041197302,0.05654962690671028,2025-01-13,6,3.0,0,False,112,COUNT_DRIVEN,97.31786427145708,68.0379746835443,97.2554890219561,5012.753140869139,False
115,572.6188888888894,4.979294685990338,0.004722222222222222,373.94666666666666,373.94666666666666,546.1275,0.6530463348707783,0.9537364390121792,2025-01-13,8,4.0,0,False,5,SEVERITY_DRIVEN,87.17564870259481,99.13502109704642,97.59231536926147,5021.876935424803,False
11,756.71,68.79181818181819,0.3441666666666667,217.1511111111111,217.1511111111111,603.1377777777777,0.28696741302627304,0.7970527385362658,2025-01-13,11,5.5,0,False,4,SEVERITY_DRIVEN,72.80439121756487,98.50210970464136,98.15369261477046,5020.259610595702,False
325,2581.167777777779,7.9420547008547,8.745833333333334,16.227777777777778,16.227777777777778,48.635555555555555,0.006286990685955665,0.018842461917538605,2025-01-13,31,15.5,0,False,292,COUNT_DRIVEN,97.23053892215569,73.73417721518987,99.55089820359281,5019.566983642577,False
73,699.9677777777778,9.588599695585996,0.6727777777777778,375.52,375.52,653.733611111111,0.5364818380528628,0.933948149994206,2025-01-14,1,0.5,1,False,2,SEVERITY_DRIVEN,84.11926147704591,99.15611814345992,98.05389221556887,5019.5922979736315,False
4,635.1952777777777,158.79881944444443,24.065555555555555,587.04,587.04,635.171111111111,0.9241882308284023,0.9999619539572913,2025-01-14,2,1.0,1,False,2,SEVERITY_DRIVEN,62.08832335329341,99.45147679324894,97.84181636726547,5019.457471313475,False
13,665.4941666666667,51.19185897435898,4.1563888888888885,177.9777777777778,177.9777777777778,489.91555555555556,0.26743702152827953,0.7361680689245543,2025-01-14,4,2.0,1,False,8,SEVERITY_DRIVEN,74.27644710578842,95.56962025316456,97.95409181636727,5014.801175537108,False
58,596.6238888888886,10.286618773946358,1.2018055555555556,533.3344444444444,533.3344444444444,535.8688888888889,0.8939207000874368,0.8981686768976924,2025-01-14,5,2.5,1,False,1,SEVERITY_DRIVEN,82.54740518962076,99.43037974683544,97.72954091816368,5020.145154418944,False
21,730.2683333333333,34.77468253968254,5.18,93.86,93.86,278.8788888888889,0.1285280981191845,0.38188550175240005,2025-01-14,9,4.5,1,False,12,UNRESOLVED,77.09580838323353,91.62447257383967,98.09131736526946,5020.404950561522,False
8,965.0925,120.6365625,0.11597222222222223,960.01,960.01,964.6680555555555,0.994733665425853,0.9995602033541402,2025-01-14,12,6.0,1,False,2,SEVERITY_DRIVEN,69.61077844311377,99.64135021097046,98.47804391217565,5020.231839599608,False
811,10352.343611111304,12.764911974243047,23.765833333333333,87.74555555555555,87.74555555555555,159.59194444444444,0.008475912204206314,0.015416020800657383,2025-01-14,16,8.0,1,False,441,COUNT_DRIVEN,99.8003992015968,90.9915611814346,99.9875249500998,5020.141919555663,True
788,1167.518055555556,1.4816218979131415,1.38,5.915555555555556,5.915555555555556,16.195555555555554,0.005066778648438697,0.013871781664095124,2025-01-14,17,8.5,1,False,22,COUNT_DRIVEN,99.8003992015968,54.74683544303797,98.74001996007983,5020.054379882811,False
18,519.0691666666667,28.837175925925926,42.39388888888889,44.01555555555556,44.01555555555556,131.48111111111112,0.08479709137457062,0.253301716908847,2025-01-14,36,18.0,1,False,13,UNRESOLVED,76.33483033932136,83.94514767932489,97.41766467065868,5019.212247314452,False
67,780.6077777777791,11.650862354892205,15.087777777777777,96.00666666666666,96.00666666666666,168.68277777777777,0.1229896362805618,0.21609159244861872,2025-01-15,3,1.5,2,False,43,UNRESOLVED,83.58283433133732,91.85654008438819,98.19111776447106,5023.278424682616,False
23,557.6833333333333,24.247101449275366,37.187777777777775,38.57361111111111,38.57361111111111,115.47666666666667,0.06916758813743364,0.2070649412749171,2025-01-15,14,7.0,2,False,18,UNRESOLVED,77.56986027944112,82.46835443037975,97.57984031936128,5019.90385192871,False
509,582.091111111108,1.14359746780179,0.004166666666666667,8.032222222222222,8.032222222222222,24.093333333333334,0.013798908914602979,0.04139100026341832,2025-01-15,16,8.0,2,False,76,COUNT_DRIVEN,99.32634730538922,63.50210970464135,97.65469061876247,5020.393536987303,False
425,7000.21638888889,16.471097385620915,22.8475,24.009444444444444,24.009444444444444,72.02722222222222,0.003429814610095981,0.010289285105035838,2025-01-15,22,11.0,2,False,304,COUNT_DRIVEN,98.35329341317366,77.78481012658227,99.9625748502994,5020.084622802733,True
53,469.45,8.85754716981132,3.54,33.733333333333334,33.733333333333334,100.47,0.07185713778535166,0.21401640217275536,2025-01-15,37,18.5,2,False,32,UNRESOLVED,81.92365269461078,81.18143459915612,97.16816367265469,5019.288693847655,False
9,490.9505555555556,54.55006172839506,72.67555555555556,92.83611111111111,92.83611111111111,274.9038888888889,0.18909462482644213,0.5599421077705268,2025-01-16,12,6.0,3,False,6,UNRESOLVED,70.65868263473054,91.58227848101266,97.2554890219561,5020.327359619139,False
13,551.0850000000002,42.39115384615385,0.5088888888888888,376.6,376.6,544.0077777777778,0.6833791520364371,0.9871576576712806,2025-01-17,2,1.0,4,False,4,SEVERITY_DRIVEN,74.27644710578842,99.15611814345992,97.54241516966069,5020.155820312499,False
39,1124.8408333333334,28.842072649572653,0.08666666666666667,384.0888888888889,384.0888888888889,870.2533333333333,0.3414606560384963,0.7736679782102505,2025-01-17,18,9.0,4,False,6,SEVERITY_DRIVEN,80.46407185628742,99.26160337552743,98.69011976047904,5020.458478393553,False
109,1832.6230555555576,16.813055555555554,21.1875,24.009166666666665,24.009166666666665,72.0261111111111,0.013100984729993105,0.03930219632060477,2025-01-17,26,13.0,4,False,92,UNRESOLVED,86.70159680638723,77.78481012658227,99.26397205588822,5020.248929443358,False
217,3415.386111111109,15.73910650281618,21.25027777777778,24.00861111111111,24.00861111111111,72.02555555555556,0.007029545219793765,0.02108855432808558,2025-01-17,27,13.5,4,False,170,UNRESOLVED,93.38822355289422,77.78481012658227,99.72554890219561,5020.175153198241,False
547,640.5833333333289,1.171084704448507,0.005555555555555556,80.08,80.08,128.0961111111111,0.1250110576297654,0.1999679111920572,2025-01-18,3,1.5,5,False,30,COUNT_DRIVEN,99.48852295409182,90.37974683544304,97.86676646706587,5020.312177124022,False
35,981.3388888888888,28.03825396825397,0.0019444444444444444,960.0144444444444,960.0144444444444,965.8186111111111,0.9782700505545145,0.98418458908181,2025-01-18,11,5.5,5,False,2,SEVERITY_DRIVEN,79.92764471057885,99.64135021097046,98.47804391217565,5020.889935913085,False
8,3849.9322222222227,481.2415277777778,484.50388888888887,960.0244444444445,960.0244444444445,2880.0733333333337,0.2493613884688879,0.7480841654066638,2025-01-18,12,6.0,5,False,5,SEVERITY_DRIVEN,69.61077844311377,99.64135021097046,99.7380239520958,5021.660581054686,False
8,480.43055555555554,60.05381944444444,0.1923611111111111,384.3466666666667,384.3466666666667,479.4763888888889,0.8000046254806165,0.9980139342603568,2025-01-18,13,6.5,5,False,3,SEVERITY_DRIVEN,69.61077844311377,99.30379746835443,97.19311377245509,5021.328290405272,False
677,617.1122222222227,0.9115394715247005,0.006666666666666667,24.005555555555556,24.005555555555556,72.01611111111112,0.03889982193046102,0.1166985655409334,2025-01-18,30,15.0,5,False,55,COUNT_DRIVEN,99.72554890219561,77.48945147679325,97.80439121756487,5020.098447265624,False
463,6977.647499999999,15.070512958963283,24.001666666666665,24.010277777777777,24.010277777777777,72.02972222222222,0.0034410276210969067,0.010322923624648884,2025-01-18,31,15.5,5,False,305,COUNT_DRIVEN,98.82734530938124,77.78481012658227,99.9625748502994,5020.051679077147,True
8,541.9091666666667,67.73864583333334,32.318749999999994,247.15555555555557,247.15555555555557,465.06666666666666,0.4560829946388104,0.8582004056645409,2025-01-19,0,0.0,6,False,7,SEVERITY_DRIVEN,69.61077844311377,98.69198312236287,97.52994011976048,5020.122891845702,False
2,545.8755555555556,272.9377777777778,272.9377777777778,401.7733333333333,401.7733333333333,545.8755555555556,0.7360163488625815,1.0,2025-01-19,15,7.5,6,False,2,SEVERITY_DRIVEN,55.18962075848303,99.30379746835443,97.54241516966069,5020.661359252928,False
953,13642.12111111113,14.314922467063075,12.254444444444445,48.00666666666667,48.00666666666667,144.015,0.0035190031136409254,0.010556642829002871,2025-01-19,19,9.5,6,False,953,COUNT_DRIVEN,99.8627744510978,85.73839662447257,100.0,5020.58109802246,True
71,2822.9894444444412,39.76041471048513,48.00361111111111,57.96888888888889,57.96888888888889,153.98416666666668,0.02053457514797653,0.05454649041274416,2025-01-19,21,10.5,6,False,64,UNRESOLVED,83.94461077844312,88.18565400843882,99.57584830339322,5020.558438720702,False
1,533.3377777777778,533.3377777777778,533.3377777777778,533.3377777777778,533.3377777777778,533.3377777777778,1.0,1.0,2025-01-19,45,22.5,6,False,1,SEVERITY_DRIVEN,49.650698602794414,99.43037974683544,97.49251497005989,5019.795346679686,False
9,710.5861111111111,78.95401234567902,17.56888888888889,181.53333333333333,181.53333333333333,521.0222222222222,0.25546985860654936,0.7332288290964815,2025-01-20,1,0.5,0,False,6,SEVERITY_DRIVEN,70.65868263473054,95.65400843881856,98.05389221556887,5019.598767700194,False
342,4942.468611111103,14.451662605588044,18.90291666666667,77.92111111111112,77.92111111111112,181.10777777777778,0.015765625893088654,0.03664318218847796,2025-01-20,12,6.0,0,False,227,COUNT_DRIVEN,97.43013972055888,90.084388185654,99.82534930139721,5020.379666748046,False
9,6036.515000000001,670.723888888889,960.0122222222222,960.0166666666667,960.0166666666667,2880.041111111111,0.15903491777402465,0.4771032808021036,2025-01-20,18,9.0,0,False,9,SEVERITY_DRIVEN,70.65868263473054,99.64135021097046,99.8627744510978,5020.263074340819,True
13,461.4125,35.49326923076923,48.00055555555556,96.01277777777777,96.01277777777777,269.28666666666663,0.2080844749064617,0.5836137223561707,2025-01-20,19,9.5,0,False,7,UNRESOLVED,74.27644710578842,91.9831223628692,97.13073852295409,5020.527402343749,False
1945,2617.160833333331,1.345583976006855,0.01611111111111111,24.00777777777778,24.00777777777778,72.02305555555556,0.009173214527744715,0.027519537446165976,2025-01-20,37,18.5,0,False,126,COUNT_DRIVEN,99.9875249500998,77.65822784810126,99.57584830339322,5021.067304077147,False
58,1036.1783333333333,17.86514367816092,0.5226388888888889,134.51555555555555,134.51555555555555,307.9377777777778,0.12981892327629146,0.2971860806885988,2025-01-21,11,5.5,1,False,19,UNRESOLVED,82.54740518962076,94.45147679324894,98.51546906187625,5020.027249755858,False
12,504.9033333333333,42.07527777777778,43.41986111111111,87.70277777777778,87.70277777777778,183.71222222222224,0.17370211679683462,0.36385622770475323,2025-01-21,15,7.5,1,False,12,UNRESOLVED,73.75249500998004,90.9704641350211,97.34281437125749,5020.529218139647,False
60,1726.516388888888,28.77527314814815,31.434444444444445,37.65472222222222,37.65472222222222,105.83583333333333,0.021809652352304157,0.061300219340196783,2025-01-22,17,8.5,2,False,60,UNRESOLVED,82.78443113772455,82.13080168776371,99.23902195608783,5019.994718017577,False
85,1169.7833333333333,13.762156862745098,15.129444444444445,18.80666666666667,18.80666666666667,55.879444444444445,0.016077051305797372,0.04776905504818081,2025-01-22,30,15.0,2,False,75,UNRESOLVED,85.10479041916167,74.9367088607595,98.74001996007983,5019.537915649413,False
1447,1570.7211111110935,1.0855018044997313,0.001388888888888889,19.313055555555554,19.313055555555554,56.459722222222226,0.012295661794405962,0.0359450966965637,2025-01-22,31,15.5,2,False,97,COUNT_DRIVEN,99.97504990019961,75.23206751054852,99.16417165668663,5019.529401245116,False
30,531.6011111111111,17.720037037037038,0.6163888888888889,96.01333333333334,96.01333333333334,288.0338888888889,0.18061161146306443,0.5418233387188808,2025-01-23,2,1.0,3,False,8,UNRESOLVED,79.14171656686626,92.0042194092827,97.49251497005989,5020.132764282225,False
12,699.2094444444447,58.2674537037037,0.0075,293.76444444444445,293.76444444444445,686.4977777777779,0.4201379812280058,0.9818199442703941,2025-01-23,4,2.0,3,False,4,SEVERITY_DRIVEN,73.75249500998004,98.92405063291139,98.05389221556887,5025.1931280517565,False
437,5315.606666666663,12.163859649122807,13.619166666666667,24.00861111111111,24.00861111111111,72.02555555555556,0.004516626721398585,0.013549827907173143,2025-01-23,10,5.0,3,False,256,COUNT_DRIVEN,98.54041916167665,77.78481012658227,99.8378243512974,5020.443875732421,True
62,3038.459722222223,49.007414874551976,48.00555555555555,110.16444444444444,110.16444444444444,206.18277777777777,0.03625667427438335,0.06785766362799864,2025-01-23,20,10.0,3,False,62,UNRESOLVED,82.94660678642714,93.22784810126582,99.61327345309381,5020.426450195311,False
4,960.8133333333334,240.20333333333335,0.39055555555555554,960.0133333333333,960.0133333333333,960.7944444444445,0.9991673720875369,0.9999803407298447,2025-01-24,15,7.5,4,False,1,SEVERITY_DRIVEN,62.08832335329341,99.64135021097046,98.46556886227545,5020.477445068358,False
1336,14930.805555555713,11.175752661343978,15.115972222222222,36.009166666666665,36.009166666666665,108.02361111111111,0.002411736361623687,0.007234948624115985,2025-01-24,29,14.5,4,False,927,COUNT_DRIVEN,99.9625748502994,81.85654008438819,100.0,5020.086209716796,True
280,4005.3724999999968,14.304901785714286,14.319166666666666,96.00444444444445,96.00444444444445,276.7,0.023968917858312684,0.0690822139513866,2025-01-24,32,16.0,4,False,209,COUNT_DRIVEN,95.87075848303394,91.83544303797468,99.77544910179641,5019.867597045897,False
72,646.1041666666665,8.973668981481481,4.2716666666666665,384.1333333333333,384.1333333333333,392.8986111111111,0.5945377744816691,0.6081041283762725,2025-01-25,14,7.0,5,False,64,SEVERITY_DRIVEN,84.0444111776447,99.26160337552743,97.89171656686626,5021.234982910155,False
11,569.2027777777776,51.74570707070707,0.0030555555555555557,533.3388888888888,533.3388888888888,568.9922222222222,0.9369927725424939,0.9996300869149349,2025-01-25,24,12.0,5,False,3,SEVERITY_DRIVEN,72.80439121756487,99.43037974683544,97.57984031936128,5020.7487921142565,False
4,533.3525000000001,133.33812500000002,0.0008333333333333334,533.35,533.35,533.3516666666667,0.9999953126684509,0.9999984375561503,2025-01-25,25,12.5,5,False,1,SEVERITY_DRIVEN,62.08832335329341,99.43037974683544,97.49251497005989,5020.61283630371,False
1407,3425.1852777777717,2.434388967859117,0.008055555555555555,48.00944444444445,48.00944444444445,144.0275,0.014016597804482136,0.04204955011760523,2025-01-25,39,19.5,5,False,72,COUNT_DRIVEN,99.97504990019961,86.16033755274262,99.72554890219561,5019.864423217772,False
99,1661.6741666666667,16.784587542087543,15.622222222222222,36.00388888888889,36.00388888888889,102.17583333333333,0.02166723754339457,0.06148969237350483,2025-01-26,9,4.5,6,False,99,UNRESOLVED,86.09031936127745,81.85654008438819,99.21407185628742,5020.821134033202,False
6,450.78027777777777,75.1300462962963,44.809305555555554,233.32,233.32,450.76444444444445,0.5175914109423845,0.9999648757185843,2025-01-26,28,14.0,6,False,3,SEVERITY_DRIVEN,66.56686626746507,98.56540084388186,97.1057884231537,5020.169278564452,False
80,461.49611111111096,5.768701388888889,0.004722222222222222,96.01388888888889,96.01388888888889,284.42,0.20804918303151712,0.6162998845542218,2025-01-26,34,17.0,6,False,6,UNRESOLVED,84.71806387225548,92.0042194092827,97.13073852295409,5019.808453979491,False
73,2411.901388888889,33.039745053272455,31.503055555555555,432.1066666666667,432.1066666666667,500.46777777777777,0.1791560254732176,0.20749927011250344,2025-01-27,16,8.0,0,False,70,SEVERITY_DRIVEN,84.11926147704591,99.30379746835443,99.47604790419162,5020.281659545897,False
