case,job_uid,state,site,downstream,DA_GPU,runtime_only_GPU,Actual_GPU,runtime_effect_GPU,admission_delay_effect_GPU,runtime_effect_IT_kW,admission_delay_effect_IT_kW,migration_selected
B0,8676216,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676216,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676216,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676216,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676216,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676217,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676217,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676217,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676217,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676217,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676219,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676219,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676219,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676219,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676219,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676220,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676220,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676220,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676220,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676220,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676222,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676222,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676222,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676222,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676222,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676223,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676223,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676223,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676223,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676223,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676224,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676224,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676224,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676224,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676224,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676226,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676226,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676226,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676226,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676226,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676227,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676227,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676227,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676227,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676227,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676228,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676228,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676228,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676228,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676228,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676230,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676230,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676230,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676230,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676230,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676232,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676232,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676232,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676232,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676232,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676233,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676233,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676233,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676233,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676233,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676235,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676235,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676235,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676235,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676235,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676236,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676236,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676236,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676236,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676236,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676237,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676237,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676237,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676237,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676237,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676239,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676239,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676239,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676239,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676239,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676240,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676240,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676240,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676240,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676240,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676241,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676241,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676241,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676241,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676241,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676243,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676243,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676243,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676243,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676243,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676244,RUNNING,AIDC05,True,1,0,0,-1,0,-0.5477239090195797,0.0,False
B0,8676244,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676244,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676244,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676244,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676245,RUNNING,AIDC05,True,1,1,1,0,0,0.0,0.0,False
B0,8676245,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676245,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676245,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676245,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676247,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676247,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676247,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676247,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676247,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676248,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676248,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676248,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676248,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676248,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676249,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676249,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676249,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676249,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676249,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676250,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676250,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676250,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676250,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676250,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676251,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676251,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676251,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676251,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676251,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676253,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676253,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676253,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676253,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676253,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676254,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676254,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676254,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676254,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676254,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676255,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676255,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676255,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676255,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676255,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676257,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676257,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676257,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676257,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676257,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676258,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676258,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676258,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676258,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676258,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676260,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676260,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676260,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676260,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676260,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676261,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676261,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676261,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676261,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676261,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676262,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676262,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676262,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676262,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676262,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676264,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676264,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676264,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676264,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676264,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676265,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676265,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676265,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676265,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676265,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676267,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676267,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676267,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676267,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676267,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676268,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676268,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676268,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676268,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676268,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676269,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676269,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676269,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676269,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676269,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676271,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676271,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676271,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676271,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676271,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676485,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676485,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676485,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676485,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676485,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676486,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676486,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676486,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676486,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676486,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676487,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676487,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676487,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676487,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676487,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676489,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676489,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676489,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676489,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676489,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676490,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676490,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676490,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676490,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676490,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676491,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676491,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676491,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676491,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676491,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676492,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676492,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676492,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676492,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676492,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676494,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676494,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676494,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676494,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676494,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676495,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676495,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676495,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676495,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676495,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676497,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676497,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676497,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676497,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676497,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676499,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676499,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676499,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676499,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676499,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676500,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676500,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676500,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676500,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676500,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676502,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676502,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676502,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676502,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676502,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676503,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676503,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676503,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676503,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676503,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676505,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676505,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676505,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676505,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676505,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676507,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676507,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676507,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676507,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676507,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676509,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676509,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676509,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676509,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676509,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676510,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676510,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676510,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676510,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676510,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676512,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676512,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676512,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676512,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676512,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676514,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676514,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676514,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676514,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676514,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676515,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676515,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676515,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676515,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676515,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676517,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676517,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676517,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676517,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676517,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676518,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676518,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676518,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676518,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676518,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676519,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676519,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676519,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676519,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676519,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676521,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676521,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676521,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676521,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676521,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676522,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676522,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
B0,8676522,RUNNING,AIDC10,True,0,0,0,0,0,0.0,0.0,False
B0,8676522,RUNNING,AIDC11,True,0,0,0,0,0,0.0,0.0,False
B0,8676522,RUNNING,AIDC12,True,0,0,0,0,0,0.0,0.0,False
B0,8676524,RUNNING,AIDC05,True,0,0,0,0,0,0.0,0.0,False
B0,8676524,RUNNING,AIDC09,True,0,0,0,0,0,0.0,0.0,False
