day,case,slot,da_authorized_nodeh,actual_available_nodeh,executed_original_rack_nodeh,executed_same_site_recourse_nodeh,executed_cross_site_recourse_nodeh,source_unavailable_nodeh,true_rack_capacity_limit_nodeh,grid_safety_blocked_nodeh,other_explicit_nodeh,terminal_backlog_nodeh,executed_total_nodeh,authorization_identity_error_nodeh
2025-04-04,B1,22,1.4479406200986236,0.9550031645251713,0.005853733762694816,0.0,0.02771418888611715,0.49293745557345225,1.1102230246251565e-16,0.9214352418763593,0.0,84.56738060317768,0.03356792264881196,0.0
2025-04-04,B1,23,0.6716046006223825,0.6716046006223825,0.09794049398447657,0.09380455607584397,0.47985955056206187,0.0,0.0,1.1102230246251565e-16,0.0,83.8957760025553,0.6716046006223824,0.0
2025-04-04,B1,24,1.1176268299750218,0.8370039056419598,0.0,0.0,0.83700390564196,0.280622924333062,0.0,0.0,0.0,83.05877209691333,0.83700390564196,-2.220446049250313e-16
2025-04-04,B1,25,4.219830834329384,2.2674036448206065,0.10361089440814833,0.0739616711349228,1.5635770439974073,1.9524271895087777,0.0,0.526254035280129,0.0,81.31762248737284,1.7411496095404784,-8.881784197001252e-16
2025-04-04,B1,26,3.6692739447039093,1.8441529499256457,0.21028549548351577,0.27175848540154357,0.352134309074838,1.8251209947782636,0.0,1.0099746599657486,0.0,88.5803886418574,0.8341782899598973,0.0
2025-04-04,B1,27,2.8412640259152613,2.1031878465004774,0.3257058469505915,0.0971538554024159,0.7909580876743393,0.7380761794147839,0.0,0.8893700564731313,0.0,87.36657085183005,1.2138177900273468,-4.440892098500626e-16
2025-04-04,B1,28,1.5308071081348986,0.7407433449665071,0.0,0.0,0.740743344966507,0.7900637631683916,0.0,0.0,0.0,86.62582750686354,0.740743344966507,0.0
2025-04-04,B1,29,0.18511862919645325,0.18511862919645325,0.03227553043887359,0.1044738932855018,0.04836920547207786,0.0,0.0,0.0,0.0,87.5393199887782,0.18511862919645322,2.7755575615628914e-17
2025-04-04,B1,30,1.7425854472638078,1.4389629971948992,0.023928841563666467,0.0,0.1353340097358768,0.30362245006890864,0.0,1.2797001458953563,0.0,87.38005713747866,0.15926285129954326,-4.440892098500626e-16
2025-04-04,B1,31,2.2115131892319937,1.3566245710723144,0.03146071035949614,0.0,0.10811651306020768,0.8548886181596793,0.10287457107231757,1.114172776580293,0.0,87.71464658072561,0.13957722341970383,0.0
2025-04-04,B1,32,0.9841366035542843,0.6506612747111149,0.0190772488126994,0.06799203957681366,0.24638530701574035,0.33347532884316944,0.0,0.31720667930586144,0.0,89.77146976309815,0.3334545954052534,1.1102230246251565e-16
2025-04-04,B1,33,1.3592006168406174,1.3592006168406174,0.14811660132728008,0.012284020705015013,0.3497765122112888,0.0,0.012603394618394992,0.8364200879786385,0.0,92.12240373996569,0.5101771342435839,0.0
2025-04-04,B1,34,2.01005507699523,2.01005507699523,0.2602013224650329,0.244487608038504,0.5974140739924072,0.0,0.189082854773009,0.7188692177262772,0.0,91.02030073546975,1.1021030044959441,0.0
2025-04-04,B1,35,2.9184556352285442,2.7197653005934397,0.39802586216185065,0.2855698644022016,0.8290361640100082,0.19869033463510455,0.7512236339267726,0.4559097760926072,0.0,90.04850217822903,1.5126318905740606,-8.881784197001252e-16
2025-04-04,B1,36,1.190483668186747,1.0831290848892066,0.03694347207387108,0.04233789496732748,1.003847717848008,0.10735458329754044,2.220446049250313e-16,0.0,0.0,88.96537309333982,1.0831290848892066,-2.220446049250313e-16
