u_hours,body,classifier,role,N,tail_N,prevalence,ROC_AUC,PR_AUC,Brier,ECE,eta,recall,GPU_recall,mass_capture,precision,specificity,FNR,GPU_FNR,flagged_fraction
12,B2,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.46452951412126886,0.02350438449091439,0.041367752058428825,0.06918669982623037,0.009351572077995382,0.8225806451612904,0.7684210526315789,0.7801331118313657,0.021473684210526315,0.12334967936627687,0.17741935483870963,0.2315789473684211,0.8754146701068928
12,B2,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6238303257443936,0.04272613037671872,0.027611512159119358,0.05055375560470011,0.020635008811950684,1.0,1.0,1.0,0.027865168539325844,0.1840814786872878,0.0,0.0,0.8201253225211943
12,B3,C0,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.5,0.02285293033542204,0.02881227866789048,0.08050841420239306,0.10336134453781512,1.0,1.0,1.0,0.02285293033542204,0.0,0.0,0.0,1.0
12,B3,C1,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.40259609885496656,0.02013670128628685,0.052554766512832564,0.08368207834787661,0.0485980728198765,0.3064516129032258,0.3157894736842105,0.3760859212169437,0.024327784891165175,0.7125612976235383,0.6935483870967742,0.6842105263157895,0.28787320309620346
12,B3,C2,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.46452951412126886,0.02350438449091439,0.041367752058428825,0.06918669982623037,0.009351572077995382,0.8225806451612904,0.7684210526315789,0.8057008104013549,0.021473684210526315,0.12334967936627687,0.17741935483870963,0.2315789473684211,0.8754146701068928
12,B3,C3,EXPOSED_EVALUATION,2713,62,0.02285293033542204,0.6238303257443936,0.04272613037671872,0.027611512159119358,0.05055375560470011,0.020635008811950684,1.0,1.0,0.9975270606547662,0.027865168539325844,0.1840814786872878,0.0,0.0,0.8201253225211943
24,B0,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,,,,,,,,
24,B0,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.1022056812409643,0.006648443849228507,0.013155344976466499,0.03314539094625109,,,,,,,,,
24,B0,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10273316922596021,0.006812703190777722,0.007344816256331477,0.001392933627165117,,,,,,,,,
24,B0,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.3311061618411284,0.00977869274318065,0.008253929905177888,0.032661629135631524,,,,,,,,,
24,B1,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,,,,,,,,
24,B1,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.1022056812409643,0.006648443849228507,0.013155344976466499,0.03314539094625109,,,,,,,,,
24,B1,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10273316922596021,0.006812703190777722,0.007344816256331477,0.001392933627165117,,,,,,,,,
24,B1,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.3311061618411284,0.00977869274318065,0.008253929905177888,0.032661629135631524,,,,,,,,,
24,B2,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,,,,,,,,
24,B2,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.1022056812409643,0.006648443849228507,0.013155344976466499,0.03314539094625109,,,,,,,,,
24,B2,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10273316922596021,0.006812703190777722,0.007344816256331477,0.001392933627165117,,,,,,,,,
24,B2,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.3311061618411284,0.00977869274318065,0.008253929905177888,0.032661629135631524,,,,,,,,,
24,B3,C0,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.5,0.007003317360855142,0.008180215344089546,0.03501348936183395,,,,,,,,,
24,B3,C1,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.1022056812409643,0.006648443849228507,0.013155344976466499,0.03314539094625109,,,,,,,,,
24,B3,C2,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.10273316922596021,0.006812703190777722,0.007344816256331477,0.001392933627165117,,,,,,,,,
24,B3,C3,EXPOSED_EVALUATION,2713,19,0.007003317360855142,0.3311061618411284,0.00977869274318065,0.008253929905177888,0.032661629135631524,,,,,,,,,
