job_id,state_at_issue,workload_class,requested_GPUs,requested_nodes,requested_walltime_seconds,T_hat_point_seconds,T_hat_point_modeled_total_seconds,q90_plus_seconds,T_hat_safe_seconds,elapsed_seconds_at_issue,remaining_point_seconds,remaining_safe_seconds,point_covered,point_prediction_covered,safe_covered,covered,coverage_fallback_flag,missing_fields,model_version,model_id,model_source_HEAD,prediction_issue_time,requested_remaining_GPU_hours_at_issue,OLD_RS_predicted_release_slot,survival_category,elapsed_ge_requested,elapsed_gt_requested,requested_total_GPU_hours,OLD_RS_release_timestamp_AEST
7705444,RUNNING,RUNNING_FIXED,8.0,2,86280.0,32634.958984375,32634.958984375,5576.44921875,38211.408203125,32535.0,900.0,5676.408203125,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,120.0,7,A_ELAPSED_LT_POINT,False,False,191.73333333333332,2025-03-31T19:45:00+10:00
7705448,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705449,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705450,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705451,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705452,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705453,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705454,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705455,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705456,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705458,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705460,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705461,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43823.0,4429.20703125,10005.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705462,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43538.0,4714.20703125,10290.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705463,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,43538.0,4714.20703125,10290.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.0,12,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:00:00+10:00
7705464,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,42697.0,5555.20703125,11131.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.25,13,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:15:00+10:00
7705465,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,42697.0,5555.20703125,11131.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.25,13,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:15:00+10:00
7705466,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,42405.0,5847.20703125,11423.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.25,13,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:15:00+10:00
7705467,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,42405.0,5847.20703125,11423.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.25,13,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:15:00+10:00
7705468,RUNNING,RUNNING_FIXED,1.0,1,86400.0,48252.20703125,48252.20703125,5576.44921875,53828.65625,42405.0,5847.20703125,11423.65625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,12.25,13,A_ELAPSED_LT_POINT,False,False,24.0,2025-03-31T21:15:00+10:00
7706230,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,40618.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,13.5,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706231,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,40618.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,13.5,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706233,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,40618.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,13.5,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706235,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,40011.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,14.0,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706236,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,40011.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,14.0,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706265,RUNNING,RUNNING_FIXED,1.0,1,172800.0,15200.8076171875,15200.8076171875,5576.44921875,20777.2568359375,39832.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,37.0,1,C_ELAPSED_GE_SAFE,False,False,48.0,2025-03-31T18:15:00+10:00
7706266,RUNNING,RUNNING_FIXED,1.0,1,172800.0,15200.8076171875,15200.8076171875,5576.44921875,20777.2568359375,39832.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,37.0,1,C_ELAPSED_GE_SAFE,False,False,48.0,2025-03-31T18:15:00+10:00
7706268,RUNNING,RUNNING_FIXED,1.0,1,172800.0,15200.8076171875,15200.8076171875,5576.44921875,20777.2568359375,39832.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,37.0,1,C_ELAPSED_GE_SAFE,False,False,48.0,2025-03-31T18:15:00+10:00
7706279,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,39467.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,14.5,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706280,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,38782.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,14.5,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706283,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,38216.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,15.0,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706289,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,36156.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,16.0,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706292,RUNNING,RUNNING_FIXED,2.0,1,64800.0,13250.935546875,13250.935546875,5576.44921875,18827.384765625,34305.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,17.0,1,C_ELAPSED_GE_SAFE,False,False,36.0,2025-03-31T18:15:00+10:00
7706631,RUNNING,RUNNING_FIXED,12.0,3,172800.0,11359.4970703125,11359.4970703125,5576.44921875,16935.9462890625,31032.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,474.0,1,C_ELAPSED_GE_SAFE,False,False,576.0,2025-03-31T18:15:00+10:00
7706636,RUNNING,RUNNING_FIXED,12.0,3,172800.0,11359.4970703125,11359.4970703125,5576.44921875,16935.9462890625,30891.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,474.0,1,C_ELAPSED_GE_SAFE,False,False,576.0,2025-03-31T18:15:00+10:00
7706650,RUNNING,RUNNING_FIXED,1.0,1,172800.0,23765.24609375,23765.24609375,5576.44921875,29341.6953125,30084.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,39.75,1,C_ELAPSED_GE_SAFE,False,False,48.0,2025-03-31T18:15:00+10:00
7706652,RUNNING,RUNNING_FIXED,1.0,1,172800.0,23765.24609375,23765.24609375,5576.44921875,29341.6953125,30084.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,39.75,1,C_ELAPSED_GE_SAFE,False,False,48.0,2025-03-31T18:15:00+10:00
7706653,RUNNING,RUNNING_FIXED,1.0,1,172800.0,23765.24609375,23765.24609375,5576.44921875,29341.6953125,30084.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,39.75,1,C_ELAPSED_GE_SAFE,False,False,48.0,2025-03-31T18:15:00+10:00
7706654,RUNNING,RUNNING_FIXED,1.0,1,172800.0,23765.24609375,23765.24609375,5576.44921875,29341.6953125,30084.0,900.0,900.0,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,39.75,1,C_ELAPSED_GE_SAFE,False,False,48.0,2025-03-31T18:15:00+10:00
7706689,RUNNING,RUNNING_FIXED,4.0,1,600000.0,458910.3125,458910.3125,5576.44921875,464486.76171875,29313.0,429597.3125,435173.76171875,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,635.0,484,A_ELAPSED_LT_POINT,False,False,666.6666666666666,2025-04-05T19:00:00+10:00
7706692,RUNNING,RUNNING_FIXED,16.0,4,172800.0,39651.03515625,39651.03515625,5576.44921875,45227.484375,28699.0,10952.03515625,16528.484375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,644.0,19,A_ELAPSED_LT_POINT,False,False,768.0,2025-03-31T22:45:00+10:00
7706695,RUNNING,RUNNING_FIXED,16.0,4,172800.0,39651.03515625,39651.03515625,5576.44921875,45227.484375,28699.0,10952.03515625,16528.484375,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,644.0,19,A_ELAPSED_LT_POINT,False,False,768.0,2025-03-31T22:45:00+10:00
7709119,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709120,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709121,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709122,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709123,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709124,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709125,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709126,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709127,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709128,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709129,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709130,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709131,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709132,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709133,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709134,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709135,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,23226.0,32896.3359375,38472.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,29.75,43,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T04:45:00+10:00
7709136,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,22499.0,33623.3359375,39199.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,30.0,44,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T05:00:00+10:00
7709137,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,22499.0,33623.3359375,39199.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,30.0,44,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T05:00:00+10:00
7709138,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,22499.0,33623.3359375,39199.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,30.0,44,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T05:00:00+10:00
7709139,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,22499.0,33623.3359375,39199.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,30.0,44,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T05:00:00+10:00
7709140,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,21714.0,34408.3359375,39984.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,30.0,45,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T05:15:00+10:00
7709141,RUNNING,RUNNING_FIXED,1.0,1,129600.0,56122.3359375,56122.3359375,5576.44921875,61698.78515625,21714.0,34408.3359375,39984.78515625,True,True,True,True,CAUSAL_MODEL,,0.1.0,model.job_runtime_moe_xgboost,218d75f56b783ebfd698100f9406cfb46fa04c01,2025-03-31T18:00:00+10:00,30.0,45,A_ELAPSED_LT_POINT,False,False,36.0,2025-04-01T05:15:00+10:00
